filepath,cusip,ticker,company_name,fin_period,eps_latest_forecast,actual_eps
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2006Q3_1.txt,53245710,LLY,ELI LILLY AND CO,2006Q3,0.79,0.8
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2006Q4.txt,53245710,LLY,ELI LILLY AND CO,2006Q4,3.15,0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2007Q1.txt,53245710,LLY,ELI LILLY AND CO,2007Q1,0.78,0.84
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2007Q2.txt,53245710,LLY,ELI LILLY AND CO,2007Q2,0.82,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2007Q3.txt,53245710,LLY,ELI LILLY AND CO,2007Q3,0.87,0.91
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2007Q4.txt,53245710,LLY,ELI LILLY AND CO,2007Q4,3.54,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2008Q1.txt,53245710,LLY,ELI LILLY AND CO,2008Q1,0.96,0.92
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2008Q2_1.txt,53245710,LLY,ELI LILLY AND CO,2008Q2,0.99,0.99
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2008Q3.txt,53245710,LLY,ELI LILLY AND CO,2008Q3,1.01,1.04
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2008Q4.txt,53245710,LLY,ELI LILLY AND CO,2008Q4,4.0,1.07
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2009Q1.txt,53245710,LLY,ELI LILLY AND CO,2009Q1,1.0,1.2
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2009Q2.txt,53245710,LLY,ELI LILLY AND CO,2009Q2,1.02,1.12
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2009Q3.txt,53245710,LLY,ELI LILLY AND CO,2009Q3,1.0,1.2
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2009Q4.txt,53245710,LLY,ELI LILLY AND CO,2009Q4,4.4,0.91
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2010Q1.txt,53245710,LLY,ELI LILLY AND CO,2010Q1,1.1,1.18
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2010Q2.txt,53245710,LLY,ELI LILLY AND CO,2010Q2,1.09,1.24
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2010Q3.txt,53245710,LLY,ELI LILLY AND CO,2010Q3,1.15,1.21
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2010Q4.txt,53245710,LLY,ELI LILLY AND CO,2010Q4,4.71,1.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2011Q1.txt,53245710,LLY,ELI LILLY AND CO,2011Q1,1.14,1.24
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2011Q2.txt,53245710,LLY,ELI LILLY AND CO,2011Q2,1.17,1.18
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2011Q3.txt,53245710,LLY,ELI LILLY AND CO,2011Q3,1.11,1.13
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2011Q4.txt,53245710,LLY,ELI LILLY AND CO,2011Q4,4.34,0.87
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2012Q1.txt,53245710,LLY,ELI LILLY AND CO,2012Q1,0.78,0.92
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2012Q2.txt,53245710,LLY,ELI LILLY AND CO,2012Q2,0.78,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2012Q3.txt,53245710,LLY,ELI LILLY AND CO,2012Q3,0.81,0.79
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2012Q4.txt,53245710,LLY,ELI LILLY AND CO,2012Q4,3.36,0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2013Q1.txt,53245710,LLY,ELI LILLY AND CO,2013Q1,1.02,1.14
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2013Q2.txt,53245710,LLY,ELI LILLY AND CO,2013Q2,1.0,1.16
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2013Q3.txt,53245710,LLY,ELI LILLY AND CO,2013Q3,1.01,1.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2013Q4.txt,53245710,LLY,ELI LILLY AND CO,2013Q4,4.14,0.74
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2014Q1.txt,53245710,LLY,ELI LILLY AND CO,2014Q1,0.7,0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2014Q2.txt,53245710,LLY,ELI LILLY AND CO,2014Q2,0.65,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2014Q3.txt,53245710,LLY,ELI LILLY AND CO,2014Q3,0.69,0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2014Q4.txt,53245710,LLY,ELI LILLY AND CO,2014Q4,2.78,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2015Q1.txt,53245710,LLY,ELI LILLY AND CO,2015Q1,0.75,0.87
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2015Q2.txt,53245710,LLY,ELI LILLY AND CO,2015Q2,0.72,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2015Q3.txt,53245710,LLY,ELI LILLY AND CO,2015Q3,0.74,0.89
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2015Q4.txt,53245710,LLY,ELI LILLY AND CO,2015Q4,3.44,0.78
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2016Q1.txt,53245710,LLY,ELI LILLY AND CO,2016Q1,0.85,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2016Q2.txt,53245710,LLY,ELI LILLY AND CO,2016Q2,0.86,0.86
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2016Q3.txt,53245710,LLY,ELI LILLY AND CO,2016Q3,0.95,0.88
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2016Q4.txt,53245710,LLY,ELI LILLY AND CO,2016Q4,3.54,0.95
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2017Q1.txt,53245710,LLY,ELI LILLY AND CO,2017Q1,0.96,0.98
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2017Q2.txt,53245710,LLY,ELI LILLY AND CO,2017Q2,1.04,1.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2017Q3.txt,53245710,LLY,ELI LILLY AND CO,2017Q3,1.03,1.05
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2017Q4.txt,53245710,LLY,ELI LILLY AND CO,2017Q4,4.21,1.14
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2018Q1.txt,53245710,LLY,ELI LILLY AND CO,2018Q1,1.13,1.34
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2018Q2.txt,53245710,LLY,ELI LILLY AND CO,2018Q2,1.28,1.5
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2018Q3.txt,53245710,LLY,ELI LILLY AND CO,2018Q3,1.36,1.39
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2018Q4.txt,53245710,LLY,ELI LILLY AND CO,2018Q4,5.59,1.33
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2019Q1.txt,53245710,LLY,ELI LILLY AND CO,2019Q1,1.4,1.33
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2019Q2.txt,53245710,LLY,ELI LILLY AND CO,2019Q2,1.43,1.5
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2019Q3.txt,53245710,LLY,ELI LILLY AND CO,2019Q3,1.44,1.48
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2019Q4.txt,53245710,LLY,ELI LILLY AND CO,2019Q4,5.82,1.73
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2020Q1.txt,53245710,LLY,ELI LILLY AND CO,2020Q1,1.47,1.75
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2020Q2.txt,53245710,LLY,ELI LILLY AND CO,2020Q2,1.62,1.89
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2020Q3.txt,53245710,LLY,ELI LILLY AND CO,2020Q3,1.72,1.54
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2020Q4.txt,53245710,LLY,ELI LILLY AND CO,2020Q4,7.55,2.75
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2021Q1.txt,53245710,LLY,ELI LILLY AND CO,2021Q1,2.17,1.87
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2021Q2.txt,53245710,LLY,ELI LILLY AND CO,2021Q2,1.89,1.87
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2021Q3.txt,53245710,LLY,ELI LILLY AND CO,2021Q3,1.98,1.94
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2021Q4.txt,53245710,LLY,ELI LILLY AND CO,2021Q4,8.1,2.49
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2022Q1.txt,53245710,LLY,ELI LILLY AND CO,2022Q1,2.12,2.77
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2022Q2.txt,53245710,LLY,ELI LILLY AND CO,2022Q2,1.74,1.25
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2022Q3.txt,53245710,LLY,ELI LILLY AND CO,2022Q3,1.91,1.98
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2022Q4.txt,53245710,LLY,ELI LILLY AND CO,2022Q4,7.76,2.09
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2023Q1.txt,53245710,LLY,ELI LILLY AND CO,2023Q1,1.82,1.62
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2023Q2.txt,53245710,LLY,ELI LILLY AND CO,2023Q2,2.01,2.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ELI_LILLY_AND_CO_2023Q3.txt,53245710,LLY,ELI LILLY AND CO,2023Q3,2.95,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2007Q2.txt,53261M10,LLNW,EDGIO INC,2007Q2,-0.01,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2007Q3.txt,53261M10,LLNW,EDGIO INC,2007Q3,-0.02,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2007Q4.txt,53261M10,LLNW,EDGIO INC,2007Q4,0.07,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2008Q1.txt,53261M10,LLNW,EDGIO INC,2008Q1,0.02,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2008Q2.txt,53261M10,LLNW,EDGIO INC,2008Q2,-0.03,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2008Q3.txt,53261M10,LLNW,EDGIO INC,2008Q3,-0.03,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2008Q4.txt,53261M10,LLNW,EDGIO INC,2008Q4,-0.07,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2009Q1.txt,53261M10,LLNW,EDGIO INC,2009Q1,-0.04,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2009Q2.txt,53261M10,LLNW,EDGIO INC,2009Q2,-0.04,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2009Q3.txt,53261M10,LLNW,EDGIO INC,2009Q3,-0.04,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2009Q4.txt,53261M10,LLNW,EDGIO INC,2009Q4,-0.07,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2010Q1.txt,53261M10,LLNW,EDGIO INC,2010Q1,-0.03,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2010Q2.txt,53261M10,LLNW,EDGIO INC,2010Q2,-0.01,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2010Q3.txt,53261M10,LLNW,EDGIO INC,2010Q3,-0.01,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2010Q4.txt,53261M10,LLNW,EDGIO INC,2010Q4,0.05,-0.004
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2011Q1.txt,53261M10,LLNW,EDGIO INC,2011Q1,-0.05,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2011Q2.txt,53261M10,LLNW,EDGIO INC,2011Q2,-0.04,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2011Q3.txt,53261M10,LLNW,EDGIO INC,2011Q3,-0.06,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2011Q4.txt,53261M10,LLNW,EDGIO INC,2011Q4,-0.13,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2012Q1.txt,53261M10,LLNW,EDGIO INC,2012Q1,-0.04,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2012Q2.txt,53261M10,LLNW,EDGIO INC,2012Q2,-0.05,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2012Q3.txt,53261M10,LLNW,EDGIO INC,2012Q3,-0.05,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2012Q4.txt,53261M10,LLNW,EDGIO INC,2012Q4,-0.2,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2013Q1.txt,53261M10,LLNW,EDGIO INC,2013Q1,-0.05,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2013Q2.txt,53261M10,LLNW,EDGIO INC,2013Q2,-0.05,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2013Q3.txt,53261M10,LLNW,EDGIO INC,2013Q3,-0.07,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2013Q4.txt,53261M10,LLNW,EDGIO INC,2013Q4,-0.24,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2014Q1.txt,53261M10,LLNW,EDGIO INC,2014Q1,-0.06,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2014Q2.txt,53261M10,LLNW,EDGIO INC,2014Q2,-0.07,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2014Q3.txt,53261M10,LLNW,EDGIO INC,2014Q3,-0.07,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2014Q4.txt,53261M10,LLNW,EDGIO INC,2014Q4,-0.16,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2015Q1.txt,53261M10,LLNW,EDGIO INC,2015Q1,-0.04,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2015Q2.txt,53261M10,LLNW,EDGIO INC,2015Q2,-0.04,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2015Q3.txt,53261M10,LLNW,EDGIO INC,2015Q3,-0.04,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2015Q4.txt,53261M10,LLNW,EDGIO INC,2015Q4,-0.13,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2016Q1.txt,53261M10,LLNW,EDGIO INC,2016Q1,-0.01,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2016Q2.txt,53261M10,LLNW,EDGIO INC,2016Q2,-0.01,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2016Q3.txt,53261M10,LLNW,EDGIO INC,2016Q3,0.0,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2016Q4.txt,53261M10,LLNW,EDGIO INC,2016Q4,0.01,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2017Q1.txt,53261M10,LLNW,EDGIO INC,2017Q1,0.0,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2017Q2.txt,53261M10,LLNW,EDGIO INC,2017Q2,0.01,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2017Q3.txt,53261M10,LLNW,EDGIO INC,2017Q3,0.0,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2017Q4.txt,53261M10,LLNW,EDGIO INC,2017Q4,0.07,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2018Q1.txt,53261M10,LLNW,EDGIO INC,2018Q1,0.02,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2018Q2.txt,53261M10,LLNW,EDGIO INC,2018Q2,0.03,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2018Q3.txt,53261M10,LLNW,EDGIO INC,2018Q3,0.03,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2018Q4.txt,53261M10,LLNW,EDGIO INC,2018Q4,0.11,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2019Q1.txt,53261M10,LLNW,EDGIO INC,2019Q1,0.0,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2019Q2.txt,53261M10,LLNW,EDGIO INC,2019Q2,-0.02,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2019Q3.txt,53261M10,LLNW,EDGIO INC,2019Q3,0.01,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2019Q4.txt,53261M10,LLNW,EDGIO INC,2019Q4,-0.01,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2020Q1.txt,53261M10,LLNW,EDGIO INC,2020Q1,0.0,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2020Q2.txt,53261M10,LLNW,EDGIO INC,2020Q2,0.01,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2020Q3.txt,53261M10,LLNW,EDGIO INC,2020Q3,0.02,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2020Q4.txt,53261M10,LLNW,EDGIO INC,2020Q4,0.03,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2021Q1.txt,53261M10,LLNW,EDGIO INC,2021Q1,-0.03,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2021Q2.txt,53261M10,LLNW,EDGIO INC,2021Q2,-0.03,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2021Q3.txt,53261M10,LLNW,EDGIO INC,2021Q3,-0.01,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2021Q4.txt,53261M10,LLNW,EDGIO INC,2021Q4,-0.15,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2022Q1.txt,53261M10,LLNW,EDGIO INC,2022Q1,-0.04,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2022Q2.txt,53261M10,EGIO,EDGIO INC,2022Q2,-0.03,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2022Q3.txt,53261M10,EGIO,EDGIO INC,2022Q3,-0.05,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/EDGIO_INC_2023Q2.txt,53261M10,EGIO,EDGIO INC,2023Q2,-0.06,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2008Q4.txt,53261U20,LIME,LIME ENERGY CO,2008Q4,-1.88,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2009Q1.txt,53261U20,LIME,LIME ENERGY CO,2009Q1,-0.42,-0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2009Q2.txt,53261U20,LIME,LIME ENERGY CO,2009Q2,-0.28,-0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2009Q3.txt,53261U20,LIME,LIME ENERGY CO,2009Q3,-0.1,-0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2009Q4.txt,53261U20,LIME,LIME ENERGY CO,2009Q4,-0.97,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2010Q1.txt,53261U20,LIME,LIME ENERGY CO,2010Q1,-0.1,-0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2010Q2.txt,53261U20,LIME,LIME ENERGY CO,2010Q2,-0.14,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2010Q3.txt,53261U20,LIME,LIME ENERGY CO,2010Q3,-0.04,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2010Q4.txt,53261U20,LIME,LIME ENERGY CO,2010Q4,-0.26,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2011Q1.txt,53261U20,LIME,LIME ENERGY CO,2011Q1,-0.13,-0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2011Q2.txt,53261U20,LIME,LIME ENERGY CO,2011Q2,-0.08,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2011Q3.txt,53261U20,LIME,LIME ENERGY CO,2011Q3,0.02,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2011Q4.txt,53261U20,LIME,LIME ENERGY CO,2011Q4,-0.07,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2012Q1.txt,53261U20,LIME,LIME ENERGY CO,2012Q1,-0.14,-0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/LIME_ENERGY_CO_2012Q2.txt,53261U20,LIME,LIME ENERGY CO,2012Q2,-0.08,-0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMBACH_HOLDINGS_INC_2020Q3.txt,53263P10,LMB,LIMBACH HOLDINGS INC,2020Q3,0.08,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMBACH_HOLDINGS_INC_2021Q1.txt,53263P10,LMB,LIMBACH HOLDINGS INC,2021Q1,0.1,-0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2013Q4.txt,53274610,LMNR,LIMONEIRA CO,2013Q4,0.54,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2014Q1.txt,53274610,LMNR,LIMONEIRA CO,2014Q1,-0.18,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2014Q2.txt,53274610,LMNR,LIMONEIRA CO,2014Q2,0.11,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2014Q3.txt,53274610,LMNR,LIMONEIRA CO,2014Q3,0.34,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2014Q4.txt,53274610,LMNR,LIMONEIRA CO,2014Q4,0.61,-0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2015Q1.txt,53274610,LMNR,LIMONEIRA CO,2015Q1,-0.09,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2015Q2.txt,53274610,LMNR,LIMONEIRA CO,2015Q2,0.14,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2015Q3.txt,53274610,LMNR,LIMONEIRA CO,2015Q3,0.42,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2016Q1.txt,53274610,LMNR,LIMONEIRA CO,2016Q1,-0.08,-0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2016Q2.txt,53274610,LMNR,LIMONEIRA CO,2016Q2,0.22,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2016Q4.txt,53274610,LMNR,LIMONEIRA CO,2016Q4,0.47,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2017Q2.txt,53274610,LMNR,LIMONEIRA CO,2017Q2,0.19,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2017Q3.txt,53274610,LMNR,LIMONEIRA CO,2017Q3,0.5,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2017Q4.txt,53274610,LMNR,LIMONEIRA CO,2017Q4,0.53,-0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2018Q1.txt,53274610,LMNR,LIMONEIRA CO,2018Q1,-0.12,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2018Q2.txt,53274610,LMNR,LIMONEIRA CO,2018Q2,0.44,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2018Q3.txt,53274610,LMNR,LIMONEIRA CO,2018Q3,0.56,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2018Q4.txt,53274610,LMNR,LIMONEIRA CO,2018Q4,0.65,-0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2019Q1.txt,53274610,LMNR,LIMONEIRA CO,2019Q1,-0.06,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2019Q2.txt,53274610,LMNR,LIMONEIRA CO,2019Q2,0.36,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2019Q3.txt,53274610,LMNR,LIMONEIRA CO,2019Q3,0.44,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/LIMONEIRA_CO_2019Q4.txt,53274610,LMNR,LIMONEIRA CO,2019Q4,-0.19,-0.24
