Cusip,Company_Name,Ticker,anndats,transcript_date,actual_eps,forecast_eps
45253610,IMMUNOCELLULAR THERAPEUTICS LTD,IMUC,2015-08-06,2015-08-06,-0.03,-0.04
45253610,IMMUNOCELLULAR THERAPEUTICS LTD,IMUC,2016-03-30,2016-03-30,-0.06,-0.14
45253610,IMMUNOCELLULAR THERAPEUTICS LTD,IMUC,2016-05-13,2016-05-12,-0.06,-0.07
45253610,IMMUNOCELLULAR THERAPEUTICS LTD,IMUC,2016-08-22,2016-08-22,-0.06,-0.07
45253610,IMMUNOCELLULAR THERAPEUTICS LTD,IMUC,2016-11-10,2016-11-10,-0.04,-0.04
45253620,IMMUNOCELLULAR THERAPEUTICS LTD,IMUC,2017-03-09,2017-03-09,-1.36,-6.95
45253620,IMMUNOCELLULAR THERAPEUTICS LTD,IMUC,2017-11-21,2017-11-21,-0.4,-0.61
45253H10,IMMUNOGEN INC,IMGN,2002-05-09,2002-05-09,-0.17,-0.08
45253H10,IMMUNOGEN INC,IMGN,2002-08-08,2002-08-08,-0.11,-0.42
45253H10,IMMUNOGEN INC,IMGN,2002-11-07,2002-11-07,-0.08,-0.11
45253H10,IMMUNOGEN INC,IMGN,2003-02-06,2003-02-06,-0.12,-0.09
45253H10,IMMUNOGEN INC,IMGN,2003-05-08,2003-05-08,-0.11,-0.12
45253H10,IMMUNOGEN INC,IMGN,2003-08-07,2003-08-07,-0.17,-0.45
45253H10,IMMUNOGEN INC,IMGN,2003-11-06,2003-11-06,-0.1,-0.07
45253H10,IMMUNOGEN INC,IMGN,2004-02-12,2004-02-12,-0.03,-0.07
45253H10,IMMUNOGEN INC,IMGN,2004-05-13,2004-05-13,-0.02,-0.07
45253H10,IMMUNOGEN INC,IMGN,2004-08-12,2004-08-12,0.01,-0.25
45253H10,IMMUNOGEN INC,IMGN,2004-11-04,2004-11-04,-0.06,-0.07
45253H10,IMMUNOGEN INC,IMGN,2005-02-03,2005-02-03,-0.05,-0.08
45253H10,IMMUNOGEN INC,IMGN,2005-05-05,2005-05-05,-0.09,-0.1
45253H10,IMMUNOGEN INC,IMGN,2005-08-11,2005-08-11,-0.07,-0.31
45253H10,IMMUNOGEN INC,IMGN,2005-11-03,2005-11-03,-0.11,-0.08
45253H10,IMMUNOGEN INC,IMGN,2006-02-02,2006-02-02,-0.09,-0.12
45253H10,IMMUNOGEN INC,IMGN,2006-05-04,2006-05-04,-0.07,-0.09
45253H10,IMMUNOGEN INC,IMGN,2006-08-10,2006-08-10,-0.16,-0.41
45253H10,IMMUNOGEN INC,IMGN,2006-11-02,2006-11-02,-0.15,-0.17
45253H10,IMMUNOGEN INC,IMGN,2007-02-01,2007-02-01,-0.07,-0.13
45253H10,IMMUNOGEN INC,IMGN,2007-05-03,2007-05-03,-0.12,-0.14
45253H10,IMMUNOGEN INC,IMGN,2007-11-01,2007-11-01,-0.02,-0.08
45253H10,IMMUNOGEN INC,IMGN,2008-01-31,2008-01-31,-0.15,-0.16
45253H10,IMMUNOGEN INC,IMGN,2008-05-01,2008-05-01,-0.3,-0.22
45253H10,IMMUNOGEN INC,IMGN,2008-08-07,2008-08-07,-0.27,-0.68
45253H10,IMMUNOGEN INC,IMGN,2008-10-27,2008-10-27,-0.19,-0.21
45253H10,IMMUNOGEN INC,IMGN,2009-01-29,2009-01-29,-0.14,-0.14
45253H10,IMMUNOGEN INC,IMGN,2009-04-30,2009-04-30,-0.09,-0.09
45253H10,IMMUNOGEN INC,IMGN,2009-08-06,2009-08-06,-0.21,-0.59
45253H10,IMMUNOGEN INC,IMGN,2009-10-29,2009-10-29,-0.22,-0.2
45253H10,IMMUNOGEN INC,IMGN,2010-01-28,2010-01-28,-0.23,-0.2
45253H10,IMMUNOGEN INC,IMGN,2010-04-29,2010-04-29,-0.21,-0.23
45253H10,IMMUNOGEN INC,IMGN,2010-08-04,2010-08-04,-0.21,-0.89
45253H10,IMMUNOGEN INC,IMGN,2010-10-28,2010-10-28,-0.19,-0.22
45253H10,IMMUNOGEN INC,IMGN,2011-01-27,2011-01-27,-0.21,-0.22
45253H10,IMMUNOGEN INC,IMGN,2011-04-28,2011-04-28,-0.22,-0.23
45253H10,IMMUNOGEN INC,IMGN,2011-08-03,2011-08-03,-0.23,-0.86
45253H10,IMMUNOGEN INC,IMGN,2011-10-27,2011-10-27,-0.26,-0.22
45253H10,IMMUNOGEN INC,IMGN,2012-01-27,2012-01-27,-0.17,-0.21
45253H10,IMMUNOGEN INC,IMGN,2012-04-27,2012-04-27,-0.24,-0.26
45253H10,IMMUNOGEN INC,IMGN,2012-08-03,2012-08-03,-0.29,-0.95
45253H10,IMMUNOGEN INC,IMGN,2012-10-26,2012-10-26,-0.3,-0.26
45253H10,IMMUNOGEN INC,IMGN,2013-01-25,2013-01-25,-0.29,-0.25
45253H10,IMMUNOGEN INC,IMGN,2013-04-26,2013-04-26,-0.02,-0.13
45253H10,IMMUNOGEN INC,IMGN,2013-08-02,2013-08-02,-0.26,-0.91
45253H10,IMMUNOGEN INC,IMGN,2013-10-25,2013-10-25,-0.13,-0.22
45253H10,IMMUNOGEN INC,IMGN,2014-01-31,2014-01-31,0.04,-0.18
45253H10,IMMUNOGEN INC,IMGN,2014-04-25,2014-04-25,-0.44,-0.28
45253H10,IMMUNOGEN INC,IMGN,2014-08-01,2014-08-01,-0.31,-0.85
45253H10,IMMUNOGEN INC,IMGN,2014-10-24,2014-10-24,-0.26,-0.17
45253H10,IMMUNOGEN INC,IMGN,2015-01-30,2015-01-30,0.16,-0.05
45253H10,IMMUNOGEN INC,IMGN,2015-04-24,2015-04-24,-0.25,-0.26
45253H10,IMMUNOGEN INC,IMGN,2015-07-31,2015-07-31,-0.35,-0.71
45253H10,IMMUNOGEN INC,IMGN,2015-10-27,2015-10-27,-0.39,-0.33
45253H10,IMMUNOGEN INC,IMGN,2016-01-29,2016-01-29,-0.38,-0.35
45253H10,IMMUNOGEN INC,IMGN,2016-04-29,2016-04-29,-0.37,-0.32
45253H10,IMMUNOGEN INC,IMGN,2016-08-04,2016-08-04,-0.51,-1.55
45253H10,IMMUNOGEN INC,IMGN,2016-10-28,2016-10-28,-0.47,-0.38
45253H10,IMMUNOGEN INC,IMGN,2017-05-05,2017-05-05,-0.2,-0.37
45253H10,IMMUNOGEN INC,IMGN,2018-02-09,2017-07-28,-0.14,-0.4
45253H10,IMMUNOGEN INC,IMGN,2017-07-28,2017-07-28,-0.14,-0.4
45253H10,IMMUNOGEN INC,IMGN,2018-05-04,2018-05-04,-0.3,-0.17
45253H10,IMMUNOGEN INC,IMGN,2017-11-03,2018-05-04,-0.3,-0.17
45253H10,IMMUNOGEN INC,IMGN,2018-07-27,2018-07-27,-0.31,-0.28
45253H10,IMMUNOGEN INC,IMGN,2018-11-02,2018-11-02,-0.32,-0.29
45253H10,IMMUNOGEN INC,IMGN,2019-02-08,2019-02-08,-0.28,-1.23
45253H10,IMMUNOGEN INC,IMGN,2019-05-03,2019-05-03,-0.3,-0.31
45253H10,IMMUNOGEN INC,IMGN,2019-08-02,2019-08-02,-0.29,-0.26
45253H10,IMMUNOGEN INC,IMGN,2019-11-01,2019-11-01,-0.15,-0.18
45253H10,IMMUNOGEN INC,IMGN,2020-02-14,2020-02-14,0.03,-0.78
45253H10,IMMUNOGEN INC,IMGN,2020-05-01,2020-05-01,-0.17,-0.15
45253H10,IMMUNOGEN INC,IMGN,2020-07-31,2020-07-31,-0.14,-0.17
45253H10,IMMUNOGEN INC,IMGN,2020-11-06,2020-11-06,-0.13,-0.18
45253H10,IMMUNOGEN INC,IMGN,2021-02-12,2021-02-12,0.16,-0.55
45253H10,IMMUNOGEN INC,IMGN,2021-05-10,2021-05-10,-0.17,-0.18
45253H10,IMMUNOGEN INC,IMGN,2021-07-30,2021-07-30,-0.15,-0.19
45253H10,IMMUNOGEN INC,IMGN,2021-10-29,2021-10-29,-0.18,-0.18
45253H10,IMMUNOGEN INC,IMGN,2022-02-25,2022-02-25,-0.17,-0.69
45253H10,IMMUNOGEN INC,IMGN,2022-05-06,2022-05-06,-0.1,-0.21
45253H10,IMMUNOGEN INC,IMGN,2022-07-29,2022-07-29,-0.24,-0.23
45253H10,IMMUNOGEN INC,IMGN,2022-11-04,2022-11-04,-0.31,-0.25
45253H10,IMMUNOGEN INC,IMGN,2023-03-01,2023-03-01,-0.23,-0.95
45253H10,IMMUNOGEN INC,IMGN,2023-04-28,2023-04-28,-0.16,-0.26
45253H10,IMMUNOGEN INC,IMGN,2023-07-31,2023-07-31,-0.02,-0.15
45253H10,IMMUNOGEN INC,IMGN,2023-11-02,2023-11-02,0.1,0.03
45254P10,IMPAC MORTGAGE HOLDINGS INC,IMH,2004-05-04,2004-05-04,0.76,0.7
45254P10,IMPAC MORTGAGE HOLDINGS INC,IMH,2005-02-15,2005-02-15,0.68,3.09
45254P10,IMPAC MORTGAGE HOLDINGS INC,IMH,2005-11-08,2005-11-08,0.4,0.55
45254P10,IMPAC MORTGAGE HOLDINGS INC,IMH,2007-02-23,2007-02-23,0.19,1.14
45254P50,IMPAC MORTGAGE HOLDINGS INC,IMH,2019-11-07,2019-11-07,0.37,0.9
45254P50,IMPAC MORTGAGE HOLDINGS INC,IMH,2021-03-11,2021-03-11,0.16,-2.53
45256B10,IMPAX LABORATORIES INC,IPXL,2003-02-12,2003-02-12,-0.07,-0.46
45256B10,IMPAX LABORATORIES INC,IPXL,2003-04-30,2003-04-30,-0.07,-0.09
45256B10,IMPAX LABORATORIES INC,IPXL,2003-07-28,2003-07-28,-0.05,-0.05
45256B10,IMPAX LABORATORIES INC,IPXL,2003-11-05,2003-11-05,-0.07,-0.03
45256B10,IMPAX LABORATORIES INC,IPXL,2004-02-17,2004-02-17,-0.05,-0.24
45256B10,IMPAX LABORATORIES INC,IPXL,2004-05-05,2004-05-05,0.14,0.01
45256B10,IMPAX LABORATORIES INC,IPXL,2004-08-04,2004-08-04,0.01,0.11
45256B10,IMPAX LABORATORIES INC,IPXL,2004-11-09,2004-11-09,0.01,0.11
45256B10,IMPAX LABORATORIES INC,IPXL,,2009-08-04,,
45256B10,IMPAX LABORATORIES INC,IPXL,,2009-11-03,,
45256B10,IMPAX LABORATORIES INC,IPXL,2009-08-04,2010-02-25,0.11,0.03
45256B10,IMPAX LABORATORIES INC,IPXL,2010-02-25,2010-02-25,0.11,0.03
45256B10,IMPAX LABORATORIES INC,IPXL,2009-11-03,2010-02-25,0.11,0.03
45256B10,IMPAX LABORATORIES INC,IPXL,2010-05-04,2010-05-04,2.06,0.42
45256B10,IMPAX LABORATORIES INC,IPXL,2010-08-03,2010-08-03,0.48,0.51
45256B10,IMPAX LABORATORIES INC,IPXL,2010-11-02,2010-11-02,0.24,0.28
45256B10,IMPAX LABORATORIES INC,IPXL,2011-02-24,2011-02-24,0.23,2.98
45256B10,IMPAX LABORATORIES INC,IPXL,2011-05-03,2011-05-03,0.24,0.14
45256B10,IMPAX LABORATORIES INC,IPXL,2011-08-02,2011-08-02,0.22,0.22
45256B10,IMPAX LABORATORIES INC,IPXL,2011-11-01,2011-11-01,0.3,0.23
45256B10,IMPAX LABORATORIES INC,IPXL,2012-02-28,2012-02-28,0.36,0.93
45256B10,IMPAX LABORATORIES INC,IPXL,2012-05-01,2012-05-01,0.55,0.47
45256B10,IMPAX LABORATORIES INC,IPXL,2012-07-31,2012-07-31,0.6,0.42
45256B10,IMPAX LABORATORIES INC,IPXL,2012-10-30,2012-10-30,0.48,0.48
45256B10,IMPAX LABORATORIES INC,IPXL,2013-02-25,2013-02-25,0.3,1.78
45256B10,IMPAX LABORATORIES INC,IPXL,2013-05-01,2013-05-01,0.37,0.21
45256B10,IMPAX LABORATORIES INC,IPXL,2013-08-08,2013-08-08,0.23,0.04
45256B10,IMPAX LABORATORIES INC,IPXL,2013-11-04,2013-11-04,0.25,-0.11
45256B10,IMPAX LABORATORIES INC,IPXL,2014-02-20,2014-02-20,-0.02,0.88
45256B10,IMPAX LABORATORIES INC,IPXL,2014-05-01,2014-05-01,0.24,0.07
45256B10,IMPAX LABORATORIES INC,IPXL,2014-08-06,2014-08-06,0.6,0.4
45256B10,IMPAX LABORATORIES INC,IPXL,2014-11-04,2014-11-04,0.33,0.32
45256B10,IMPAX LABORATORIES INC,IPXL,2015-02-24,2015-02-24,0.16,1.29
45256B10,IMPAX LABORATORIES INC,IPXL,2015-05-11,2015-05-11,0.09,0.16
45256B10,IMPAX LABORATORIES INC,IPXL,2015-08-10,2015-08-10,0.34,0.37
45256B10,IMPAX LABORATORIES INC,IPXL,2015-11-09,2015-11-09,0.4,0.4
45256B10,IMPAX LABORATORIES INC,IPXL,2016-02-22,2016-02-22,0.62,1.27
45256B10,IMPAX LABORATORIES INC,IPXL,2016-05-10,2016-05-10,0.43,0.39
45256B10,IMPAX LABORATORIES INC,IPXL,2016-08-09,2016-08-09,0.21,0.37
45256B10,IMPAX LABORATORIES INC,IPXL,2016-11-09,2016-11-09,0.37,0.4
45256B10,IMPAX LABORATORIES INC,IPXL,2017-03-01,2017-03-01,0.16,1.15
45256B10,IMPAX LABORATORIES INC,IPXL,2017-05-10,2017-05-10,0.11,0.13
45256B10,IMPAX LABORATORIES INC,IPXL,2017-08-09,2017-08-09,0.18,0.15
45256B10,IMPAX LABORATORIES INC,IPXL,2017-11-09,2017-11-09,0.23,0.2
45256B10,IMPAX LABORATORIES INC,IPXL,2018-03-01,2018-03-01,0.11,0.63
45256B10,IMPAX LABORATORIES INC,IPXL,2018-05-07,2018-05-07,0.14,0.16
45257F20,IMMUNOPRECISE ANTIBODIES LTD,IPA,2023-03-16,2023-03-16,-0.19,-0.23
45257F20,IMMUNOPRECISE ANTIBODIES LTD,IPA,2023-07-07,2023-07-07,-0.21,-1.04
45257F20,IMMUNOPRECISE ANTIBODIES LTD,IPA,2023-09-14,2023-09-14,-0.14,-0.21
45258D10,IMMUNOCORE HOLDINGS PLC,IMCR,2022-08-10,2022-08-10,-14.0,-74.96
45258D10,IMMUNOCORE HOLDINGS PLC,IMCR,2023-03-01,2023-03-01,-54.0,-42.0
45258D10,IMMUNOCORE HOLDINGS PLC,IMCR,2023-08-10,2023-08-10,-29.0,-33.3
45258J10,IMMUNOVANT INC,IMVT,2021-06-01,2021-06-01,-0.29,-1.28
45258J10,IMMUNOVANT INC,IMVT,2021-08-09,2021-08-09,-0.31,-0.3
4525EP10,IMMUNIC INC,IMUX,2021-11-04,2021-11-04,-0.76,-0.78
4525EP10,IMMUNIC INC,IMUX,2022-02-24,2022-02-24,-0.72,-3.9
4525EP10,IMMUNIC INC,IMUX,2022-05-10,2022-05-10,-0.74,-0.81
4525EP10,IMMUNIC INC,IMUX,2022-08-04,2022-08-04,-0.72,-0.71
4525EP10,IMMUNIC INC,IMUX,2022-11-03,2022-11-03,-0.69,-0.7
4525EP10,IMMUNIC INC,IMUX,2023-02-23,2023-02-23,-1.62,-2.71
4525EP10,IMMUNIC INC,IMUX,2023-05-11,2023-05-11,-0.58,-0.51
4525EP10,IMMUNIC INC,IMUX,2023-08-03,2023-08-03,-0.54,-0.54
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2016-08-17,2016-08-17,-0.17,-0.57
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2016-11-02,2016-11-02,-0.17,-0.12
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2017-05-10,2017-05-10,-0.55,-0.13
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2017-08-16,2017-08-16,-0.48,-1.06
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2017-11-09,2017-11-09,-0.86,-0.13
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2018-02-08,2018-02-08,-0.02,-0.14
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2018-05-09,2018-05-09,-0.21,-0.2
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2018-08-23,2018-08-23,-0.68,-1.24
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2018-11-07,2018-11-07,-0.34,-0.31
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2019-05-09,2019-05-09,-0.46,-0.34
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2020-02-27,2019-08-07,-0.4,-1.81
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2019-08-07,2019-08-07,-0.4,-1.81
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2020-05-06,2020-05-06,-0.44,-0.45
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2019-10-30,2020-05-06,-0.44,-0.45
45290710,IMMUNOMEDICS INCORPORATED,IMMU,2020-08-05,2020-08-05,-0.3,-0.38
4530384X,IMPERIAL OIL LTD,IMO,2018-04-27,2018-04-27,0.62,0.5
4530384X,IMPERIAL OIL LTD,IMO,2018-07-27,2018-07-27,0.24,0.7
4530384X,IMPERIAL OIL LTD,IMO,2018-11-02,2018-11-02,0.98,0.65
4530384X,IMPERIAL OIL LTD,IMO,2019-02-01,2019-02-01,1.08,2.86
4530384X,IMPERIAL OIL LTD,IMO,2019-04-26,2019-04-26,0.38,0.57
4530384X,IMPERIAL OIL LTD,IMO,2019-08-02,2019-08-02,0.71,0.78
4530384X,IMPERIAL OIL LTD,IMO,2019-11-01,2019-11-01,0.56,0.82
4530384X,IMPERIAL OIL LTD,IMO,2020-01-31,2020-01-31,0.36,2.87
4530384X,IMPERIAL OIL LTD,IMO,2020-05-01,2020-05-01,0.15,0.26
4530384X,IMPERIAL OIL LTD,IMO,2020-07-31,2020-07-31,-0.72,-0.71
4530384X,IMPERIAL OIL LTD,IMO,2020-10-30,2020-10-30,0.0,-0.25
4530384X,IMPERIAL OIL LTD,IMO,2021-02-02,2021-02-02,0.03,-0.89
4530384X,IMPERIAL OIL LTD,IMO,2021-04-30,2021-04-30,0.53,0.09
4530384X,IMPERIAL OIL LTD,IMO,2021-07-30,2021-07-30,0.5,0.67
4530384X,IMPERIAL OIL LTD,IMO,2021-10-29,2021-10-29,1.29,1.13
4530384X,IMPERIAL OIL LTD,IMO,2022-02-01,2022-02-01,1.35,3.99
4530384X,IMPERIAL OIL LTD,IMO,2022-04-29,2022-04-29,1.75,2.38
4530384X,IMPERIAL OIL LTD,IMO,2022-07-29,2022-07-29,3.63,1.94
4530384X,IMPERIAL OIL LTD,IMO,2022-10-28,2022-10-28,3.24,3.71
4530384X,IMPERIAL OIL LTD,IMO,2023-01-31,2023-01-31,2.86,10.92
4530384X,IMPERIAL OIL LTD,IMO,2023-04-28,2023-04-28,2.13,2.21
4530384X,IMPERIAL OIL LTD,IMO,2023-07-28,2023-07-28,1.15,1.74
4530384X,IMPERIAL OIL LTD,IMO,2023-10-27,2023-10-27,2.76,2.25
45309620,IMPERIAL SUGAR CO.,IPSU,2006-05-04,2006-05-04,0.63,1.29
45309620,IMPERIAL SUGAR CO.,IPSU,2006-08-02,2006-08-02,1.26,0.88
45309620,IMPERIAL SUGAR CO.,IPSU,2006-12-12,2006-12-12,1.34,3.86
45309620,IMPERIAL SUGAR CO.,IPSU,2007-01-30,2007-01-30,1.37,0.93
45309620,IMPERIAL SUGAR CO.,IPSU,2007-05-01,2007-05-01,0.55,0.71
45309620,IMPERIAL SUGAR CO.,IPSU,2007-07-31,2007-07-31,0.49,0.4
45309620,IMPERIAL SUGAR CO.,IPSU,2007-12-10,2007-12-10,0.21,2.72
45309620,IMPERIAL SUGAR CO.,IPSU,2008-01-29,2008-01-29,0.33,0.03
45309620,IMPERIAL SUGAR CO.,IPSU,2008-05-12,2008-05-12,-0.59,-0.23
45309620,IMPERIAL SUGAR CO.,IPSU,2008-07-30,2008-07-30,-0.79,-0.59
45309620,IMPERIAL SUGAR CO.,IPSU,2008-12-15,2008-12-15,-0.44,-0.73
45309620,IMPERIAL SUGAR CO.,IPSU,2009-02-05,2009-02-05,0.01,-0.53
45309620,IMPERIAL SUGAR CO.,IPSU,2009-05-07,2009-05-07,-1.07,-0.82
45309620,IMPERIAL SUGAR CO.,IPSU,2009-08-05,2009-08-05,-0.89,-1.13
45309620,IMPERIAL SUGAR CO.,IPSU,2009-12-08,2009-12-08,-0.02,-2.4
45309620,IMPERIAL SUGAR CO.,IPSU,2010-02-05,2010-02-05,14.84,0.14
45309620,IMPERIAL SUGAR CO.,IPSU,2010-05-10,2010-05-10,-2.82,0.28
45309620,IMPERIAL SUGAR CO.,IPSU,2010-08-06,2010-08-06,-0.48,0.13
45309620,IMPERIAL SUGAR CO.,IPSU,2011-02-07,2011-02-07,-0.75,-0.16
45309620,IMPERIAL SUGAR CO.,IPSU,2011-08-05,2011-08-05,-1.35,0.33
45309620,IMPERIAL SUGAR CO.,IPSU,2012-02-09,2012-02-09,-0.29,-0.16
45320410,IMPINJ INC,PI,2016-11-03,2016-11-03,0.1,0.06
45320410,IMPINJ INC,PI,2017-02-16,2017-02-16,0.11,0.19
45320410,IMPINJ INC,PI,2017-05-04,2017-05-04,0.01,-0.01
45320410,IMPINJ INC,PI,2017-08-03,2017-08-03,0.06,0.02
45320410,IMPINJ INC,PI,2017-11-01,2017-11-01,-0.08,-0.03
45320410,IMPINJ INC,PI,2018-02-15,2018-02-15,-0.28,-0.2
45320410,IMPINJ INC,PI,2018-05-07,2018-05-07,-0.38,-0.36
45320410,IMPINJ INC,PI,2018-10-29,2018-10-29,-0.05,-0.14
45320410,IMPINJ INC,PI,2019-02-20,2019-02-20,-0.09,-0.73
45320410,IMPINJ INC,PI,2019-04-29,2019-04-29,-0.11,-0.25
45320410,IMPINJ INC,PI,2019-07-29,2019-07-29,0.03,-0.08
45320410,IMPINJ INC,PI,2019-11-04,2019-11-04,0.085,-0.01
45320410,IMPINJ INC,PI,2020-03-02,2020-03-02,0.03,0.01
45320410,IMPINJ INC,PI,2020-04-27,2020-04-27,0.13,-0.05
45320410,IMPINJ INC,PI,2020-07-29,2020-07-29,-0.25,-0.27
45320410,IMPINJ INC,PI,2020-10-28,2020-10-28,-0.29,-0.35
45320410,IMPINJ INC,PI,2021-02-10,2021-02-10,-0.15,-0.77
45320410,IMPINJ INC,PI,2021-04-28,2021-04-28,0.01,-0.12
45320410,IMPINJ INC,PI,2021-07-28,2021-07-28,0.11,-0.05
45320410,IMPINJ INC,PI,2021-10-27,2021-10-27,-0.04,-0.1
45320410,IMPINJ INC,PI,2022-02-09,2022-02-09,0.16,0.07
45320410,IMPINJ INC,PI,2022-04-27,2022-04-27,0.09,-0.01
45320410,IMPINJ INC,PI,2022-07-27,2022-07-27,0.11,-0.03
45320410,IMPINJ INC,PI,2022-10-26,2022-10-26,0.34,0.17
45320410,IMPINJ INC,PI,2023-02-08,2023-02-08,0.41,0.9
45320410,IMPINJ INC,PI,2023-04-26,2023-04-26,0.3,0.33
45320410,IMPINJ INC,PI,2023-07-26,2023-07-26,0.33,0.3
45320410,IMPINJ INC,PI,2023-10-25,2023-10-25,0.004,-0.1
45321L10,IMPERVA INC,IMPV,2012-05-03,2012-05-03,-0.12,-0.12
45321L10,IMPERVA INC,IMPV,2012-08-09,2012-08-09,-0.02,-0.05
45321L10,IMPERVA INC,IMPV,2012-11-01,2012-11-01,0.0,-0.03
45321L10,IMPERVA INC,IMPV,2013-02-07,2013-02-07,0.06,-0.11
45321L10,IMPERVA INC,IMPV,2013-05-02,2013-05-02,-0.13,-0.1
45321L10,IMPERVA INC,IMPV,2013-08-07,2013-08-07,-0.1,-0.04
45321L10,IMPERVA INC,IMPV,2013-11-05,2013-11-05,-0.01,-0.04
45321L10,IMPERVA INC,IMPV,2014-02-06,2014-02-06,0.12,-0.13
45321L10,IMPERVA INC,IMPV,2014-05-01,2014-05-01,-0.36,-0.35
45321L10,IMPERVA INC,IMPV,2014-07-31,2014-07-31,-0.25,-0.41
45321L10,IMPERVA INC,IMPV,2014-10-30,2014-10-30,-0.1,-0.29
45321L10,IMPERVA INC,IMPV,2015-02-05,2015-02-05,-0.04,-0.75
45321L10,IMPERVA INC,IMPV,2015-05-07,2015-05-07,-0.26,-0.38
45321L10,IMPERVA INC,IMPV,2015-08-06,2015-08-06,-0.08,-0.21
45321L10,IMPERVA INC,IMPV,2015-10-29,2015-10-29,0.19,-0.05
45321L10,IMPERVA INC,IMPV,2016-02-03,2016-02-03,0.2,0.05
45321L10,IMPERVA INC,IMPV,2016-05-05,2016-05-05,-0.25,-0.28
45321L10,IMPERVA INC,IMPV,2016-08-04,2016-08-04,-0.23,-0.03
45321L10,IMPERVA INC,IMPV,2016-11-03,2016-11-03,0.08,-0.16
45321L10,IMPERVA INC,IMPV,2017-02-08,2017-02-08,0.32,-0.36
45321L10,IMPERVA INC,IMPV,2017-05-04,2017-05-04,0.09,-0.04
45321L10,IMPERVA INC,IMPV,2017-07-27,2017-07-27,0.24,0.05
45321L10,IMPERVA INC,IMPV,2017-11-08,2017-11-08,0.33,0.24
45321L10,IMPERVA INC,IMPV,2018-02-08,2018-02-08,0.4,0.93
45321L10,IMPERVA INC,IMPV,2018-04-26,2018-04-26,0.26,0.19
45321L10,IMPERVA INC,IMPV,2018-07-26,2018-07-26,-0.26,-0.33
45323A20,IMPRIMIS PHARMACEUTICALS INC,IMMY,2015-03-12,2015-03-12,-0.3,-1.08
45323A20,IMPRIMIS PHARMACEUTICALS INC,IMMY,2016-03-23,2016-03-23,-0.48,-1.36
45323J10,IMPRIVATA INC,IMPR,2014-11-03,2014-11-03,-0.16,-0.16
45323J10,IMPRIVATA INC,IMPR,2015-02-24,2015-02-24,-0.04,-1.18
45323J10,IMPRIVATA INC,IMPR,2015-11-02,2015-11-02,-0.22,-0.2
45323J10,IMPRIVATA INC,IMPR,2016-02-16,2016-02-16,-0.09,-0.76
45323J10,IMPRIVATA INC,IMPR,2016-05-03,2016-05-03,-0.21,-0.32
45332Y10,INARI MEDICAL INC,NARI,2020-08-11,2020-08-11,-0.16,-0.17
45332Y10,INARI MEDICAL INC,NARI,2020-11-12,2020-11-12,0.12,-0.04
45332Y10,INARI MEDICAL INC,NARI,2021-03-09,2021-03-09,0.13,0.16
45332Y10,INARI MEDICAL INC,NARI,2021-05-11,2021-05-11,0.13,0.08
45332Y10,INARI MEDICAL INC,NARI,2021-08-10,2021-08-10,0.07,0.08
45332Y10,INARI MEDICAL INC,NARI,2021-11-09,2021-11-09,-0.06,0.02
45332Y10,INARI MEDICAL INC,NARI,2022-02-23,2022-02-23,0.02,0.17
45332Y10,INARI MEDICAL INC,NARI,2022-05-04,2022-05-04,-0.06,-0.08
45332Y10,INARI MEDICAL INC,NARI,2022-08-03,2022-08-03,-0.19,-0.23
45332Y10,INARI MEDICAL INC,NARI,2022-11-02,2022-11-02,-0.19,-0.24
45332Y10,INARI MEDICAL INC,NARI,2023-02-27,2023-02-27,-0.11,-0.62
45332Y10,INARI MEDICAL INC,NARI,2023-05-03,2023-05-03,-0.04,-0.23
45332Y10,INARI MEDICAL INC,NARI,2023-08-02,2023-08-02,0.04,-0.13
45332Y10,INARI MEDICAL INC,NARI,2023-11-01,2023-11-01,0.05,0.01
45336E10,INCONTACT INC,SAAS,2009-08-06,2009-08-06,-0.03,-0.03
45336E10,INCONTACT INC,SAAS,2010-03-11,2010-03-11,0.01,-0.13
45336E10,INCONTACT INC,SAAS,2010-11-04,2010-11-04,-0.04,-0.02
45336E10,INCONTACT INC,SAAS,2011-03-10,2011-03-10,-0.04,-0.02
45336E10,INCONTACT INC,SAAS,2011-05-05,2011-05-05,-0.03,-0.03
45336E10,INCONTACT INC,SAAS,2011-08-04,2011-08-04,-0.06,-0.03
45336E10,INCONTACT INC,SAAS,2011-11-03,2011-11-03,-0.07,-0.08
45336E10,INCONTACT INC,SAAS,2012-02-29,2012-02-29,-0.07,-0.23
45336E10,INCONTACT INC,SAAS,2012-05-03,2012-05-03,-0.04,-0.06
