CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
63040210,2022.0,2.0,0.2,0.16,63040210,NAPCO SECURITY TECHNOLOGIES INC,"Napco Security Technologies, Inc.",high,transcripts_by_company/Napco_Security_Technologies_Inc_2022Q2.txt,2022-05-09,2022-05-09,0.08,2022-05-09,high
13173L10,2022.0,2.0,-0.05,-0.15,13173L10,CALYXT INC,"Calyxt, Inc.",high,transcripts_by_company/Calyxt_Inc_2022Q2.txt,2022-05-05,2022-05-05,-0.14,2022-05-05,high
76119520,2013.0,1.0,,,76119520,RESOURCE AMERICA INC,Resource America Inc.,high,transcripts_by_company/Resource_America_Inc_2013Q1.txt,2013-02-06,2013-02-08,,2013-02-08,high
52610710,2009.0,3.0,0.72,0.86,52610710,LENNOX INTERNATIONAL INC,Lennox International,high,transcripts_by_company/Lennox_International_2009Q3.txt,2009-07-22,2009-07-22,0.67,2009-07-22,high
86448210,2009.0,1.0,3.48,3.0,86448210,SUBURBAN PROPANE PARTNERS LP,"Suburban Propane Partners, L.P.",high,transcripts_by_company/Suburban_Propane_Partners_LP_2009Q1.txt,2009-02-05,2009-02-05,2.45,2009-02-05,high
29454910,2008.0,3.0,0.73,0.35,29454910,EQUITABLE RESOURCES INC,"Equitable Resources, Inc.",high,transcripts_by_company/Equitable_Resources_Inc_2008Q3.txt,2008-08-01,2008-08-01,0.44,2008-08-01,high
21664010,2004.0,3.0,0.6,0.46,21664010,COOPER CAMERON CORP,Cooper Cameron,high,transcripts_by_company/Cooper_Cameron_2004Q3.txt,2004-07-28,2004-07-28,0.43,2004-07-28,high
69329V10,2005.0,2.0,0.09,0.31,69329V10,PDI INC,"PDI, Inc.",high,transcripts_by_company/PDI_Inc_2005Q2.txt,2005-06-14,2005-08-08,0.09,2005-08-08,high
92552V10,2014.0,4.0,0.49,0.33,92552V10,VIASAT INC,ViaSat Inc,high,transcripts_by_company/ViaSat_Inc_2014Q4.txt,2014-11-07,2014-11-07,0.68,2014-11-07,high
25386810,2007.0,1.0,0.32,0.03,25386810,DIGITAL REALTY TRUST INC,"Digital Realty Trust, Inc.",high,transcripts_by_company/Digital_Realty_Trust_Inc_2007Q1.txt,2007-02-28,2007-02-27,0.47,2007-02-27,high
26224110,2004.0,4.0,-0.07,-0.02,26224110,DRUGSTORE.COM INC,drugstore.com,high,transcripts_by_company/drugstorecom_2004Q4.txt,2004-10-26,2004-10-26,-0.08,2004-10-26,high
19243B10,2022.0,2.0,-0.25,-0.3,19243B10,COGNITION THERAPEUTICS INC,"Cognition Therapeutics, Inc.",high,transcripts_by_company/Cognition_Therapeutics_Inc_2022Q2.txt,2022-04-11,2022-05-11,-0.17,2022-05-11,high
81621210,2020.0,1.0,-0.21,-0.3,81621210,SELECTA BIOSCIENCES INC,"Selecta Biosciences, Inc.",high,transcripts_by_company/Selecta_Biosciences_Inc_2020Q1.txt,2020-03-12,2020-03-12,-1.23,2020-03-12,high
05348410,2011.0,2.0,0.49,0.41,05348410,AVALONBAY COMMUNITIES INC,Avalonbay Communities,high,transcripts_by_company/Avalonbay_Communities_2011Q2.txt,2011-04-28,2011-04-27,0.35,2011-04-27,high
75043810,2013.0,3.0,-1.11,-0.23,75043810,RADIOSHACK CORPORATION,RadioShack Corp,high,transcripts_by_company/RadioShack_Corp_2013Q3.txt,2013-07-23,2013-07-23,-0.53,2013-07-23,high
87162T20,2011.0,3.0,-0.3,-0.29,87162T20,SYNTA PHARMACEUTICALS CORP,Synta Pharmaceuticals,high,transcripts_by_company/Synta_Pharmaceuticals_2011Q3.txt,2011-08-11,2011-08-04,-0.3,2011-08-04,high
59156R10,2004.0,1.0,0.78,0.76,59156R10,METLIFE INC,MetLife Inc.,high,transcripts_by_company/MetLife_Inc_2004Q1.txt,2004-02-11,2004-02-10,3.01,2004-02-10,high
92538J10,2020.0,4.0,0.08,0.07,92538J10,VERTEX INC,Vertex Pharmaceuticals Incorporated,high,transcripts_by_company/Vertex_Pharmaceuticals_Incorporated_2020Q4.txt,2020-10-29,2020-11-10,0.15,2020-11-10,high
00835Q10,2021.0,4.0,-0.15,-0.1,00835Q10,AEVA TECHNOLOGIES INC,"Aeva Technologies, Inc.",high,transcripts_by_company/Aeva_Technologies_Inc_2021Q4.txt,2021-11-10,2021-11-10,-0.13,2021-11-10,high
W9629710,2019.0,2.0,3.36,3.6,W9629710,TRELLEBORG AB,Trelleborg AB (publ),high,transcripts_by_company/Trelleborg_AB_publ_2019Q2.txt,2019-04-26,2019-04-26,3.25,2019-04-26,high
91138010,2003.0,2.0,-0.2,,91138010,UNITED RETAIL GROUP INC,United Retail Group,high,transcripts_by_company/United_Retail_Group_2003Q2.txt,2003-05-14,2003-05-14,-0.2,2003-05-14,high
31788420,2003.0,1.0,2.75,2.87,31788420,FINLAY ENTERPRISES,Finlay Enterprises Inc.,high,transcripts_by_company/Finlay_Enterprises_Inc_2003Q1.txt,2003-03-20,2003-03-20,2.26,2003-03-20,high
09227Q10,2007.0,3.0,0.23,0.23,09227Q10,BLACKBAUD INC,Blackbaud Inc.,high,transcripts_by_company/Blackbaud_Inc_2007Q3.txt,2007-08-06,2007-08-06,0.22,2007-08-06,high
92343V10,2003.0,4.0,0.58,0.7,92343V10,VERIZON COMMUNICATION,Verizon,high,transcripts_by_company/Verizon_2003Q4.txt,2003-10-28,2003-10-28,0.67,2003-10-28,high
68389X10,2012.0,3.0,0.53,0.52,68389X10,ORACLE CORP,Oracle Corp,high,transcripts_by_company/Oracle_Corp_2012Q3.txt,2012-09-20,2012-09-20,0.53,2012-09-20,high
25260310,2008.0,4.0,0.67,0.59,25260310,DIAMOND FOODS INC,"Diamond Foods, Inc.",high,transcripts_by_company/Diamond_Foods_Inc_2008Q4.txt,2008-12-03,2008-12-03,0.67,2008-12-03,high
37733W10,2011.0,1.0,0.95,,37733W10,GLAXOSMITHKLINE PLC,GlaxoSmithKline,high,transcripts_by_company/GlaxoSmithKline_2011Q1.txt,2011-02-03,2011-02-03,0.99,2011-02-03,high
64115P10,2005.0,2.0,0.0,0.05,64115P10,NETIQ CORP,NetIQ,high,transcripts_by_company/NetIQ_2005Q2.txt,2005-05-05,2005-05-05,-0.01,2005-05-05,high
53814610,2009.0,2.0,0.06,0.04,53814610,LIVEPERSON INC,"LivePerson, Inc.",high,transcripts_by_company/LivePerson_Inc_2009Q2.txt,2009-05-06,2009-05-06,0.06,2009-05-06,high
12680430,2013.0,3.0,0.7,0.7,12680430,CABELAS INC,Cabela's Inc.,high,transcripts_by_company/Cabelas_Inc_2013Q3.txt,2013-07-25,2013-07-25,0.62,2013-07-25,high
33643310,2015.0,1.0,-0.55,0.88,33643310,FIRST SOLAR INC,First Solar Inc.,high,transcripts_by_company/First_Solar_Inc_2015Q1.txt,2015-02-24,2015-02-24,3.91,2015-02-24,high
01626W10,2022.0,4.0,0.2,0.21,01626W10,ALIGHT INC,Elsight Limited,high,transcripts_by_company/Elsight_Limited_2022Q4.txt,2021-11-09,2021-11-09,0.18,2021-11-09,high
05589G10,2020.0,1.0,0.19,0.1,05589G10,BRP GROUP INC,BRP Inc.,high,transcripts_by_company/BRP_Inc_2020Q1.txt,2020-03-20,2020-03-24,-0.48,2020-03-24,high
75975710,2017.0,2.0,,,75975710,RENNOVA HEALTH INC,"Rennova Health, Inc.",high,transcripts_by_company/Rennova_Health_Inc_2017Q2.txt,2017-04-12,2017-04-11,,2017-04-11,high
49726610,2022.0,3.0,0.65,0.67,49726610,KIRBY CORP,Kirby Corporation,high,transcripts_by_company/Kirby_Corporation_2022Q3.txt,2022-07-28,2022-07-28,0.47,2022-07-28,high
N5374510,2016.0,4.0,2.16,2.29,N5374510,LYONDELLBASELL INDUSTRIES NV,LyondellBasell Industries NV,high,transcripts_by_company/LyondellBasell_Industries_NV_2016Q4.txt,2016-11-01,2016-11-01,2.31,2016-11-01,high
90116610,2007.0,2.0,0.39,0.41,90116610,TWEEN BRANDS INC,"Tween Brands, Inc.",high,transcripts_by_company/Tween_Brands_Inc_2007Q2.txt,2007-05-23,2007-05-23,0.39,2007-05-23,high
42830010,2007.0,1.0,,,42830010,HEXION SPECIALTY CHEMICALS INC,"Hexion Specialty Chemicals, Inc.",high,transcripts_by_company/Hexion_Specialty_Chemicals_Inc_2007Q1.txt,2007-03-15,2007-03-15,-1.55,2007-03-15,high
E2427M12,2016.0,1.0,0.12,,E2427M12,CAIXABANK SA,CaixaBank S.A.,high,transcripts_by_company/CaixaBank_SA_2016Q1.txt,2016-01-29,2016-01-29,0.14,2016-01-29,high
78460T1X,2018.0,3.0,0.71,0.71,78460T1X,SNC-LAVALIN GROUP 'A',SNC-Lavalin Group Inc.,high,transcripts_by_company/SNC-Lavalin_Group_Inc_2018Q3.txt,2018-08-02,2018-08-02,0.65,2018-08-02,high
37988710,2007.0,3.0,-0.13,,37988710,GLOWPOINT INC,Glowpoint,high,transcripts_by_company/Glowpoint_2007Q3.txt,2007-08-14,2007-08-14,-0.07,2007-08-14,high
68622E10,2022.0,1.0,-0.15,-0.05,68622E10,BARK INC,"BARK, Inc.",high,transcripts_by_company/BARK_Inc_2022Q1.txt,2022-02-10,2022-02-10,-0.12,2022-02-10,high
01849010,2013.0,3.0,1.23,1.2,01849010,ALLERGAN INC,Allergan,high,transcripts_by_company/Allergan_2013Q3.txt,2013-07-31,2013-07-31,1.22,2013-07-31,high
45252110,2008.0,1.0,-0.08,0.0,45252110,IMMERSION CORP,Immersion Corporation,high,transcripts_by_company/Immersion_Corporation_2008Q1.txt,2008-02-28,2008-02-28,3.71,2008-02-28,high
13663510,2009.0,4.0,0.35,0.16,13663510,CANADIAN SOLAR INC,Canadian Solar Inc.,high,transcripts_by_company/Canadian_Solar_Inc_2009Q4.txt,2009-11-17,2009-11-17,0.69,2009-11-17,high
86323610,2014.0,4.0,1.21,1.0,86323610,STRAYER EDUCATION,"Strayer Education, Inc.",high,transcripts_by_company/Strayer_Education_Inc_2014Q4.txt,2014-10-30,2014-10-30,0.46,2014-10-30,high
04635310,2009.0,1.0,1.58,1.3,04635310,ASTRAZENECA PLC,AstraZeneca,high,transcripts_by_company/AstraZeneca_2009Q1.txt,2009-01-29,2009-01-29,5.1,2009-01-29,high
45768S10,2020.0,1.0,1.42,1.51,45768S10,INNOSPEC INC,Innospec Inc.,high,transcripts_by_company/Innospec_Inc_2020Q1.txt,2020-02-19,2020-02-18,5.22,2020-02-18,high
56456310,2010.0,3.0,0.86,0.93,56456310,MANTECH INTERNATIONAL CORP,ManTech International Corporation,high,transcripts_by_company/ManTech_International_Corporation_2010Q3.txt,2010-07-28,2010-07-28,0.88,2010-07-28,high
36108610,2011.0,2.0,0.14,0.13,36108610,FURMANITE CORP,Furmanite Corporation,high,transcripts_by_company/Furmanite_Corporation_2011Q2.txt,2011-05-10,2011-05-10,0.08,2011-05-10,high
20825C10,2004.0,3.0,2.87,1.54,20825C10,CONOCOPHILLIPS,ConcoPhillips,high,transcripts_by_company/ConcoPhillips_2004Q3.txt,2004-07-28,2004-07-28,2.88,2004-07-28,high
57793310,2011.0,1.0,1.07,0.94,57793310,MAXIMUS INC,"MAXIMUS, Inc.",high,transcripts_by_company/MAXIMUS_Inc_2011Q1.txt,2011-02-03,2011-02-03,0.99,2011-02-03,high
21683110,2014.0,4.0,0.47,0.55,21683110,COOPER TIRE & RUBBER CO,Cooper Tire &amp; Rubber Company,high,transcripts_by_company/Cooper_Tire_and_Rubber_Company_2014Q4.txt,2014-11-07,2014-11-07,0.77,2014-11-07,high
03252Q40,2008.0,4.0,-0.3,-0.29,03252Q40,ANADYS PHARMACEUTICALS INC,"Anadys Pharmaceuticals, Inc.",high,transcripts_by_company/Anadys_Pharmaceuticals_Inc_2008Q4.txt,2008-10-07,2008-10-23,-0.32,2008-10-23,high
72815G10,2023.0,4.0,-0.15,-0.01,72815G10,PLAYSTUDIOS INC,"PLAYSTUDIOS, Inc.",high,transcripts_by_company/PLAYSTUDIOS_Inc_CurrentQ4.txt,2023-11-02,2023-11-02,0.03,2023-11-02,high
01933010,2017.0,2.0,0.24,0.34,01933010,ALLIED MOTION TECHNOLOGIES INC,Allied Motion Technologies Inc.,high,transcripts_by_company/Allied_Motion_Technologies_Inc_2017Q2.txt,2017-05-04,2017-05-03,0.29,2017-05-03,high
30257110,2005.0,3.0,1.01,0.96,30257110,FPL GROUP,FPL Group,high,transcripts_by_company/FPL_Group_2005Q3.txt,2005-07-22,2005-07-22,0.66,2005-07-22,high
73179V10,2010.0,1.0,0.31,0.13,73179V10,POLYPORE INTERNATIONAL INC,"Polypore International, Inc.",high,transcripts_by_company/Polypore_International_Inc_2010Q1.txt,2010-02-25,2010-02-24,0.72,2010-02-24,high
19260Q10,2022.0,1.0,-1.98,1.59,19260Q10,COINBASE GLOBAL INC,"Coinbase Global, Inc.",high,transcripts_by_company/Coinbase_Global_Inc_2022Q1.txt,2022-02-24,2022-02-24,14.5,2022-02-24,high
83355110,2013.0,4.0,0.31,0.35,83355110,SNYDERS-LANCE INC,"Snyder's-Lance, Inc.",high,transcripts_by_company/Snyders-Lance_Inc_2013Q4.txt,2013-11-07,2013-11-07,0.32,2013-11-07,high
G2004520,2006.0,3.0,0.15,0.04,G2004520,CENTRAL EUROPEAN MEDIA ENTERPRIS,Central European Media Enterprises,high,transcripts_by_company/Central_European_Media_Enterprises_2006Q3.txt,2006-08-03,2006-08-03,0.18,2006-08-03,high
98419E10,2017.0,2.0,,,98419E10,XUNLEI LTD,Xunlei Limited,high,transcripts_by_company/Xunlei_Limited_2017Q2.txt,2017-05-11,2017-05-10,,2017-05-10,high
05603210,2011.0,4.0,-0.24,0.33,05603210,BTU INTERNATIONAL,BTU International,high,transcripts_by_company/BTU_International_2011Q4.txt,2011-11-01,2011-11-01,-0.17,2011-11-01,high
73179V10,2011.0,1.0,0.55,0.33,73179V10,POLYPORE INTERNATIONAL INC,Polypore International Inc.,high,transcripts_by_company/Polypore_International_Inc_2011Q1.txt,2011-01-11,2011-02-23,1.34,2011-02-23,high
G6852T10,2005.0,2.0,2.05,2.09,G6852T10,PARTNERRE LTD,PartnerRe Ltd.,high,transcripts_by_company/PartnerRe_Ltd_2005Q2.txt,2005-06-02,2005-07-25,2.05,2005-07-25,high
49314410,2010.0,3.0,,,49314410,KEY TRONIC CORP,Key Tronic Corporation,high,transcripts_by_company/Key_Tronic_Corporation_2010Q3.txt,2010-08-17,2010-10-26,,2010-10-26,high
19259P30,2003.0,3.0,0.32,0.32,19259P30,COINSTAR INC,Coinstar Inc.,high,transcripts_by_company/Coinstar_Inc_2003Q3.txt,2003-07-31,2003-07-31,0.19,2003-07-31,high
96822320,2007.0,4.0,0.59,0.35,96822320,JOHN WILEY & SONS INC,John Wiley &amp; Sons,high,transcripts_by_company/John_Wiley_and_Sons_2007Q4.txt,2007-12-10,2007-12-10,0.59,2007-12-10,high
44967H10,2018.0,1.0,0.36,0.38,44967H10,ILG INC,"ILG, Inc.",high,transcripts_by_company/ILG_Inc_2018Q1.txt,2018-02-28,2018-02-28,1.1,2018-02-28,high
25213110,2019.0,2.0,0.08,0.05,25213110,DEXCOM INC,"DexCom, Inc.",high,transcripts_by_company/DexCom_Inc_2019Q2.txt,2019-05-01,2019-05-01,-0.05,2019-05-01,high
85837510,2015.0,4.0,0.01,0.0,85837510,STEIN MART INC,"Stein Mart, Inc.",high,transcripts_by_company/Stein_Mart_Inc_2015Q4.txt,2015-11-19,2015-11-19,0.01,2015-11-19,high
75747910,2011.0,4.0,,,75747910,REDIFF.COM INDIA LIMITED ADR,Rediff.com India Limited,high,transcripts_by_company/Rediffcom_India_Limited_2011Q4.txt,2011-10-21,2011-10-21,,2011-10-21,high
91116310,2008.0,4.0,0.31,0.3,91116310,UNITED NATURAL FOODS INC,United Natural Foods,high,transcripts_by_company/United_Natural_Foods_2008Q4.txt,2008-10-15,2008-11-25,0.31,2008-11-25,high
88738910,2010.0,3.0,0.8,0.34,88738910,TIMKEN CO,The Timken Company,high,transcripts_by_company/The_Timken_Company_2010Q3.txt,2010-07-29,2010-07-29,0.85,2010-07-29,high
38255010,2018.0,1.0,0.5,0.96,38255010,GOODYEAR TIRE  RUBBER CO,The Goodyear Tire &amp; Rubber Company,high,transcripts_by_company/The_Goodyear_Tire_and_Rubber_Company_2018Q1.txt,2018-01-17,2018-02-08,3.12,2018-02-08,high
24353710,2013.0,2.0,-0.85,-0.64,24353710,DECKERS OUTDOOR CORP,Deckers Outdoor Corp,high,transcripts_by_company/Deckers_Outdoor_Corp_2013Q2.txt,2013-04-25,2013-04-25,,2013-04-25,high
45666Q10,2008.0,3.0,0.19,0.18,45666Q10,INFORMATICA CORP,Informatica,high,transcripts_by_company/Informatica_2008Q3.txt,2008-07-17,2008-07-17,0.17,2008-07-17,high
18911Q10,2011.0,3.0,0.61,0.46,18911Q10,CLOUD PEAK ENERGY INC,Cloud Peak Energy Inc.,high,transcripts_by_company/Cloud_Peak_Energy_Inc_2011Q3.txt,2011-08-02,2011-08-02,0.56,2011-08-02,high
23311P10,2009.0,4.0,0.56,0.42,23311P10,DCP MIDSTREAM LP,"DCP Midstream Partners, LP",high,transcripts_by_company/DCP_Midstream_Partners_LP_2009Q4.txt,2009-11-06,2009-11-05,0.2,2009-11-05,high
23251P10,2007.0,3.0,-0.31,-0.15,23251P10,CYBERONICS INC,Cyberonics,high,transcripts_by_company/Cyberonics_2007Q3.txt,2007-08-29,2007-08-29,-0.31,2007-08-29,high
56600D10,2022.0,1.0,0.54,0.3,56600D10,MARAVAI LIFESCIENCES HOLDINGS IN,"Maravai LifeSciences Holdings, Inc.",high,transcripts_by_company/Maravai_LifeSciences_Holdings_Inc_2022Q1.txt,2022-01-28,2022-02-23,1.6,2022-02-23,high
50050N10,2022.0,3.0,1.11,1.25,50050N10,KONTOOR BRANDS INC,"Kontoor Brands, Inc.",high,transcripts_by_company/Kontoor_Brands_Inc_2022Q3.txt,2022-08-04,2022-08-04,1.09,2022-08-04,high
88554D20,2012.0,3.0,0.32,0.22,88554D20,3D SYSTEMS CORP,Enghouse Systems Limited,high,transcripts_by_company/Enghouse_Systems_Limited_2012Q3.txt,2012-09-07,2012-10-25,0.32,2012-10-25,high
44641310,2016.0,2.0,2.8,2.35,44641310,HUNTINGTON INGALLS INDUSTRIES IN,Huntington Ingalls Industries,high,transcripts_by_company/Huntington_Ingalls_Industries_2016Q2.txt,2016-06-08,2016-08-04,2.8,2016-08-04,high
51179510,2007.0,2.0,0.1,0.24,51179510,LAKELAND INDUSTRIES INC,"Lakeland Industries, Inc.",high,transcripts_by_company/Lakeland_Industries_Inc_2007Q2.txt,2007-04-12,2007-04-12,0.92,2007-04-12,high
69370C10,2020.0,2.0,0.62,0.48,69370C10,PTC INC,"PTC Therapeutics, Inc.",high,transcripts_by_company/PTC_Therapeutics_Inc_2020Q2.txt,2020-04-30,2020-04-29,0.59,2020-04-29,high
09367110,2015.0,4.0,-0.51,-0.44,09367110,BLOCK H&R INCORPORATED,H&amp;R Block Inc.,high,transcripts_by_company/HandR_Block_Inc_2015Q4.txt,2015-12-08,2015-12-07,-0.51,2015-12-07,high
01390430,2015.0,3.0,-0.078,0.04,01390430,ALCATEL-LUCENT,Alcatel-Lucent SA,high,transcripts_by_company/Alcatel-Lucent_SA_2015Q3.txt,2015-07-30,2015-07-30,-0.02,2015-07-30,high
G0538410,2015.0,1.0,1.39,1.18,G0538410,ASPEN INSURANCE HOLDINGS LTD,Aspen Insurance Holdings Limited,high,transcripts_by_company/Aspen_Insurance_Holdings_Limited_2015Q1.txt,2015-02-12,2015-02-05,5.01,2015-02-05,high
87943Q10,2007.0,4.0,0.26,3.25,87943Q10,TELEKOM AUSTRIA AG,Telekom Austria Group,high,transcripts_by_company/Telekom_Austria_Group_2007Q4.txt,2007-10-03,2007-11-14,1.07,2007-11-14,high
50060010,2018.0,3.0,-0.13,-0.07,50060010,KOPIN CORP,Kopin Corporation,high,transcripts_by_company/Kopin_Corporation_2018Q3.txt,2018-08-06,2018-08-06,-0.13,2018-08-06,high
07368510,2023.0,1.0,0.66,0.86,07368510,BEACON ROOFING SUPPLY INC,"Beacon Roofing Supply, Inc.",high,transcripts_by_company/Beacon_Roofing_Supply_Inc_2023Q1.txt,2023-02-23,2023-02-23,7.86,2023-02-23,high
78463M10,2018.0,2.0,0.49,0.26,78463M10,SPS COMMERCE INC,"SPS Commerce, Inc.",high,transcripts_by_company/SPS_Commerce_Inc_2018Q2.txt,2018-04-26,2018-04-26,0.39,2018-04-26,high
71366110,2008.0,3.0,-0.02,-0.02,71366110,PEREGRINE PHARMACEUTICAL,Peregrine Pharmaceuticals,high,transcripts_by_company/Peregrine_Pharmaceuticals_2008Q3.txt,2008-07-14,2008-07-14,-0.1,2008-07-14,high
1360691X,2013.0,3.0,2.29,2.14,1360691X,CANADIAN IMPERIAL BANK COMM,Canadian Western Bank,high,transcripts_by_company/Canadian_Western_Bank_2013Q3.txt,2013-08-29,2013-08-29,2.29,2013-08-29,high
00786510,2006.0,4.0,0.61,0.61,00786510,AEROPOSTALE INC,Aeropostale Inc.,high,transcripts_by_company/Aeropostale_Inc_2006Q4.txt,2006-11-29,2006-11-29,0.61,2006-11-29,high
91727720,2012.0,2.0,-0.04,-0.02,91727720,UROPLASTY INC,Uroplasty Inc,high,transcripts_by_company/Uroplasty_Inc_2012Q2.txt,2012-05-24,2012-05-24,-0.15,2012-05-24,high
72027910,2006.0,3.0,-0.36,-0.07,72027910,PIER 1 IMPORTS,"Pier 1 Imports, Inc.",high,transcripts_by_company/Pier_1_Imports_Inc_2006Q3.txt,2006-09-14,2006-09-14,-0.36,2006-09-14,high
97650W10,2010.0,2.0,0.25,0.36,97650W10,WINTRUST FINANCIAL CORP,WINTRUST FINANCIAL CORP,high,transcripts_by_company/WINTRUST_FINANCIAL_CORP_2010Q2.txt,2010-04-28,2010-04-28,0.41,2010-04-28,high
25765110,2007.0,1.0,0.38,0.37,25765110,DONALDSON COMPANY INC,Donaldson Company,high,transcripts_by_company/Donaldson_Company_2007Q1.txt,2007-02-23,2007-02-22,0.38,2007-02-22,high
21835210,2014.0,4.0,-0.04,-0.09,21835210,CORCEPT THERAPEUTICS INC,Corcept Therapeutics Inc,high,transcripts_by_company/Corcept_Therapeutics_Inc_2014Q4.txt,2014-11-04,2014-11-04,-0.06,2014-11-04,high
42786610,2020.0,3.0,1.86,1.77,42786610,HERSHEY CO,The Hershey Company,high,transcripts_by_company/The_Hershey_Company_2020Q3.txt,2020-07-23,2020-07-23,1.31,2020-07-23,high
88157K10,2010.0,1.0,0.06,-0.03,88157K10,TESCO CORP,Tesco Corporation,high,transcripts_by_company/Tesco_Corporation_2010Q1.txt,2010-02-26,2010-02-25,0.21,2010-02-25,high
18449910,2018.0,3.0,-0.05,-0.06,18449910,CLEAN ENERGY FUELS CORP,Clean Energy Fuels Corp.,high,transcripts_by_company/Clean_Energy_Fuels_Corp_2018Q3.txt,2018-08-07,2018-08-07,-0.07,2018-08-07,high
25400B10,2012.0,3.0,-0.42,0.13,25400B10,DIGITAL GENERATION INC,"Digital Generation, Inc.",high,transcripts_by_company/Digital_Generation_Inc_2012Q3.txt,2012-08-09,2012-08-09,-0.01,2012-08-09,high
00751Y10,2004.0,4.0,0.46,0.48,00751Y10,ADVANCE AUTO PARTS INC,Advanced Auto Parts,high,transcripts_by_company/Advanced_Auto_Parts_2004Q4.txt,2004-11-04,2004-11-03,0.68,2004-11-03,high
30230110,2017.0,1.0,0.15,0.14,30230110,EZCORP INC,"EZCORP, Inc.",high,transcripts_by_company/EZCORP_Inc_2017Q1.txt,2017-02-03,2017-02-02,0.15,2017-02-02,high
23283B20,2010.0,2.0,-0.1,0.0,23283B20,CYTOMEDIX INC,Cytomedix,high,transcripts_by_company/Cytomedix_2010Q2.txt,2010-05-18,2010-05-17,-0.03,2010-05-17,high
50077C10,2020.0,1.0,0.27,0.75,50077C10,KRATON CORP,Kraton Corporation,high,transcripts_by_company/Kraton_Corporation_2020Q1.txt,2020-02-27,2020-02-26,2.94,2020-02-26,high
82621J10,2017.0,4.0,-0.92,-0.55,82621J10,SIENTRA INC,"Sientra, Inc.",high,transcripts_by_company/Sientra_Inc_2017Q4.txt,2017-11-07,2017-11-07,-0.74,2017-11-07,high
00481610,2012.0,3.0,0.26,0.27,00481610,ACME UNITED CORP,Acme United Corporation,high,transcripts_by_company/Acme_United_Corporation_2012Q3.txt,2012-07-20,2012-07-20,0.66,2012-07-20,high
96090830,2016.0,4.0,-0.43,-0.15,96090830,WESTPORT FUEL SYSTEMS INC,Westport Fuel Systems Inc.,high,transcripts_by_company/Westport_Fuel_Systems_Inc_2016Q4.txt,2016-11-09,2016-11-09,-0.18,2016-11-09,high
18946Q10,2012.0,1.0,,,18946Q10,CLP HOLDINGS LIMITED,CLP Holdings Ltd.,high,transcripts_by_company/CLP_Holdings_Ltd_2012Q1.txt,2012-02-27,2012-02-27,0.5,2012-02-27,high
88162420,2015.0,4.0,1.28,1.29,88162420,TEVA PHARMACEUTICAL INDUSTRIES L,Teva Pharmaceutical Industries Ltd,high,transcripts_by_company/Teva_Pharmaceutical_Industries_Ltd_2015Q4.txt,2015-10-29,2015-10-29,1.35,2015-10-29,high
82484140,2022.0,1.0,0.095,,82484140,SHISEIDO CO LTD,Schibsted ASA,high,transcripts_by_company/Schibsted_ASA_2022Q1.txt,2022-02-11,2022-02-09,,2022-02-09,high
26160810,2014.0,3.0,0.4,0.78,26160810,DRESSER RAND GROUP INC,"Dresser-Rand Group, Inc.",high,transcripts_by_company/Dresser-Rand_Group_Inc_2014Q3.txt,2014-09-03,2014-11-07,0.4,2014-11-07,high
69360J10,2018.0,2.0,0.43,0.74,69360J10,PS BUSINESS PARKS INC,"PS Business Parks, Inc.",high,transcripts_by_company/PS_Business_Parks_Inc_2018Q2.txt,2018-04-25,2018-04-24,0.7,2018-04-24,high
G6674U10,2017.0,2.0,-0.24,-0.31,G6674U10,NOVOCURE LTD,Novocure,high,transcripts_by_company/Novocure_2017Q2.txt,2017-04-27,2017-04-27,-0.21,2017-04-27,high
81630010,2010.0,4.0,0.48,0.38,81630010,SELECTIVE INSURANCE GROUP INC,"Selective Insurance Group, Inc.",high,transcripts_by_company/Selective_Insurance_Group_Inc_2010Q4.txt,2010-10-28,2010-10-27,0.35,2010-10-27,high
02156K10,2023.0,1.0,0.06,0.29,02156K10,ALTICE USA INC,"Altice USA, Inc.",high,transcripts_by_company/Altice_USA_Inc_2023Q1.txt,2023-02-22,2023-02-22,0.43,2023-02-22,high
03703210,2007.0,3.0,-0.25,-0.16,03703210,ANTIGENICS,"Antigenics, Inc.",high,transcripts_by_company/Antigenics_Inc_2007Q3.txt,2007-08-02,2007-08-02,-0.22,2007-08-02,high
16383L10,2014.0,4.0,-0.28,-0.28,16383L10,CHEMOCENTRYX INC,"Chemocentryx, Inc.",high,transcripts_by_company/Chemocentryx_Inc_2014Q4.txt,2014-11-05,2014-11-05,-0.25,2014-11-05,high
61022P10,2018.0,4.0,0.45,0.1,61022P10,MONOTYPE IMAGING HOLDINGS INC,Monotype Imaging Holdings Inc.,high,transcripts_by_company/Monotype_Imaging_Holdings_Inc_2018Q4.txt,2018-11-02,2018-11-02,0.22,2018-11-02,high
41316010,2023.0,2.0,0.12,0.16,41316010,HARMONIC INC,Harmonic Inc.,high,transcripts_by_company/Harmonic_Inc_2023Q2.txt,2023-05-08,2023-05-08,0.12,2023-05-08,high
M8411610,2011.0,1.0,0.25,0.21,M8411610,SILICOM LIMITED,Silicom Ltd.,high,transcripts_by_company/Silicom_Ltd_2011Q1.txt,2011-01-24,2011-01-24,0.82,2011-01-24,high
