CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
28106W10,2017.0,2.0,-0.65,-0.62,28106W10,EDITAS MEDICINE INC,"Editas Medicine, Inc.",high,transcripts_by_company/Editas_Medicine_Inc_2017Q2.txt,2017-05-15,2017-05-15,-0.85,2017-05-15,high
44414410,2010.0,1.0,,,44414410,"HUDSON TECHNOLOGIES, INC.",Hudson Technologies,high,transcripts_by_company/Hudson_Technologies_2010Q1.txt,2010-03-02,2010-03-02,,2010-03-02,high
D5396812,2006.0,1.0,,,D5396812,METRO AG,Metro Group,high,transcripts_by_company/Metro_Group_2006Q1.txt,2006-03-22,2006-05-15,,2006-05-15,high
00797520,2012.0,4.0,,-0.07,00797520,AETERNA ZENTARIS INC,AEterna Zentaris Inc,high,transcripts_by_company/AEterna_Zentaris_Inc_2012Q4.txt,2012-11-14,2012-11-13,-0.35,2012-11-13,high
80603710,2014.0,1.0,0.59,0.62,80603710,SCANSOURCE INC,ScanSource Inc,high,transcripts_by_company/ScanSource_Inc_2014Q1.txt,2014-01-30,2014-01-30,0.64,2014-01-30,high
16282510,2006.0,3.0,0.33,0.46,16282510,CHECKPOINT SYS,Checkpoint,high,transcripts_by_company/Checkpoint_2006Q3.txt,2006-07-27,2006-07-27,0.18,2006-07-27,high
M7525310,2015.0,3.0,0.55,0.49,M7525310,ORBOTECH LTD,Orbotech Ltd.,high,transcripts_by_company/Orbotech_Ltd_2015Q3.txt,2015-07-30,2015-07-30,0.53,2015-07-30,high
45110710,2011.0,2.0,0.42,0.85,45110710,IDACORP INC.,"IDACORP, Inc. and Idaho Power",high,transcripts_by_company/IDACORP_Inc_and_Idaho_Power_2011Q2.txt,2011-05-05,2011-05-05,0.6,2011-05-05,high
40521710,2013.0,4.0,0.87,0.83,40521710,HAIN CELESTIAL GROUP INC,"The Hain Celestial Group, Inc.",high,transcripts_by_company/The_Hain_Celestial_Group_Inc_2013Q4.txt,2013-11-05,2013-11-05,0.52,2013-11-05,high
55306N10,2007.0,4.0,0.33,0.4,55306N10,MKS INSTRUMENTS INC,MKS Instruments,high,transcripts_by_company/MKS_Instruments_2007Q4.txt,2007-10-25,2007-10-25,0.38,2007-10-25,high
29272B10,2017.0,1.0,-0.26,-0.37,29272B10,ENDURANCE INTERNATIONAL GROUP HO,"Endurance International Group Holdings, Inc.",high,transcripts_by_company/Endurance_International_Group_Holdings_Inc_2017Q1.txt,2017-02-16,2017-02-16,-0.55,2017-02-16,high
67000610,2002.0,3.0,0.04,0.02,67000610,NOVELL INC,Novell,high,transcripts_by_company/Novell_2002Q3.txt,2002-08-22,2002-08-22,0.04,2002-08-22,high
16948F10,2014.0,1.0,,,16948F10,CHINA XD PLASTICS CO LTD,China XD Plastics Co,high,transcripts_by_company/China_XD_Plastics_Co_2014Q1.txt,2014-03-26,2014-05-14,,2014-05-14,high
13690710,2008.0,4.0,-0.31,-0.01,13690710,CANDELA CORPORATION,Candela Corp.,high,transcripts_by_company/Candela_Corp_2008Q4.txt,2008-10-21,2008-10-21,-0.18,2008-10-21,high
63902710,2014.0,1.0,0.58,0.35,63902710,NATURE'S SUNSHINE PRODUCTS INC,"Nature's Sunshine Products, Inc.",high,transcripts_by_company/Natures_Sunshine_Products_Inc_2014Q1.txt,2014-03-17,2014-03-17,1.07,2014-03-17,high
12738710,2007.0,1.0,0.26,0.24,12738710,CADENCE DESIGN SYSTEMS INC,Cadence Design Systems,high,transcripts_by_company/Cadence_Design_Systems_2007Q1.txt,2007-01-31,2007-01-31,1.08,2007-01-31,high
01741R10,2017.0,4.0,0.27,0.21,01741R10,ALLEGHENY TECHNOLOGIES INC,Allegheny Technologies Incorporated,high,transcripts_by_company/Allegheny_Technologies_Incorporated_2017Q4.txt,2017-10-24,2017-10-24,-0.07,2017-10-24,high
87971M1X,2004.0,3.0,0.33,,87971M1X,TELUS CORP,TELUS Corporation,high,transcripts_by_company/TELUS_Corporation_2004Q3.txt,2004-08-06,2004-10-29,0.33,2004-10-29,high
92916010,2002.0,4.0,0.36,0.64,92916010,VULCAN MATERIALS CO,Vulcan Materials Company,high,transcripts_by_company/Vulcan_Materials_Company_2002Q4.txt,2002-10-23,2002-10-22,0.75,2002-10-22,high
04878Q8X,2013.0,1.0,0.05,0.0,04878Q8X,ATLANTIC POWER CORP,Atlantic Power Corporation,high,transcripts_by_company/Atlantic_Power_Corporation_2013Q1.txt,2013-03-01,2013-05-08,0.05,2013-05-08,high
27746110,2008.0,1.0,-0.39,-0.07,27746110,EASTMAN KODAK CO,Eastman Kodak Company,high,transcripts_by_company/Eastman_Kodak_Company_2008Q1.txt,2008-01-30,2008-01-30,0.91,2008-01-30,high
96990410,2010.0,4.0,0.35,0.19,96990410,WILLIAMS-SONOMA INC,Williams-Sonoma,high,transcripts_by_company/Williams-Sonoma_2010Q4.txt,2010-11-18,2010-11-18,0.35,2010-11-18,high
08143710,2010.0,3.0,0.57,0.58,08143710,BEMIS COMPANY INC,"Bemis Company, Inc.",high,transcripts_by_company/Bemis_Company_Inc_2010Q3.txt,2010-07-27,2010-07-27,0.58,2010-07-27,high
13054D10,2009.0,2.0,0.25,0.2,13054D10,CALIFORNIA PIZZA KITCHEN,California Pizza Kitchen,high,transcripts_by_company/California_Pizza_Kitchen_2009Q2.txt,2009-05-07,2009-05-07,0.11,2009-05-07,high
16282510,2008.0,1.0,0.16,0.16,16282510,CHECKPOINT SYSTEMS INC,Checkpoint Systems,high,transcripts_by_company/Checkpoint_Systems_2008Q1.txt,2008-01-03,2008-02-27,1.39,2008-02-27,high
92934F10,2008.0,1.0,0.15,0.16,92934F10,WSP HOLDINGS LTD,WSP Holdings,high,transcripts_by_company/WSP_Holdings_2008Q1.txt,2008-03-25,2008-03-25,0.96,2008-03-25,high
59490110,2011.0,3.0,0.48,0.47,59490110,MICROS SYSTEM INC,MICROS Systems Inc,high,transcripts_by_company/MICROS_Systems_Inc_2011Q3.txt,2011-08-25,2011-08-25,1.92,2011-08-25,high
22100610,2017.0,2.0,,,22100610,CORVEL CORPORATION,CorVel Corporation,high,transcripts_by_company/CorVel_Corporation_2017Q2.txt,2017-06-01,2017-06-01,,2017-06-01,high
12485720,2006.0,2.0,0.49,0.52,12485720,CBS CORP,CBS,high,transcripts_by_company/CBS_2006Q2.txt,2006-06-13,2006-08-03,0.49,2006-08-03,high
69351T10,2013.0,4.0,0.6,0.47,69351T10,PPL CORP,PPL Corporation,high,transcripts_by_company/PPL_Corporation_2013Q4.txt,2013-10-31,2013-10-31,0.66,2013-10-31,high
56633010,2009.0,4.0,-0.01,0.07,56633010,MARCUS CORP,"Neiman Marcus, Inc.",high,transcripts_by_company/Neiman_Marcus_Inc_2009Q4.txt,2009-12-09,2009-12-17,-0.01,2009-12-17,high
92240G10,2004.0,4.0,0.55,0.66,92240G10,VECTREN CORP,Vectren Corporation,high,transcripts_by_company/Vectren_Corporation_2004Q4.txt,2004-11-01,2005-01-26,1.45,2005-01-26,high
98983L10,2022.0,4.0,0.16,0.32,98983L10,ZURN ELKAY WATER SOLUTIONS CORP,Zurn Elkay Water Solutions Corporation,high,transcripts_by_company/Zurn_Elkay_Water_Solutions_Corporation_2022Q4.txt,2022-10-26,2022-10-25,0.26,2022-10-25,high
69366A10,2010.0,1.0,0.28,0.34,69366A10,PSS WORLD MEDICAL INC,"PSS World Medical, Inc.",high,transcripts_by_company/PSS_World_Medical_Inc_2010Q1.txt,2010-01-28,2010-01-27,0.32,2010-01-27,high
46014610,2014.0,3.0,0.95,1.14,46014610,INTERNATIONAL PAPER CO,International Paper Co,high,transcripts_by_company/International_Paper_Co_2014Q3.txt,2014-07-29,2014-07-29,0.95,2014-07-29,high
37950B10,2011.0,1.0,,0.27,37950B10,GLOBAL DEFENSE TECHNOLOGY & SYST,"Global Defense Technology &amp; Systems, Inc.",high,transcripts_by_company/Global_Defense_Technology_and_Systems_Inc_2011Q1.txt,2011-01-19,2011-02-24,0.96,2011-02-24,high
55347710,2007.0,4.0,-0.01,0.01,55347710,MRV COMMUNICATIONS INC,MRV Communications,high,transcripts_by_company/MRV_Communications_2007Q4.txt,2007-11-08,2007-11-08,-0.08,2007-11-08,high
26979610,2021.0,2.0,0.93,0.6,26979610,EAGLE PHARMACEUTICALS INC,"Eagle Pharmaceuticals, Inc.",high,transcripts_by_company/Eagle_Pharmaceuticals_Inc_2021Q2.txt,2021-05-10,2021-05-10,0.24,2021-05-10,high
76680R20,2019.0,2.0,0.21,0.17,76680R20,RINGCENTRAL INC,"RingCentral, Inc.",high,transcripts_by_company/RingCentral_Inc_2019Q2.txt,2019-05-06,2019-05-06,0.17,2019-05-06,high
26860310,2022.0,1.0,0.07,0.19,26860310,EL POLLO LOCO HOLDINGS INC,"El Pollo Loco Holdings, Inc.",high,transcripts_by_company/El_Pollo_Loco_Holdings_Inc_2022Q1.txt,2022-03-10,2022-03-10,0.87,2022-03-10,high
13054D10,2008.0,4.0,0.13,0.15,13054D10,CALIFORNIA PIZZA KITCHEN,California Pizza Kitchen,high,transcripts_by_company/California_Pizza_Kitchen_2008Q4.txt,2008-11-06,2008-11-06,0.2,2008-11-06,high
08055510,2002.0,3.0,0.25,0.19,08055510,BELO CORP,Belo,high,transcripts_by_company/Belo_2002Q3.txt,2002-07-24,2002-07-24,0.34,2002-07-24,high
37591610,2005.0,2.0,0.57,0.97,37591610,GILDAN ACTIVEWEAR INC-CL A,Gildan Activewear,high,transcripts_by_company/Gildan_Activewear_2005Q2.txt,2005-05-05,2005-05-05,0.74,2005-05-05,high
00766T10,2016.0,1.0,0.87,0.71,00766T10,AECOM TECHNOLOGY CORP,AECOM,high,transcripts_by_company/AECOM_2016Q1.txt,2016-02-09,2016-02-09,0.68,2016-02-09,high
03116210,2020.0,3.0,4.37,3.92,03116210,AMGEN INC,Amgen Inc.,high,transcripts_by_company/Amgen_Inc_2020Q3.txt,2020-07-28,2020-07-28,4.25,2020-07-28,high
87943382,2016.0,4.0,-0.05,-0.04,87943382,TELEPHONE AND DATA SYSTEMS INC,"Telephone and Data Systems, Inc.",high,transcripts_by_company/Telephone_and_Data_Systems_Inc_2016Q4.txt,2016-11-04,2016-11-04,0.11,2016-11-04,high
71708110,2011.0,3.0,0.62,0.55,71708110,PFIZER INC,"Pfizer, Inc.",high,transcripts_by_company/Pfizer_Inc_2011Q3.txt,2011-08-02,2011-08-02,0.6,2011-08-02,high
16309210,2020.0,1.0,0.22,0.17,16309210,CHEGG INC,"Chegg, Inc.",high,transcripts_by_company/Chegg_Inc_2020Q1.txt,2020-02-10,2020-02-10,0.91,2020-02-10,high
56584910,2020.0,1.0,-0.16,0.13,56584910,MARATHON OIL CORP,Marathon Oil Corporation,high,transcripts_by_company/Marathon_Oil_Corporation_2020Q1.txt,2020-02-13,2020-02-12,0.75,2020-02-12,high
53567X10,2020.0,2.0,,,53567X10,LINE CORP,"Old Dominion Freight Line, Inc.",high,transcripts_by_company/Old_Dominion_Freight_Line_Inc_2020Q2.txt,2020-04-23,2020-04-28,,2020-04-28,high
75807540,2015.0,3.0,0.22,0.39,75807540,REDWOOD TRUST INC,Redwood Trust Inc.,high,transcripts_by_company/Redwood_Trust_Inc_2015Q3.txt,2015-08-05,2015-08-05,0.31,2015-08-05,high
72027910,2017.0,4.0,0.09,0.2,72027910,PIER 1 IMPORTS,"Pier 1 Imports, Inc.",high,transcripts_by_company/Pier_1_Imports_Inc_2017Q4.txt,2017-12-13,2017-12-13,0.09,2017-12-13,high
69349H10,2016.0,4.0,0.34,0.27,69349H10,PNM RESOURCES INC,"PNM Resources, Inc.",high,transcripts_by_company/PNM_Resources_Inc_2016Q4.txt,2016-12-14,2017-02-28,1.65,2017-02-28,high
73727310,2015.0,1.0,,,73727310,PORTUGAL TELECOM,CTT Correios de Portugal SA,reject,transcripts_by_company/CTT_Correios_de_Portugal_SA_2015Q1.txt,2015-03-05,2015-03-27,,2015-03-27,reject
30161N10,2023.0,2.0,0.41,0.5,30161N10,EXELON CORP,Exelon Corporation,high,transcripts_by_company/Exelon_Corporation_2023Q2.txt,2023-05-03,2023-05-03,0.7,2023-05-03,high
86183P10,2010.0,4.0,0.23,0.2,86183P10,STONERIDGE INC,Stoneridge,high,transcripts_by_company/Stoneridge_2010Q4.txt,2010-10-22,2010-10-22,0.03,2010-10-22,high
Y6226710,2013.0,1.0,0.24,0.27,Y6226710,NAVIOS MARITIME PARTNERS LP,Navios Maritime Partners L.P.,high,transcripts_by_company/Navios_Maritime_Partners_LP_2013Q1.txt,2013-01-24,2013-01-24,1.32,2013-01-24,high
51843910,2017.0,2.0,0.51,0.53,51843910,ESTEE LAUDER COMPANIES INC,The Estée Lauder Companies Inc.,high,transcripts_by_company/The_Estée_Lauder_Companies_Inc_2017Q2.txt,2017-06-01,2017-08-18,3.47,2017-08-18,high
01625V10,2023.0,2.0,-0.15,-0.13,01625V10,ALIGNMENT HEALTHCARE INC,"Alignment Healthcare, Inc.",high,transcripts_by_company/Alignment_Healthcare_Inc_2023Q2.txt,2023-05-04,2023-05-04,-0.2,2023-05-04,high
31816Q10,2014.0,3.0,-0.51,-0.5,31816Q10,FIREEYE INC,FireEye Inc,high,transcripts_by_company/FireEye_Inc_2014Q3.txt,2014-08-05,2014-08-05,-0.55,2014-08-05,high
87154310,2008.0,1.0,0.05,0.07,87154310,SYMMETRICOM INCORPORATED,Symmetricom Inc.,high,transcripts_by_company/Symmetricom_Inc_2008Q1.txt,2008-01-31,2008-01-31,0.04,2008-01-31,high
42856710,2021.0,1.0,1.4,0.55,42856710,HIBBETT INC,"Hibbett Sports, Inc.",high,transcripts_by_company/Hibbett_Sports_Inc_2021Q1.txt,2021-03-05,2021-03-05,6.12,2021-03-05,high
M8791510,2009.0,1.0,-0.17,,M8791510,TOWER SEMICONDUCTOR LTD,Tower Semiconductor,high,transcripts_by_company/Tower_Semiconductor_2009Q1.txt,2009-02-19,2009-02-19,-0.79,2009-02-19,high
17179810,2008.0,4.0,0.32,2.43,17179810,CIMAREX ENERGY CO,Cimarex Energy Co.,high,transcripts_by_company/Cimarex_Energy_Co_2008Q4.txt,2008-11-04,2008-11-04,2.19,2008-11-04,high
10335410,2003.0,1.0,,,10335410,BOYDS COLLECTION LTD,Boyds Collection,high,transcripts_by_company/Boyds_Collection_2003Q1.txt,2003-02-27,2003-02-15,0.27,2003-02-15,high
80603710,2003.0,4.0,0.58,0.46,80603710,SCANSOURCE INC,ScanSource Inc.,high,transcripts_by_company/ScanSource_Inc_2003Q4.txt,2003-10-23,2003-10-23,0.59,2003-10-23,high
27886510,2018.0,1.0,0.91,0.96,27886510,ECOLAB INC,Ecolab Inc.,high,transcripts_by_company/Ecolab_Inc_2018Q1.txt,2018-02-20,2018-02-20,4.69,2018-02-20,high
42193310,2012.0,4.0,0.12,0.21,42193310,HEALTH MANAGEMENT ASSOCIATES INC,"Health Management Associates, Inc.",high,transcripts_by_company/Health_Management_Associates_Inc_2012Q4.txt,2012-10-23,2012-10-22,0.18,2012-10-22,high
00758610,2012.0,1.0,,,00758610,ADVOCAT INC,Advocat Inc.,high,transcripts_by_company/Advocat_Inc_2012Q1.txt,2012-03-08,2012-03-07,,2012-03-07,high
15639K30,2011.0,1.0,,,15639K30,CENTRICA PLC,Centrica plc,high,transcripts_by_company/Centrica_plc_2011Q1.txt,2011-02-24,2011-02-24,,2011-02-24,high
48123V10,2016.0,3.0,1.25,1.23,48123V10,J2 GLOBAL INC,Marfrig Global Foods S.A.,medium,transcripts_by_company/Marfrig_Global_Foods_SA_2016Q3.txt,2016-08-11,2016-08-03,1.21,2016-08-03,medium
01444210,2020.0,1.0,-0.53,-0.39,01444210,ALECTOR INC,"Alector, Inc.",high,transcripts_by_company/Alector_Inc_2020Q1.txt,2020-01-16,2020-03-24,-1.71,2020-03-24,high
76122Q10,2019.0,4.0,0.38,0.36,76122Q10,RESOURCES CONNECTION INC,"Resources Connection, Inc.",high,transcripts_by_company/Resources_Connection_Inc_2019Q4.txt,2019-10-02,2019-10-02,0.15,2019-10-02,high
40502410,2014.0,2.0,0.38,0.48,40502410,HAEMONETICS CORP,Haemonetics Corporation,high,transcripts_by_company/Haemonetics_Corporation_2014Q2.txt,2014-04-28,2014-04-28,2.19,2014-04-28,high
09063H10,2009.0,3.0,0.04,-0.01,09063H10,BIOMED REALTY TRUST INC,"BioMed Realty Trust, Inc.",high,transcripts_by_company/BioMed_Realty_Trust_Inc_2009Q3.txt,2009-07-30,2009-07-29,0.2,2009-07-29,high
21868110,2019.0,1.0,0.14,0.12,21868110,CORE-MARK HOLDING COMPANY INC,"Core-Mark Holding Company, Inc.",high,transcripts_by_company/Core-Mark_Holding_Company_Inc_2019Q1.txt,2019-03-01,2019-03-01,1.39,2019-03-01,high
20825C10,2016.0,2.0,-0.79,-0.24,20825C10,CONOCOPHILLIPS,ConocoPhillips,high,transcripts_by_company/ConocoPhillips_2016Q2.txt,2016-04-28,2016-04-28,-0.95,2016-04-28,high
74167P10,2023.0,2.0,0.24,0.22,74167P10,PRIMO WATER CORP (MISSISSAUGA),Primo Water Corporation,high,transcripts_by_company/Primo_Water_Corporation_2023Q2.txt,2023-05-04,2023-05-04,0.09,2023-05-04,high
48268K10,2010.0,1.0,,,48268K10,KT CORP (P),NKT Holdings,high,transcripts_by_company/NKT_Holdings_2010Q1.txt,2010-03-02,2010-05-06,,2010-05-06,high
1094901X,2011.0,4.0,0.02,0.05,1094901X,BRIGUS GOLD CORP,Brigus Gold Corp.,high,transcripts_by_company/Brigus_Gold_Corp_2011Q4.txt,2011-11-14,2011-11-14,,2011-11-14,high
75629F10,2023.0,2.0,-0.04,-0.02,75629F10,SOCIETAL CDMO INC,"Societal CDMO, Inc.",high,transcripts_by_company/Societal_CDMO_Inc_2023Q2.txt,2023-05-10,2023-05-10,-0.06,2023-05-10,high
80851310,2023.0,1.0,0.93,1.13,80851310,CHARLES SCHWAB CORP,"Charles Schwab &amp; Co., Inc.",high,transcripts_by_company/Charles_Schwab_and_Co_Inc_2023Q1.txt,2022-01-28,2022-01-18,3.25,2022-01-18,high
53278L1X,2014.0,4.0,,,53278L1X,LINAMAR CORP,Linamar Corporation,high,transcripts_by_company/Linamar_Corporation_2014Q4.txt,2014-11-04,2014-11-04,,2014-11-04,high
68027710,2015.0,3.0,0.12,0.1,68027710,"OLD SECOND BANCORP, INC.",Old Second Bancorp,high,transcripts_by_company/Old_Second_Bancorp_2015Q3.txt,2015-07-23,2015-07-22,0.12,2015-07-22,high
30061450,2016.0,1.0,-0.06,-0.04,30061450,EXA CORPORATION,EXA Corporation,high,transcripts_by_company/EXA_Corporation_2016Q1.txt,2016-03-10,2016-03-10,-0.21,2016-03-10,high
49741E1X,2019.0,4.0,0.88,0.67,49741E1X,KIRKLAND LAKE GOLD LTD,Kirkland Lake Gold Ltd.,high,transcripts_by_company/Kirkland_Lake_Gold_Ltd_2019Q4.txt,2019-11-06,2019-11-06,0.84,2019-11-06,high
50025510,2009.0,1.0,1.1,1.31,50025510,KOHL'S CORP,Kohls Corporation,high,transcripts_by_company/Kohls_Corporation_2009Q1.txt,2009-02-26,2009-02-26,2.89,2009-02-26,high
48248010,2020.0,2.0,2.73,2.47,48248010,KLA CORP,KLA Corporation,high,transcripts_by_company/KLA_Corporation_2020Q2.txt,2020-05-05,2020-05-05,2.47,2020-05-05,high
00737L10,2018.0,4.0,0.74,0.79,00737L10,ADTALEM GLOBAL EDUCATION INC,Adtalem Global Education Inc.,high,transcripts_by_company/Adtalem_Global_Education_Inc_2018Q4.txt,2018-11-01,2018-11-01,0.45,2018-11-01,high
95810210,2011.0,3.0,1.1,0.91,95810210,WESTERN DIGITAL CORP,Western Digital Corp,high,transcripts_by_company/Western_Digital_Corp_2011Q3.txt,2011-07-21,2011-07-21,3.27,2011-07-21,high
27915810,2020.0,3.0,0.112,0.14,27915810,ECOPETROL SA,Ecopetrol S.A.,high,transcripts_by_company/Ecopetrol_SA_2020Q3.txt,2020-08-05,2020-08-04,,2020-08-04,high
67034610,2007.0,3.0,1.29,1.44,67034610,NUCOR CORP,Nucor,high,transcripts_by_company/Nucor_2007Q3.txt,2007-07-19,2007-07-19,1.14,2007-07-19,high
10919410,2019.0,1.0,0.81,0.82,10919410,BRIGHT HORIZONS FAMILY SOLUTIONS,Bright Horizons Family Solutions Inc.,high,transcripts_by_company/Bright_Horizons_Family_Solutions_Inc_2019Q1.txt,2019-02-12,2019-02-12,3.21,2019-02-12,high
20442910,2011.0,1.0,,,20442910,COMPANIA CERVECERIAS UNIDAS SA,Compania Cervecerias Unidas S.A.,high,transcripts_by_company/Compania_Cervecerias_Unidas_SA_2011Q1.txt,2011-02-04,2011-02-02,3.5,2011-02-02,high
12612W10,2005.0,3.0,1.12,0.92,12612W10,CNF INC,CNF,high,transcripts_by_company/CNF_2005Q3.txt,2005-07-20,2005-07-19,1.07,2005-07-19,high
42222N10,2016.0,4.0,0.02,0.09,42222N10,HEALTHSTREAM INC,"HealthStream, Inc.",high,transcripts_by_company/HealthStream_Inc_2016Q4.txt,2016-11-03,2016-11-02,0.06,2016-11-02,high
46120210,2023.0,4.0,2.47,2.0,46120210,INTUIT INC,Intuit Inc.,high,transcripts_by_company/Intuit_Inc_2023Q4.txt,2022-11-29,2022-11-29,1.66,2022-11-29,high
84763A10,2018.0,3.0,-0.17,-0.32,84763A10,SPECTRUM PHARMACEUTICALS INC,"Spectrum Pharmaceuticals, Inc.",high,transcripts_by_company/Spectrum_Pharmaceuticals_Inc_2018Q3.txt,2018-08-09,2018-08-09,-0.21,2018-08-09,high
67104410,2003.0,3.0,0.15,0.27,67104410,OSI SYSTEMS INC,OSI Systems Inc.,high,transcripts_by_company/OSI_Systems_Inc_2003Q3.txt,2003-08-20,2003-08-20,1.1,2003-08-20,high
28551210,2007.0,4.0,0.9,0.91,28551210,ELECTRONIC ARTS INC,Electronic Arts Inc.,high,transcripts_by_company/Electronic_Arts_Inc_2007Q4.txt,2007-10-11,2007-11-01,0.27,2007-11-01,high
12650110,2023.0,1.0,0.61,0.66,12650110,CTS CORP,CTS Corporation,high,transcripts_by_company/CTS_Corporation_2023Q1.txt,2023-02-07,2023-02-07,2.46,2023-02-07,high
78644910,2003.0,1.0,-0.14,,78644910,SAFEGUARD SCIENTIFICS INC,Safeguard Scientifics Inc.,high,transcripts_by_company/Safeguard_Scientifics_Inc_2003Q1.txt,2003-02-27,2003-02-27,-1.12,2003-02-27,high
00817Y10,2008.0,1.0,0.92,0.93,00817Y10,AETNA INC,"Aetna, Inc.",high,transcripts_by_company/Aetna_Inc_2008Q1.txt,2008-02-07,2008-02-07,3.49,2008-02-07,high
72814N10,2018.0,3.0,0.12,0.0,72814N10,PLAYAGS INC,"PlayAGS, Inc.",high,transcripts_by_company/PlayAGS_Inc_2018Q3.txt,2018-08-02,2018-08-02,-0.15,2018-08-02,high
74912110,2006.0,3.0,0.09,0.02,74912110,QWEST COMMUNICATIONS INTL,Qwest Communications,high,transcripts_by_company/Qwest_Communications_2006Q3.txt,2006-08-01,2006-08-01,0.06,2006-08-01,high
40637H10,2020.0,4.0,0.5,0.31,40637H10,HALOZYME THERAPEUTICS INC,"Halozyme Therapeutics, Inc.",high,transcripts_by_company/Halozyme_Therapeutics_Inc_2020Q4.txt,2019-11-04,2019-11-12,-0.17,2019-11-12,high
19306810,2011.0,1.0,-0.37,0.04,19306810,COLDWATER CREEK INC,Coldwater Creek,high,transcripts_by_company/Coldwater_Creek_2011Q1.txt,2011-03-09,2011-03-09,-0.44,2011-03-09,high
64120810,2010.0,4.0,,-0.13,64120810,NETWORK EQUIPMENT TECHNOLOGI,Network Equipment Technologies,high,transcripts_by_company/Network_Equipment_Technologies_2010Q4.txt,2010-10-27,2010-10-27,,2010-10-27,high
89820210,2016.0,1.0,-0.09,-0.13,89820210,TRUPANION INC,"Trupanion, Inc.",high,transcripts_by_company/Trupanion_Inc_2016Q1.txt,2016-02-11,2016-02-11,-0.62,2016-02-11,high
57772K10,2017.0,1.0,0.56,0.5,57772K10,MAXIM INTEGRATED PRODUCTS INC,"Maxim Integrated Products, Inc.",high,transcripts_by_company/Maxim_Integrated_Products_Inc_2017Q1.txt,2017-01-26,2017-01-26,0.46,2017-01-26,high
88157K10,2016.0,3.0,-0.37,-0.31,88157K10,TESCO CORP,TESCO Corporation,high,transcripts_by_company/TESCO_Corporation_2016Q3.txt,2016-08-09,2016-08-09,-0.39,2016-08-09,high
88554D20,2013.0,3.0,0.26,0.28,88554D20,3D SYSTEMS CORP,3D Systems,high,transcripts_by_company/3D_Systems_2013Q3.txt,2013-07-30,2013-07-30,0.2,2013-07-30,high
63007710,2012.0,3.0,0.1,0.33,63007710,NANOMETRICS INC,Nanometrics Incorporated,high,transcripts_by_company/Nanometrics_Incorporated_2012Q3.txt,2012-07-26,2012-07-26,0.13,2012-07-26,high
04651310,2018.0,1.0,-1.05,-1.05,04651310,ATARA BIOTHERAPEUTICS INC,"Atara Biotherapeutics, Inc.",high,transcripts_by_company/Atara_Biotherapeutics_Inc_2018Q1.txt,2018-01-09,2018-02-27,-4.0,2018-02-27,high
G5494J10,2020.0,1.0,1.89,1.83,G5494J10,LINDE PLC,Linde Material Handling GmbH,high,transcripts_by_company/Linde_Material_Handling_GmbH_2020Q1.txt,2020-03-05,2020-05-07,1.89,2020-05-07,high
78064120,2007.0,1.0,0.2,,78064120,KPN NV,KPN Royal Dutch Telecom,high,transcripts_by_company/KPN_Royal_Dutch_Telecom_2007Q1.txt,2007-02-06,2007-02-06,1.02,2007-02-06,high
54109810,2023.0,2.0,1.07,0.06,54109810,LOGAN RIDGE FINANCE CORP,Logan Ridge Finance Corporation,high,transcripts_by_company/Logan_Ridge_Finance_Corporation_2023Q2.txt,2023-05-11,2023-05-10,-0.24,2023-05-10,high
37896710,2010.0,3.0,0.14,0.2,37896710,GLOBAL CASH ACCESS HOLDINGS INC,Global Cash Access,high,transcripts_by_company/Global_Cash_Access_2010Q3.txt,2010-08-04,2010-08-04,0.16,2010-08-04,high
38059T10,2005.0,2.0,0.08,0.09,38059T10,GOLD FIELDS LIMITED,Gold Fields Limited,high,transcripts_by_company/Gold_Fields_Limited_2005Q2.txt,2005-04-28,2005-04-28,0.04,2005-04-28,high
23126920,2020.0,4.0,-0.11,-0.13,23126920,CURIS INC,"Curis, Inc.",high,transcripts_by_company/Curis_Inc_2020Q4.txt,2020-11-10,2020-11-10,-0.11,2020-11-10,high
Y8120Z10,2020.0,4.0,,,Y8120Z10,SINGAPORE POST LTD,Singapore Post Limited,high,transcripts_by_company/Singapore_Post_Limited_2020Q4.txt,2020-11-06,2020-11-05,,2020-11-05,high
87651B10,2013.0,1.0,0.06,0.03,87651B10,TASER INTERNATIONAL INC,"Taser International, Inc.",high,transcripts_by_company/Taser_International_Inc_2013Q1.txt,2013-02-21,2013-02-21,0.27,2013-02-21,high
71377E10,2021.0,4.0,-0.04,0.0,71377E10,PERFORMANT FINANCIAL CORP,Performant Financial Corporation,high,transcripts_by_company/Performant_Financial_Corporation_2021Q4.txt,2021-11-09,2021-11-09,-0.03,2021-11-09,high
70021530,2023.0,2.0,0.08,0.07,70021530,PARK CITY GROUP INC,"Park City Group, Inc.",high,transcripts_by_company/Park_City_Group_Inc_2023Q2.txt,2023-05-15,2023-05-15,0.09,2023-05-15,high
09627Y10,2023.0,4.0,-1.82,-2.47,09627Y10,BLUEPRINT MEDICINES CORP,Blueprint Medicines Corporation,high,transcripts_by_company/Blueprint_Medicines_Corporation_2023Q4.txt,2023-10-26,2023-10-26,-2.2,2023-10-26,high
