filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/KIRKLANDS_INC_2018Q2.txt,49749810,KIRK,KIRKLAND'S INC,-0.24,-0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/IRIS_INTERNATIONAL_INC_2008Q1.txt,46270W10,IRIS,IRIS INTERNATIONAL INC,0.1,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/KOSMOS_ENERGY_LTD_2022Q2.txt,50068810,KOS,KOSMOS ENERGY LTD,0.28,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/AMAZONCOM_INC_2008Q4.txt,02313510,AMZN,AMAZON.COM INC,1.49,1.37
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERTEL_INC_2006Q3.txt,45837210,INTL,INTER-TEL INC,0.3,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/ZEPP_HEALTH_CORP_2022Q1.txt,98945L10,ZEPP,ZEPP HEALTH CORP,1.21,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/GULFPORT_ENERGY_CORP_2006Q2.txt,40263530,GPOR,GULFPORT ENERGY CORP,0.21,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/HILTON_GRAND_VACATIONS_INC_2020Q4.txt,43283X10,HGV,HILTON GRAND VACATIONS INC,0.09,-0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/GSK_PLC_2002Q3.txt,37733W10,GSK,GSK PLC,0.51,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/ALASKA_COMMUNICATIONS_SYS_GR_INC_2015Q3.txt,01167P10,ALSK,ALASKA COMMUNICATIONS SYS GR INC,0.07,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/PATRICK_INDUSTRIES_INC_2014Q1.txt,70334310,PATK,PATRICK INDUSTRIES INC,0.64,0.59
/Users/vazea/Desktop/NNW/transcripts_by_company/SANGAMO_THERAPEUTICS_INC_2018Q2.txt,80067710,SGMO,SANGAMO THERAPEUTICS INC,-0.17,-0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/SILGAN_HOLDINGS_INC_2014Q3.txt,82704810,SLGN,SILGAN HOLDINGS INC,1.33,1.32
/Users/vazea/Desktop/NNW/transcripts_by_company/LOJACK_CORP_2006Q3.txt,53945110,LOJN,LOJACK CORP,0.32,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/MOELIS_CO_2020Q3.txt,60786M10,MC,MOELIS & CO,0.54,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/MAGICJACK_VOCALTEC_LTD_2013Q4.txt,M6787E10,CALL,MAGICJACK VOCALTEC LTD,3.81,1.82
/Users/vazea/Desktop/NNW/transcripts_by_company/OUTFRONT_MEDIA_INC_2015Q2.txt,69007J10,OUT,OUTFRONT MEDIA INC,0.16,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/BARNES_NOBLE_EDUCATION_INC_2019Q4.txt,06777U10,BNED,BARNES & NOBLE EDUCATION INC,-0.52,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/COLUMBIA_SPORTSWEAR_CO_2011Q3.txt,19851610,COLM,COLUMBIA SPORTSWEAR CO,1.94,1.59
/Users/vazea/Desktop/NNW/transcripts_by_company/KERYX_BIOPHARMACEUTICALS_2015Q3.txt,49251510,KERX,KERYX BIOPHARMACEUTICALS,-0.29,-0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/EL_PASO_ELEC_CO_2015Q1.txt,28367785,EE,EL PASO ELEC CO,0.09,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/MERCADOLIBRE_INC_2011Q1.txt,58733R10,MELI,MERCADOLIBRE INC,0.32,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/SYMMETRICOM_INCORPORATED_2010Q3.txt,87154310,SYMM,SYMMETRICOM INCORPORATED,0.15,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_NET_LEASE_INC_2020Q3.txt,37937820,GNL,GLOBAL NET LEASE INC,-0.01,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/MAKEMYTRIP_LTD_2012Q1.txt,V5633W10,MMYT,MAKEMYTRIP LTD,0.04,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/PAREXEL_INTERNATIONAL_CORP_2002Q3.txt,69946210,PRXL,PAREXEL INTERNATIONAL CORP,0.14,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/APOLLO_EDUCATION_GROUP_INC_2005Q3.txt,03760410,APOL,APOLLO EDUCATION GROUP INC,0.77,0.74
/Users/vazea/Desktop/NNW/transcripts_by_company/FERRO_CORP_2005Q4.txt,31540510,FOE,FERRO CORP,0.52,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/GODADDY_INC_2020Q4.txt,38023710,GDDY,GODADDY INC,-2.94,-3.02
/Users/vazea/Desktop/NNW/transcripts_by_company/UNIFIRST_CORP_2014Q2.txt,90470810,UNF,UNIFIRST CORP,1.27,1.4
/Users/vazea/Desktop/NNW/transcripts_by_company/MINERVA_NEUROSCIENCES_INC_2017Q3.txt,60338010,NERV,MINERVA NEUROSCIENCES INC,-0.28,-0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/ANI_PHARMACEUTICALS_INC_2017Q4.txt,00182C10,ANIP,ANI PHARMACEUTICALS INC,3.91,3.9
/Users/vazea/Desktop/NNW/transcripts_by_company/GLATFELTER_2004Q2.txt,37731610,GLT,GLATFELTER,-0.04,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/HERCULES_CAPITAL_INC_2006Q2.txt,42709650,HTGC,HERCULES CAPITAL INC,0.19,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/DAVITA_INC_2006Q1.txt,23918K10,DVA,DAVITA INC,0.55,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/MANNING_AND_NAPIER_INC_2017Q2.txt,56382Q10,MN,MANNING AND NAPIER INC,0.12,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/VENTIV_HEALTH_INCORPORATED_2005Q1.txt,92279310,VTIV,VENTIV HEALTH INCORPORATED,0.33,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/CONOCOPHILLIPS_2022Q2.txt,20825C10,COP,CONOCOPHILLIPS,3.91,3.86
/Users/vazea/Desktop/NNW/transcripts_by_company/CALIX_INC_2013Q3.txt,13100M50,CALX,CALIX INC,0.2,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/QUIDEL_CORP_2006Q1.txt,74838J10,QDEL,QUIDEL CORP,0.15,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/ANADIGICS_INC_2002Q2.txt,03251510,ANAD,ANADIGICS INC,-0.29,-0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/WHITEHORSE_FINANCE_INC_2014Q3.txt,96524V10,WHF,WHITEHORSE FINANCE INC,0.27,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/PRA_GROUP_INC_2019Q3.txt,69354N10,PRAA,PRA GROUP INC,0.55,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROCHIP_TECHNOLOGY_INC_2010Q3.txt,59501710,MCHP,MICROCHIP TECHNOLOGY INC,0.37,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/RADISYS_CORPORATION_2006Q4.txt,75045910,RSYS,RADISYS CORPORATION,0.5,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/OXFORD_INDUSTRIES_INC_2020Q2.txt,69149730,OXM,OXFORD INDUSTRIES INC,1.84,1.86
/Users/vazea/Desktop/NNW/transcripts_by_company/CLOVIS_ONCOLOGY_INC_2013Q1.txt,18946410,CLVS,CLOVIS ONCOLOGY INC,-0.6,-0.61
/Users/vazea/Desktop/NNW/transcripts_by_company/BREAD_FINANCIAL_HOLDINGS_INC_2010Q3.txt,01858110,ADS,BREAD FINANCIAL HOLDINGS INC,1.55,1.52
/Users/vazea/Desktop/NNW/transcripts_by_company/RED_ROBIN_GOURMET_BURGERS_INC_2005Q3.txt,75689M10,RRGB,RED ROBIN GOURMET BURGERS INC,0.45,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/CLEARWATER_PAPER_CORP_2011Q3.txt,18538R10,CLW,CLEARWATER PAPER CORP,0.37,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/NETSCOUT_SYSTEMS_INC_2018Q2.txt,64115T10,NTCT,NETSCOUT SYSTEMS INC,0.29,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/CINEMARK_HOLDINGS_INC_2008Q4.txt,17243V10,CNK,CINEMARK HOLDINGS INC,-0.45,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/NOVANTA_INC_2019Q4.txt,67000B10,NOVT,NOVANTA INC,2.14,2.14
/Users/vazea/Desktop/NNW/transcripts_by_company/TOTAL_SYSTEM_SERVICES_INC_2009Q1.txt,89190610,TSS,TOTAL SYSTEM SERVICES INC,0.26,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/TRINITY_INDUSTRIES_INC_2007Q1.txt,89652210,TRN,TRINITY INDUSTRIES INC,0.74,0.65
/Users/vazea/Desktop/NNW/transcripts_by_company/HORMEL_FOODS_CORP_2003Q4.txt,44045210,HRL,HORMEL FOODS CORP,1.33,1.3
/Users/vazea/Desktop/NNW/transcripts_by_company/FRANCESCAS_HOLDINGS_CORP_2017Q4.txt,35179310,FRAN,FRANCESCA'S HOLDINGS CORP,1.09,1.07
/Users/vazea/Desktop/NNW/transcripts_by_company/SCOTTS_MIRACLEGRO_CO_2023Q2.txt,81018610,SMG,SCOTTS MIRACLE-GRO CO,3.78,3.66
/Users/vazea/Desktop/NNW/transcripts_by_company/ATLAS_AIR_WORLDWIDE_HOLDINGS_INC_2008Q4.txt,04916420,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC,2.97,1.35
/Users/vazea/Desktop/NNW/transcripts_by_company/T2_BIOSYSTEMS_INC_2016Q2.txt,89853L10,TTOO,T2 BIOSYSTEMS INC,-0.58,-0.56
/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_REPUBLIC_BANK_2014Q2.txt,33616C10,FRC,FIRST REPUBLIC BANK,0.76,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/EXPONENT_INC_2017Q4.txt,30214U10,EXPO,EXPONENT INC,2.14,2.09
/Users/vazea/Desktop/NNW/transcripts_by_company/HIBBETT_INC_2011Q2.txt,42856710,HIBB,HIBBETT INC,0.14,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/DIGIMARC_CORP_2006Q2.txt,25380710,DMRC,DIGIMARC CORP,-0.24,-0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/SPARTANNASH_CO_2023Q3.txt,84721510,SPTN,SPARTANNASH CO,0.54,0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/DTE_ENERGY_CO_2018Q2.txt,23333110,DTE,DTE ENERGY CO,1.36,1.09
/Users/vazea/Desktop/NNW/transcripts_by_company/CLEARPOINT_NEURO_INC_2021Q3.txt,18507C10,CLPT,CLEARPOINT NEURO INC,-0.18,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/ARCHIPELAGO_LEARNING_INC_2011Q2.txt,03956P10,ARCL,ARCHIPELAGO LEARNING INC,0.08,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_ALUMINUM_CO_2020Q2.txt,15643110,CENX,CENTURY ALUMINUM CO,-0.19,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/STRATASYS_LTD_2023Q2.txt,M8554810,SSYS,STRATASYS LTD,0.04,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/ALBERTSONS_COMPANIES_INC_2021Q2.txt,01309110,ACI,ALBERTSONS COMPANIES INC,0.6,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/TIMKEN_CO_2011Q2.txt,88738910,TKR,TIMKEN CO,1.22,1.13
/Users/vazea/Desktop/NNW/transcripts_by_company/FRANKLIN_ELECTRIC_CO_INC_2017Q3.txt,35351410,FELE,FRANKLIN ELECTRIC CO INC,0.53,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/DIGITAL_REALTY_TRUST_INC_2020Q4.txt,25386810,DLR,DIGITAL REALTY TRUST INC,1.0,1.06
/Users/vazea/Desktop/NNW/transcripts_by_company/DESTINATION_XL_GROUP_INC_2015Q3.txt,25065K10,DXLG,DESTINATION XL GROUP INC,-0.08,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHERN_TRUST_CORP_2013Q2.txt,66585910,NTRS,NORTHERN TRUST CORP,0.78,0.82
/Users/vazea/Desktop/NNW/transcripts_by_company/MULTI_COLOR_CORPORATION_2012Q4.txt,62538310,LABL,MULTI COLOR CORPORATION,1.85,1.86
/Users/vazea/Desktop/NNW/transcripts_by_company/DIAMONDROCK_HOSPITALITY_CO_2011Q3.txt,25278430,DRH,DIAMONDROCK HOSPITALITY CO,-0.01,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/AXCELIS_TECHNOLOGIES_INC_2015Q2.txt,05454010,ACLS,AXCELIS TECHNOLOGIES INC,0.05,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/VALSPAR_CORP_2013Q2.txt,92035510,VAL,VALSPAR CORP,0.91,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/SYNTHETIC_BIOLOGICS_INC_2017Q4.txt,87164U10,SYN,SYNTHETIC BIOLOGICS INC,-0.18,-0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/SANGAMO_THERAPEUTICS_INC_2008Q3.txt,80067710,SGMO,SANGAMO THERAPEUTICS INC,-0.15,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/CLARIVATE_PLC_2019Q3.txt,G2181010,CCC,CLARIVATE PLC,0.14,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/MONEYLION_INC_2022Q3.txt,60938K10,ML,MONEYLION INC,-0.09,-0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/RUSSELL_CORPORATION_2005Q1.txt,78235210,RML,RUSSELL CORPORATION,0.07,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/RPM_INTERNATIONAL_INC_2018Q4.txt,74968510,RPM,RPM INTERNATIONAL INC,2.92,3.07
/Users/vazea/Desktop/NNW/transcripts_by_company/NCR_VOYIX_CORP_2003Q1.txt,62886E10,NCR,NCR VOYIX CORP,-0.28,-0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/JUNIPER_NETWORKS_INC_2013Q3.txt,48203R10,JNPR,JUNIPER NETWORKS INC,0.33,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTENE_CORP_2022Q4.txt,15135B10,CNC,CENTENE CORP,5.78,5.73
/Users/vazea/Desktop/NNW/transcripts_by_company/INGRAM_MICRO_2003Q4.txt,45715310,IM,INGRAM MICRO,0.79,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/ARISTA_NETWORKS_INC_2017Q1.txt,04041310,ANET,ARISTA NETWORKS INC,0.93,0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/SIGNET_JEWELERS_LTD_2020Q4.txt,G8127610,SIG,SIGNET JEWELERS LTD,3.88,3.66
/Users/vazea/Desktop/NNW/transcripts_by_company/OVERSEAS_SHIPHOLDING_GROUP_2012Q2.txt,69036810,OSG,OVERSEAS SHIPHOLDING GROUP,-1.52,-0.99
/Users/vazea/Desktop/NNW/transcripts_by_company/VIVUS_INC_2018Q1.txt,92855110,VVUS,VIVUS INC,-0.1,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/COTHERIX_INC_2006Q1.txt,22163T10,CTRX,COTHERIX INC,-0.14,-0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/BUNGE_LTD_2021Q3.txt,G1696210,BG,BUNGE LTD,3.72,1.44
/Users/vazea/Desktop/NNW/transcripts_by_company/FUBOTV_INC_2022Q2.txt,35953D10,FUBO,FUBOTV INC,-0.63,-0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERSECTIONS_INC_2008Q2.txt,46098130,INTX,INTERSECTIONS INC,0.25,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/COMPASS_PATHWAYS_PLC_2022Q2.txt,20451W10,CMPS,COMPASS PATHWAYS PLC,-0.5,-0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/NOVA_LTD_2022Q4.txt,M7516K10,NVMI,NOVA LTD,5.07,5.03
/Users/vazea/Desktop/NNW/transcripts_by_company/ASBURY_AUTOMOTIVE_GROUP_INC_2020Q3.txt,04343610,ABG,ASBURY AUTOMOTIVE GROUP INC,4.08,4.0
/Users/vazea/Desktop/NNW/transcripts_by_company/GENERAL_DYNAMICS_CORP_2020Q2.txt,36955010,GD,GENERAL DYNAMICS CORP,2.18,2.18
/Users/vazea/Desktop/NNW/transcripts_by_company/AERCAP_HOLDINGS_NV_2017Q2.txt,N0098510,AER,AERCAP HOLDINGS NV,1.67,1.4
/Users/vazea/Desktop/NNW/transcripts_by_company/MOELIS_CO_2021Q4.txt,60786M10,MC,MOELIS & CO,5.4,5.47
/Users/vazea/Desktop/NNW/transcripts_by_company/LAM_RESEARCH_CORP_2024Q1.txt,51280710,LRCX,LAM RESEARCH CORP,6.85,6.05
/Users/vazea/Desktop/NNW/transcripts_by_company/DIGI_INTERNATIONAL_INC_2002Q3.txt,25379810,DGII,DIGI INTERNATIONAL INC,0.02,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/VIRTUSA_CORP_2017Q2.txt,92827P10,VRTU,VIRTUSA CORP,0.27,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/REGENERON_PHARMACEUTICALS_INC_2014Q1.txt,75886F10,REGN,REGENERON PHARMACEUTICALS INC,2.26,0.87
/Users/vazea/Desktop/NNW/transcripts_by_company/HOLOGIC_INC_2017Q3.txt,43644010,HOLX,HOLOGIC INC,0.5,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/BANK_OF_NEW_YORK_MELLON_CORP_2019Q3.txt,06405810,BK,BANK OF NEW YORK MELLON CORP,1.07,0.99
/Users/vazea/Desktop/NNW/transcripts_by_company/CADENCE_PHARMACEUTICALS_INC_2010Q3_1.txt,12738T10,CADX,CADENCE PHARMACEUTICALS INC,-0.23,-0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/EGL_INC_2005Q4.txt,26848410,EAGL,EGL INC,1.2,1.15
/Users/vazea/Desktop/NNW/transcripts_by_company/HOME_DEPOT_INC_2020Q1.txt,43707610,HD,HOME DEPOT INC,2.27,2.19
/Users/vazea/Desktop/NNW/transcripts_by_company/RED_ROCK_RESORTS_INC_2023Q2.txt,75700L10,RRR,RED ROCK RESORTS INC,0.65,0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/EXXON_MOBIL_CORP_2014Q2.txt,30231G10,XOM,EXXON MOBIL CORP,2.05,1.84
/Users/vazea/Desktop/NNW/transcripts_by_company/QUINSTREET_INC_2022Q2.txt,74874Q10,QNST,QUINSTREET INC,0.06,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/BLACK_BOX_CORPORATION_2009Q2.txt,09182610,BBOX,BLACK BOX CORPORATION,0.91,0.89
/Users/vazea/Desktop/NNW/transcripts_by_company/BRINKER_INTERNATIONAL_INC_2020Q2.txt,10964110,EAT,BRINKER INTERNATIONAL INC,1.01,0.94
/Users/vazea/Desktop/NNW/transcripts_by_company/GUESS_INC_2023Q3.txt,40161710,GES,GUESS? INC,0.44,0.55
/Users/vazea/Desktop/NNW/transcripts_by_company/AZZ_INC_2006Q1.txt,00247410,AZZ,AZZ INC,0.38,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/COSTCO_WHOLESALE_CORP_2017Q2.txt,22160K10,COST,COSTCO WHOLESALE CORP,1.17,1.35
/Users/vazea/Desktop/NNW/transcripts_by_company/ELECTRONIC_ARTS_INC_2022Q1.txt,28551210,EA,ELECTRONIC ARTS INC,0.79,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/CUSTOMERS_BANCORP_INC_2020Q1.txt,23204G10,CUBI,CUSTOMERS BANCORP INC,0.22,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/OMNITURE_INC_2007Q3.txt,68212S10,OMTR,OMNITURE INC,0.07,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/LINEAGE_CELL_THERAPEUTICS_INC_2021Q4.txt,53566P10,LCTX,LINEAGE CELL THERAPEUTICS INC,-0.26,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/AUTOLIV_INC_2009Q3.txt,05280010,ALV,AUTOLIV INC,0.36,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/OCEAN_POWER_TECHNOLOGIES_INC_2014Q1.txt,67487030,OPTT,OCEAN POWER TECHNOLOGIES INC,-0.36,-0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIANT_ENERGY_CORP_2004Q1.txt,01880210,LNT,ALLIANT ENERGY CORP,0.31,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/8X8_INC_2019Q2.txt,28291410,EGHT,8X8 INC,-0.04,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CONOR_MEDSYSTEMS_INC_2006Q3.txt,20826410,CONR,CONOR MEDSYSTEMS INC,-0.28,-0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/CAI_INTERNATIONAL_INC_2016Q2.txt,12477X10,CAI,CAI INTERNATIONAL INC,0.19,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/STMICROELECTRONICS_NV_2015Q3.txt,86101210,STM,STMICROELECTRONICS NV,0.12,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/AMKOR_TECHNOLOGY_INC_2022Q3.txt,03165210,AMKR,AMKOR TECHNOLOGY INC,1.24,0.93
/Users/vazea/Desktop/NNW/transcripts_by_company/SERVICENOW_INC_2015Q4.txt,81762P10,NOW,SERVICENOW INC,0.4,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/OWENS_MINOR_INC_2017Q3.txt,69073210,OMI,OWENS & MINOR INC,0.4,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/AKEBIA_THERAPEUTICS_INC_2014Q3.txt,00972D10,AKBA,AKEBIA THERAPEUTICS INC,-0.47,-0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/FTI_CONSULTING_INC_2022Q4.txt,30294110,FCN,FTI CONSULTING INC,6.77,6.6
/Users/vazea/Desktop/NNW/transcripts_by_company/POLYONE_CORPORATION_2016Q2.txt,73179P10,POL,POLYONE CORPORATION,0.63,0.61
/Users/vazea/Desktop/NNW/transcripts_by_company/HARLEYDAVIDSON_INC_2018Q2.txt,41282210,HOG,HARLEY-DAVIDSON INC,1.45,1.37
/Users/vazea/Desktop/NNW/transcripts_by_company/MACYS_INC_2017Q3.txt,55616P10,M,MACY'S INC,0.17,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/MARTEK_BIOSCIENCE_CORPORATION_2007Q2.txt,57290110,MATK,MARTEK BIOSCIENCE CORPORATION,0.15,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/EFJOHNSON_TECHNOLOGIES_INC_2004Q1.txt,26843B10,EFJI,EFJOHNSON TECHNOLOGIES INC,0.1,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/ECOSTIM_ENERGY_SOLUTIONS_INC_2016Q2.txt,27888D10,ESES,ECO-STIM ENERGY SOLUTIONS INC,-0.27,-0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/PERSPECTA_INC_2020Q1.txt,71534710,PRSP,PERSPECTA INC,0.52,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/POPULAR_INC_2015Q3.txt,73317470,BPOP,POPULAR INC,0.79,0.94
/Users/vazea/Desktop/NNW/transcripts_by_company/ARTIVION_INC_2023Q1.txt,22890310,AORT,ARTIVION INC,-0.33,-0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/INTRACELLULAR_THERAPIES_INC_2021Q4.txt,46116X10,ITCI,INTRA-CELLULAR THERAPIES INC,-3.5,-3.46
/Users/vazea/Desktop/NNW/transcripts_by_company/HENRY_SCHEIN_INC_2003Q1.txt,80640710,HSIC,HENRY SCHEIN INC,0.54,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/DEAN_FOODS_CO_2015Q4.txt,24237020,DF,DEAN FOODS CO,1.23,1.21
/Users/vazea/Desktop/NNW/transcripts_by_company/SUPER_MICRO_COMPUTER_INC_2021Q2.txt,86800U10,SMCI,SUPER MICRO COMPUTER INC,0.63,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/RINGCENTRAL_INC_2017Q4.txt,76680R20,RNG,RINGCENTRAL INC,0.2,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/GENOMIC_HEALTH_INC_2015Q3.txt,37244C10,GHDX,GENOMIC HEALTH INC,-0.17,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/ADAPTIVE_BIOTECHNOLOGIES_CORP_2020Q4.txt,00650F10,ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,-1.11,-1.08
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_PARCEL_SERVICE_INC_2004Q3.txt,91131210,UPS,UNITED PARCEL SERVICE INC,0.7,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/AVISTA_CORP_2016Q2.txt,05379B10,AVA,AVISTA CORP,0.43,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/OPLINK_COMMUNICATIONS_INC_2007Q2.txt,68375Q40,OPLK,OPLINK COMMUNICATIONS INC,0.2,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/TEEKAY_TANKERS_LTD_2018Q4.txt,Y8565N10,TNK,TEEKAY TANKERS LTD,-0.2,-0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/CHINDEX_INTERNATIONAL_INC_2010Q4.txt,16946710,CHDX,CHINDEX INTERNATIONAL INC.,0.36,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/PURE_STORAGE_INC_2016Q4.txt,74624M10,PSTG,PURE STORAGE INC,-1.74,-0.91
/Users/vazea/Desktop/NNW/transcripts_by_company/BLACKROCK_INC_2014Q3.txt,09247X10,BLK,BLACKROCK INC,5.21,4.72
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_SCIENCE_ENGINE_INC_2009Q3.txt,02942910,ASEI,AMERICAN SCIENCE & ENGINE INC.,1.13,0.93
/Users/vazea/Desktop/NNW/transcripts_by_company/VASCULAR_SOLUTIONS_INC_2007Q2.txt,92231M10,VASC,VASCULAR SOLUTIONS INC,0.04,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/PEOPLES_EDUCATIONAL_HOLDINGS_INC_2008Q2.txt,71102610,PEDH,PEOPLES EDUCATIONAL HOLDINGS INC,-0.09,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/ATHERSYS_INC_2010Q4.txt,04744L10,ATHX,ATHERSYS INC,-0.6,-0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/DONNELLEY_FINANCIAL_SOLUTIONS_IN_2017Q1.txt,25787G10,DFIN,DONNELLEY FINANCIAL SOLUTIONS IN,0.42,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/WEATHERFORD_INTERNATIONAL_LTD_2006Q1.txt,G9508910,WFT,WEATHERFORD INTERNATIONAL LTD,0.57,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/NORDSTROM_INC_2013Q3.txt,65566410,JWN,NORDSTROM INC,0.71,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/METALDYNE_PERFORMANCE_GROUP_INC_2015Q2.txt,59116R10,MPG,METALDYNE PERFORMANCE GROUP INC,0.64,0.58
