ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
CINERGY CORPORATION,2.0,0.36,0.53,transcripts_by_company/Cinergy_Corp_2005Q2.txt,0.1877816617488861,0.8122183382511139
SYNAPTICS INC,4.0,0.57,0.84,transcripts_by_company/Synaptics_Incorporated_CurrentQ4.txt,0.2510491907596588,0.7489508092403412
TRANS1 INC,1.0,-0.25,-0.28,transcripts_by_company/TranS1_Inc_2010Q1.txt,0.209587961435318,0.790412038564682
CUMBERLAND PHARMACEUTICALS INC,1.0,0.03,0.04,transcripts_by_company/Cumberland_Pharmaceuticals_Inc_2011Q1.txt,0.19745969772338867,0.8025403022766113
CHOICE HOTELS INTERNATIONAL INC,4.0,0.99,0.75,transcripts_by_company/Choice_Hotels_International_Inc_2021Q4.txt,0.21647889912128448,0.7835211008787155
DECIPHERA PHARMACEUTICALS INC,1.0,-1.25,-0.75,transcripts_by_company/Deciphera_Pharmaceuticals_Inc_2019Q1.txt,0.059000562876462936,0.9409994371235371
SILGAN HLDGS INC,3.0,1.2,2.14,transcripts_by_company/Silgan_Holdings_2005Q3.txt,0.26576024293899536,0.7342397570610046
IRONWOOD PHARMACEUTICALS INC,4.0,-0.27,-0.23,transcripts_by_company/Ironwood_Pharmaceuticals_Inc_2014Q4.txt,0.1389027088880539,0.8610972911119461
"GALECTO, INC.",2.0,-0.67,-0.57,transcripts_by_company/Galecto_Inc_2022Q2.txt,0.0772385522723198,0.9227614477276802
RR MEDIA LTD,2.0,0.2,0.21,transcripts_by_company/ProSiebenSat1_Media_AG_2008Q2.txt,0.29653263092041016,0.7034673690795898
SIMPLY GOOD FOODS CO,4.0,0.43,0.3,transcripts_by_company/The_Simply_Good_Foods_Company_2021Q4.txt,0.3006128966808319,0.6993871033191681
KE HOLDINGS INC,1.0,0.02,0.34,transcripts_by_company/KE_Holdings_Inc_2022Q1.txt,0.16417759656906128,0.8358224034309387
ADECCO GROUP AG,2.0,0.02,1.03,transcripts_by_company/Aecon_Group_Inc_2020Q2.txt,0.16661907732486725,0.8333809226751328
BG GROUP PLC,3.0,0.92,0.75,transcripts_by_company/ProStrakan_Group_plc_2006Q3.txt,0.1378072053194046,0.8621927946805954
"WEB.COM GROUP, INC",1.0,0.35,0.28,transcripts_by_company/WebCom_Group_Inc_2012Q1.txt,0.16937381029129028,0.8306261897087097
IROBOT CORP,3.0,0.27,0.07,transcripts_by_company/iRobot_Corp_2010Q3.txt,0.2502126693725586,0.7497873306274414
UMB FINANCIAL CORP,1.0,1.14,0.92,transcripts_by_company/UMB_Financial_Corporation_2018Q1.txt,0.16303865611553192,0.8369613438844681
ARKANSAS BEST CORP,4.0,0.56,1.13,transcripts_by_company/Arkansas_Best_Corporation_2006Q4.txt,0.15889886021614075,0.8411011397838593
ENPRO INC,1.0,0.72,1.08,transcripts_by_company/EnPro_Industries_Inc_2019Q1.txt,0.07033231109380722,0.9296676889061928
PFIZER INC,3.0,0.53,0.58,transcripts_by_company/Pfizer_Inc_2012Q3.txt,0.18030740320682526,0.8196925967931747
BUENAVENTURA,1.0,0.39,0.65,transcripts_by_company/Compania_de_Minas_Buenaventura_2004Q1.txt,0.1556011438369751,0.8443988561630249
SPARTON CORP,3.0,0.15,0.24,transcripts_by_company/Sparton_Corp_2011Q3.txt,0.05440371483564377,0.9455962851643562
ENERSYS INC,4.0,0.35,0.2,transcripts_by_company/EnerSys_2007Q4.txt,0.3183695375919342,0.6816304624080658
DICERNA PHARMACEUTICALS INC,2.0,-0.86,-0.61,transcripts_by_company/Dicerna_Pharmaceuticals_Inc_2015Q2.txt,0.2714534401893616,0.7285465598106384
TRANSCONTINENTAL INC,1.0,0.52,0.64,transcripts_by_company/Transcontinental_Inc_2019Q1.txt,0.1405692994594574,0.8594307005405426
COMMVAULT SYSTEMS INC,3.0,0.57,0.62,transcripts_by_company/Commvault_Systems_Inc_2022Q3.txt,0.1372862458229065,0.8627137541770935
FOSSIL GROUP INC,3.0,1.19,1.65,transcripts_by_company/Fossil_Group_Inc_2015Q3.txt,0.11770552396774292,0.8822944760322571
NOVAVAX INC,3.0,-0.12,-0.13,transcripts_by_company/Novavax_Inc_2018Q3.txt,0.14549753069877625,0.8545024693012238
PERRIGO CO,2.0,1.28,1.25,transcripts_by_company/Perrigo_Corporation_2012Q2.txt,0.17773067951202393,0.8222693204879761
JAKKS PACIFIC INC,4.0,1.06,0.75,transcripts_by_company/JAKKS_Pacific_Inc_2007Q4.txt,0.11158014833927155,0.8884198516607285
PNC FINANCIAL SERVICES GROUP INC,3.0,1.84,1.89,transcripts_by_company/The_PNC_Financial_Services_Group_Inc_2016Q3.txt,0.25249606370925903,0.747503936290741
CASELLA WASTE SYSTEMS INC,4.0,-0.17,-0.02,transcripts_by_company/Casella_Waste_Systems_Inc_2015Q4.txt,0.13473264873027802,0.865267351269722
CARPARTS.COM INC,1.0,0.02,0.02,transcripts_by_company/CarPartscom_Inc_2023Q1.txt,0.4058370292186737,0.5941629707813263
OTELCO INC,4.0,0.04,-0.02,transcripts_by_company/Otelco_Inc_2010Q4.txt,0.25360894203186035,0.7463910579681396
UROGEN PHARMA LTD,2.0,-1.17,-1.24,transcripts_by_company/UroGen_Pharma_Ltd_2021Q2.txt,0.05058584734797478,0.9494141526520252
CHEGG INC,4.0,0.55,0.46,transcripts_by_company/Chegg_Inc_2020Q4.txt,0.12383802980184555,0.8761619701981544
FLOWERS FOODS INC,4.0,0.2,0.25,transcripts_by_company/Flowers_Foods_Inc_2014Q4.txt,0.23122191429138184,0.7687780857086182
KELLY SERVICES INC,1.0,0.35,0.21,transcripts_by_company/Kelly_Services_2017Q1.txt,0.29494619369506836,0.7050538063049316
BIO-TECHNE CORP,1.0,1.39,1.33,transcripts_by_company/Bio-Techne_Corporation_2020Q1.txt,0.20458397269248962,0.7954160273075104
VOLVO A B,4.0,0.34,0.64,transcripts_by_company/Volvo_AB_2014Q4.txt,0.24811892211437225,0.7518810778856277
TRIPLEPOINT VENTURE GROWTH BDC C,1.0,0.48,0.35,transcripts_by_company/TriplePoint_Venture_Growth_BDC_Corp_2015Q1.txt,0.1462164968252182,0.8537835031747818
CINEMARK HOLDINGS INC,4.0,0.82,0.53,transcripts_by_company/Cinemark_Holdings_Inc_2017Q4.txt,0.29196998476982117,0.7080300152301788
TIVITY HEALTH INC,4.0,0.3,0.4,transcripts_by_company/Tivity_Health_Inc_2021Q4.txt,0.09697598963975906,0.9030240103602409
MARKETAXESS HOLDINGS INC,2.0,1.0,0.98,transcripts_by_company/MarketAxess_Holdings_Inc_2017Q2.txt,0.2506227195262909,0.7493772804737091
GREEN DOT CORP,1.0,0.83,1.07,transcripts_by_company/Green_Dot_Corporation_2021Q1.txt,0.09567929804325104,0.904320701956749
F5 INC,4.0,0.52,0.4,transcripts_by_company/F5_Networks_2009Q4.txt,0.15257598459720612,0.8474240154027939
ORIC PHARMACEUTICALS INC,1.0,-0.59,-0.65,transcripts_by_company/ORIC_Pharmaceuticals_Inc_2022Q1.txt,0.13578002154827118,0.8642199784517288
TRIMAS CORP,3.0,0.43,0.3,transcripts_by_company/TriMas_Corporation_2020Q3.txt,0.17384684085845947,0.8261531591415405
RPX CORP,3.0,0.19,0.2,transcripts_by_company/RPX_Corporation_2015Q3.txt,0.1244092658162117,0.8755907341837883
AMBARELLA INC,1.0,0.18,0.12,transcripts_by_company/Ambarella_Inc_2013Q1.txt,0.22227279841899872,0.7777272015810013
INTERSECTIONS INC,3.0,0.15,0.14,transcripts_by_company/Intersections_Inc_2006Q3.txt,0.0714571475982666,0.9285428524017334
AFLAC INC,4.0,1.56,1.43,transcripts_by_company/Aflac_Inc_2015Q4.txt,0.15133506059646606,0.8486649394035339
COHU INC,2.0,0.81,0.8,transcripts_by_company/Cohu_Inc_2022Q2.txt,0.2282627522945404,0.7717372477054596
OAKTREE CAPITAL GROUP LLC,1.0,0.93,0.89,transcripts_by_company/Oaktree_Capital_Group_LLC_2018Q1.txt,0.10105063021183014,0.8989493697881699
ELEDON PHARMACEUTICALS INC,1.0,-0.69,-0.57,transcripts_by_company/Eledon_Pharmaceuticals_Inc_2022Q1.txt,0.1852876842021942,0.8147123157978058
AXSOME THERAPEUTICS INC,1.0,-0.88,-0.39,transcripts_by_company/Axsome_Therapeutics_Inc_2020Q1.txt,0.351367712020874,0.648632287979126
WACKER CHEMIE AG,2.0,3.28,1.59,transcripts_by_company/Wacker_Chemie_AG_2021Q2.txt,0.1775149703025818,0.8224850296974182
ELME COMMUNITIES,1.0,-0.04,0.01,transcripts_by_company/Elme_Communities_2023Q1.txt,0.14913491904735565,0.8508650809526443
WHEATON PRECIOUS METALS CORP,1.0,0.21,0.2,transcripts_by_company/Wheaton_Precious_Metals_Corp_2020Q1.txt,0.1721784621477127,0.8278215378522873
EHEALTH INC,2.0,0.12,0.14,transcripts_by_company/eHealth_Inc_2011Q2.txt,0.14899446070194244,0.8510055392980576
BEIGENE LTD,1.0,-4.24,-4.75,transcripts_by_company/BeiGene_Ltd_2022Q1.txt,0.22263103723526,0.77736896276474
AMERICAN EAGLE OUTFITTERS INC,2.0,0.34,0.1,transcripts_by_company/American_Eagle_Outfitters_Inc_2004Q2.txt,0.2503499388694763,0.7496500611305237
NEURONETICS INC,3.0,-0.18,-0.36,transcripts_by_company/Neuronetics_Inc_2020Q3.txt,0.2979268431663513,0.7020731568336487
ATN INTERNATIONAL INC,4.0,0.07,-0.02,transcripts_by_company/ATN_International_Inc_2018Q4.txt,0.31965991854667664,0.6803400814533234
BADGER METER INC,4.0,0.42,0.44,transcripts_by_company/Badger_Meter_2010Q4.txt,0.3759809136390686,0.6240190863609314
TORONTO-DOMINION BANK,2.0,0.85,1.75,transcripts_by_company/The_Toronto-Dominion_Bank_2020Q2.txt,0.24032770097255707,0.7596722990274429
PANDORA MEDIA INC,3.0,0.1,0.11,transcripts_by_company/PANDORA_AS_2015Q3.txt,0.1968979835510254,0.8031020164489746
CUNO INC.,3.0,0.5,0.49,transcripts_by_company/CUNO_Inc_2004Q3.txt,0.13896818459033966,0.8610318154096603
EMBARCADERO TECHNOLOGIES,3.0,0.09,0.07,transcripts_by_company/Embarcadero_Technologies_2005Q3.txt,0.2847338318824768,0.7152661681175232
SS&C TECHNOLOGIES HOLDINGS INC,4.0,0.72,0.68,transcripts_by_company/SSandC_Technologies_Holdings_Inc_2015Q4.txt,0.3034490942955017,0.6965509057044983
GEN-PROBE INC,1.0,0.51,0.43,transcripts_by_company/Gen-Probe_2009Q1.txt,0.12629777193069458,0.8737022280693054
OMNIVISION TECHNOLOGIES INC,1.0,0.69,0.51,transcripts_by_company/OmniVision_Technologies_Inc_2014Q1.txt,0.25013649463653564,0.7498635053634644
HARDINGE INC,1.0,-0.11,0.01,transcripts_by_company/Hardinge_Inc_2015Q1.txt,0.10791318863630295,0.892086811363697
TWIN DISC INC,4.0,0.05,0.25,transcripts_by_company/Twin_Disc_Inc_2013Q4.txt,0.23494620621204376,0.7650537937879562
LIMITED BRANDS INC,3.0,0.29,0.21,transcripts_by_company/Limited_Brands_Inc_2004Q3.txt,0.15449394285678864,0.8455060571432114
IXYS,3.0,0.18,0.12,transcripts_by_company/IXYS_Corporation_2008Q3.txt,0.28892746567726135,0.7110725343227386
IRIDEX CORP,4.0,-0.21,-0.24,transcripts_by_company/IRIDEX_Corporation_2018Q4.txt,0.2692810297012329,0.7307189702987671
LUMBER LIQUIDATORS HOLDINGS INC,1.0,0.2,0.29,transcripts_by_company/Lumber_Liquidators_2011Q1.txt,0.2547297477722168,0.7452702522277832
DERMTECH INC,2.0,-0.99,-0.74,transcripts_by_company/DermTech_Inc_2022Q2.txt,0.36694830656051636,0.6330516934394836
CENTURYLINK INC,1.0,0.93,0.83,transcripts_by_company/CenturyLink_2010Q1.txt,0.1485634446144104,0.8514365553855896
CALIPER LIFE SCIENCES INC,3.0,-0.13,-0.24,transcripts_by_company/Caliper_Life_Sciences_2004Q3.txt,0.27065548300743103,0.729344516992569
AMERICAN AXLE & MANUFACTURING HO,3.0,0.78,0.75,transcripts_by_company/American_Axle_and_Manufacturing_Holdings_Inc_2016Q3.txt,0.2106599360704422,0.7893400639295578
MTU AERO ENGINES AG,2.0,2.21,2.3,transcripts_by_company/MTU_Aero_Engines_AG_2018Q2.txt,0.19753523170948029,0.8024647682905197
AMN HEALTHCARE SERVICES  INC,4.0,0.21,0.2,transcripts_by_company/AMN_Healthcare_Services_Inc_2005Q4.txt,0.184492290019989,0.815507709980011
CNO FINANCIAL GROUP INC,3.0,0.11,0.18,transcripts_by_company/CNO_Financial_Group_Inc_2012Q3.txt,0.048705849796533585,0.9512941502034664
CARMAX INC,3.0,0.62,0.54,transcripts_by_company/CarMax_Inc_2013Q3.txt,0.25904616713523865,0.7409538328647614
SAVARA INC,3.0,-0.1,-0.07,transcripts_by_company/Savaria_Corporation_2023Q3.txt,0.27608150243759155,0.7239184975624084
CARPENTER TECHNOLOGY CORP,1.0,2.53,2.69,transcripts_by_company/Carpenter_Technology_2007Q1.txt,0.2657758295536041,0.7342241704463959
SYMBOL TECHNOLOGIES INC,2.0,0.12,0.12,transcripts_by_company/Symbol_Technologies_Inc_2004Q2.txt,0.34481388330459595,0.655186116695404
CORECIVIC INC,2.0,0.44,0.23,transcripts_by_company/CoreCivic_Inc_2021Q2.txt,0.2283405214548111,0.7716594785451889
AEROPOSTALE INC,1.0,-0.35,0.34,transcripts_by_company/Aeropostale_Inc_2014Q1.txt,0.25775378942489624,0.7422462105751038
CARPARTS.COM INC,2.0,0.07,0.02,transcripts_by_company/CarPartscom_Inc_2022Q2.txt,0.1421215534210205,0.8578784465789795
DIGI INTERNATIONAL INC,2.0,0.09,0.13,transcripts_by_company/Digi_International_Inc_2021Q2.txt,0.04977642372250557,0.9502235762774944
SFL CORPORATION LTD,3.0,0.23,0.27,transcripts_by_company/Scales_Corporation_Limited_2023Q3.txt,0.3241436779499054,0.6758563220500946
ASML HOLDING NV,2.0,0.91,0.74,transcripts_by_company/ASML_Holding_NV_2012Q2.txt,0.16005980968475342,0.8399401903152466
MI DEVELOPMENTS INC.,4.0,0.24,0.51,transcripts_by_company/MI_Developments_Inc_2007Q4.txt,0.07575344294309616,0.9242465570569038
ROCK-TENN COMPANY,2.0,1.44,0.93,transcripts_by_company/Rock-Tenn_Company_2009Q2.txt,0.1339723765850067,0.8660276234149933
TESCO CORP,2.0,0.19,0.15,transcripts_by_company/Tesco_Plc_2011Q2.txt,0.35721632838249207,0.6427836716175079
PHOENIX TECHNOLOGIES LIMITED,3.0,0.0,0.1,transcripts_by_company/Phoenix_Technologies_2003Q3.txt,0.13737961649894714,0.8626203835010529
GENERAL CABLE CORP,4.0,0.29,0.19,transcripts_by_company/General_Cable_Corporation_2005Q4.txt,0.20976431667804718,0.7902356833219528
MENTOR GRAPHICS CORP,1.0,0.07,0.15,transcripts_by_company/Mentor_Graphics_Corporation_2004Q1.txt,0.15343201160430908,0.8465679883956909
W&T OFFSHORE INC,3.0,0.71,1.12,transcripts_by_company/WandT_2006Q3.txt,0.10956224799156189,0.8904377520084381
HAWAIIAN HOLDINGS INC,4.0,1.0,1.17,transcripts_by_company/Hawaiian_Holdings_Inc_2018Q4.txt,0.13379773497581482,0.8662022650241852
GENMARK DIAGNOSTICS INC,4.0,-0.26,-0.13,transcripts_by_company/GenMark_Diagnostics_Inc_2017Q4.txt,0.25356191396713257,0.7464380860328674
SEATTLE GENETICS INC /WA,3.0,3.5,-0.79,transcripts_by_company/Seattle_Genetics_Inc_2020Q3.txt,0.18291258811950684,0.8170874118804932
NOVAVAX INC,4.0,-0.15,-0.14,transcripts_by_company/Novavax_Inc_2007Q4.txt,0.17637154459953308,0.8236284554004669
NEUSTAR INC,1.0,0.32,0.35,transcripts_by_company/NeuStar_Inc_2009Q1.txt,0.22028030455112457,0.7797196954488754
A SCHULMAN INC,2.0,0.42,0.4,transcripts_by_company/A_Schulman_2008Q2.txt,0.21343539655208588,0.7865646034479141
FIRST INDUSTRIAL REALTY TRUST IN,4.0,0.17,0.04,transcripts_by_company/First_Industrial_Realty_Trust_2014Q4.txt,0.17498165369033813,0.8250183463096619
LANDAUER INC,4.0,0.52,0.72,transcripts_by_company/Landauer_Inc_2012Q4.txt,0.14631126821041107,0.8536887317895889
TENARIS SA,4.0,0.54,0.66,transcripts_by_company/Tenaris_SA_2010Q4.txt,0.18555764853954315,0.8144423514604568
TOWNSQUARE MEDIA INC,4.0,0.78,0.35,transcripts_by_company/Townsquare_Media_Inc_2014Q4.txt,0.1864541918039322,0.8135458081960678
EASTGROUP PROPERTIES INC,2.0,0.21,0.22,transcripts_by_company/EastGroup_Properties_2012Q2.txt,0.20933018624782562,0.7906698137521744
UNITED STATES STEEL CORP,1.0,-3.84,4.32,transcripts_by_company/United_States_Steel_Corporation_2009Q1.txt,0.3260003328323364,0.6739996671676636
HUMANA INC,1.0,0.47,0.57,transcripts_by_company/Humana_Inc_2008Q1.txt,0.180832639336586,0.819167360663414
WEST BANCORPORATION INC,1.0,0.23,0.21,transcripts_by_company/West_Bancorporation_Inc_2013Q1.txt,0.11454224586486816,0.8854577541351318
NASDAQ INC,2.0,1.9,1.53,transcripts_by_company/Nasdaq_Inc_2021Q2.txt,0.21216781437397003,0.78783218562603
INTELLIA THERAPEUTICS INC,2.0,-1.33,-1.03,transcripts_by_company/Intellia_Therapeutics_Inc_2022Q2.txt,0.1425749808549881,0.8574250191450119
INDEPENDENT BANK CORP (MASSACHUS,1.0,0.45,0.48,transcripts_by_company/Independent_Bank_Corp_2004Q1.txt,0.21760378777980804,0.782396212220192
BANCO BRADESCO S/A,1.0,0.173,0.17,transcripts_by_company/Bradesco_Seguros_SA_2019Q1.txt,0.23235255479812622,0.7676474452018738
NW NATURAL GAS,3.0,-0.38,-0.28,transcripts_by_company/NW_Natural_2008Q3.txt,0.13246199488639832,0.8675380051136017
TERADYNE INC,1.0,-0.26,-0.15,transcripts_by_company/Teradyne_2003Q1.txt,0.22096717357635498,0.779032826423645
SWS GROUP INC,1.0,0.0,0.08,transcripts_by_company/SWS_Group_Inc_2012Q1.txt,0.16837812960147858,0.8316218703985214
EQUITY LIFESTYLE PROPERTIES INC,1.0,0.52,0.6,transcripts_by_company/Equity_LifeStyle_Properties_2008Q1.txt,0.19655922055244446,0.8034407794475555
EXTENSITY INC,3.0,-0.11,-0.08,transcripts_by_company/Extensity_Inc_2002Q3.txt,0.2996651232242584,0.7003348767757416
CONAGRA FOODS INC,3.0,0.34,0.29,transcripts_by_company/ConAgra_Foods_Inc_2007Q3.txt,0.28736135363578796,0.712638646364212
HUDSON GLOBAL INC,4.0,-0.01,0.04,transcripts_by_company/Hudson_Global_2012Q4.txt,0.23330989480018616,0.7666901051998138
IMPERVA INC,4.0,0.4,0.21,transcripts_by_company/Imperva_Inc_2017Q4.txt,0.16974273324012756,0.8302572667598724
APPLIED MATERIALS INC,4.0,0.18,0.31,transcripts_by_company/Applied_Materials_2008Q4.txt,0.30390122532844543,0.6960987746715546
SYNAPTICS INC,2.0,1.46,0.92,transcripts_by_company/Synaptics_Inc_2014Q2.txt,0.3274387717247009,0.6725612282752991
JACOBS ENGINEERING GROUP INC,4.0,0.76,0.77,transcripts_by_company/Jacobs_Engineering_Group_Inc_2012Q4.txt,0.2680300176143646,0.7319699823856354
VERICEL CORP,1.0,-0.07,-0.03,transcripts_by_company/Vericel_Corporation_2021Q1.txt,0.24838560819625854,0.7516143918037415
LUCID GROUP INC,1.0,-0.37,-0.24,transcripts_by_company/Lucid_Group_Inc_2022Q1.txt,0.08005591481924057,0.9199440851807594
BROOKDALE SENIOR LIVING INC,1.0,-0.23,-0.44,transcripts_by_company/Brookdale_Senior_Living_Inc_2019Q1.txt,0.17277458310127258,0.8272254168987274
7 DAYS GROUP HOLDINGS LTD,1.0,0.09,0.08,transcripts_by_company/7_Days_Group_Holdings_Limited_2011Q1.txt,0.17023904621601105,0.829760953783989
AVALONBAY COMMUNITIES INC,4.0,1.13,1.03,transcripts_by_company/AvalonBay_Communities_Inc_2015Q4.txt,0.28551337122917175,0.7144866287708282
PLANET PAYMENT INC,1.0,0.03,0.02,transcripts_by_company/Planet_Payment_Inc_2015Q1.txt,0.17544905841350555,0.8245509415864944
FORTINET INC,4.0,0.51,0.42,transcripts_by_company/Fortinet_Inc_CurrentQ4.txt,0.2765309512615204,0.7234690487384796
NEWMONT CORPORATION,1.0,0.44,0.59,transcripts_by_company/Newmont_Mining_Corporation_2009Q1.txt,0.13487553596496582,0.8651244640350342
LITTELFUSE INC,4.0,0.67,1.01,transcripts_by_company/Littelfuse_Inc_2011Q4.txt,0.05184435471892357,0.9481556452810764
MYRIAD GENETICS INC,4.0,-0.27,-0.21,transcripts_by_company/Myriad_Genetics_Inc_2002Q4.txt,0.10883581638336182,0.8911641836166382
NXSTAGE MEDICAL INC,3.0,-0.17,-0.16,transcripts_by_company/NxStage_Medical_Inc_2010Q3.txt,0.1660444289445877,0.8339555710554123
CKE RESTAURANTS INC,2.0,0.23,0.29,transcripts_by_company/CKE_Restaurants_2007Q2.txt,0.23162299394607544,0.7683770060539246
ADVANCED DRAINAGE SYSTEMS INC,4.0,0.62,0.25,transcripts_by_company/Advanced_Drainage_Systems_Inc_2020Q4.txt,0.3820708394050598,0.6179291605949402
CRA INTERNATIONAL INC,2.0,0.48,0.41,transcripts_by_company/CRA_International_Inc_2017Q2.txt,0.13049378991127014,0.8695062100887299
DELUXE CHECK PTR,3.0,0.6,0.52,transcripts_by_company/Deluxe_Corporation_2009Q3.txt,0.23315642774105072,0.7668435722589493
FLOTEK INDUSTRIES INC,1.0,0.18,0.45,transcripts_by_company/Flotek_Industries_Inc_2008Q1.txt,0.22795450687408447,0.7720454931259155
SMITH & WESSON HOLDING CORP,4.0,0.02,0.05,transcripts_by_company/Smith_and_Wesson_Holding_Corp_2005Q4.txt,0.45769616961479187,0.5423038303852081
HERCULES CAPITAL INC,4.0,0.47,0.37,transcripts_by_company/Hercules_Capital_Inc_2022Q4.txt,0.1082550436258316,0.8917449563741684
BIOSCRIP INC,2.0,0.05,0.07,transcripts_by_company/BioScrip_Inc_2011Q2.txt,0.17189432680606842,0.8281056731939316
RMR GROUP INC,1.0,0.5,0.61,transcripts_by_company/The_RMR_Group_Inc_2019Q1.txt,0.1824716329574585,0.8175283670425415
RESOURCES CONNECTION INC,3.0,0.11,0.17,transcripts_by_company/Resources_Connection_Inc_2002Q3.txt,0.07847236096858978,0.9215276390314102
CM FINANCE INC,3.0,0.25,0.26,transcripts_by_company/Shriram_Transport_Finance_Company_Limited_2018Q3.txt,0.17484375834465027,0.8251562416553497
BADGER METER INC,4.0,0.48,0.42,transcripts_by_company/Hagemeyer_2003Q4.txt,0.07921987026929855,0.9207801297307014
G1 THERAPEUTICS INC,1.0,-0.7,-0.55,transcripts_by_company/G1_Therapeutics_Inc_2018Q1.txt,0.12029072642326355,0.8797092735767365
AMERICAN WOODMARK CORP,3.0,-0.34,0.04,transcripts_by_company/American_Woodmark_Corp_2009Q3.txt,0.4001907706260681,0.5998092293739319
CORNING INC,2.0,0.25,0.41,transcripts_by_company/Owens_Corning_Fabwel_LLC_2020Q2.txt,0.16867218911647797,0.831327810883522
SEASPAN CORP,2.0,0.18,0.28,transcripts_by_company/Seaspan_Corporation_2013Q2.txt,0.29738664627075195,0.702613353729248
STARBUCKS CORP,1.0,0.16,0.19,transcripts_by_company/Starbucks_2009Q1.txt,0.18585936725139618,0.8141406327486038
REGENXBIO INC,3.0,0.43,-0.65,transcripts_by_company/REGENXBIO_Inc_2020Q3.txt,0.2683155834674835,0.7316844165325165
GLOBAL PARTNERS LP,1.0,0.51,0.54,transcripts_by_company/Global_Partners_LP_2013Q1.txt,0.1656835377216339,0.8343164622783661
CUBESMART,4.0,0.15,0.01,transcripts_by_company/CubeSmart_2013Q4.txt,0.14878444373607635,0.8512155562639236
REYNOLDS AMERICAN INC,1.0,0.86,0.78,transcripts_by_company/Reynolds_American_Inc_2015Q1.txt,0.04371627792716026,0.9562837220728397
WILLBROS GROUP INCORPORATED,4.0,0.46,0.45,transcripts_by_company/Willbros_Group_Inc_2002Q4.txt,0.1435367912054062,0.8564632087945938
DMC GLOBAL INC,1.0,1.02,0.5,transcripts_by_company/DMC_Global_Inc_2019Q1.txt,0.2459898442029953,0.7540101557970047
TOWN SPORTS INTERNATIONAL HOLDIN,1.0,-0.06,0.2,transcripts_by_company/Town_Sports_International_Holdings_Inc_2014Q1.txt,0.31755122542381287,0.6824487745761871
MFA FINANCIAL INC,1.0,0.19,0.18,transcripts_by_company/MFA_Financial_Inc_2019Q1.txt,0.24419237673282623,0.7558076232671738
OMEGA HEALTHCARE INVESTORS INC,4.0,0.19,0.25,transcripts_by_company/Omega_Healthcare_Investors_Inc_2008Q4.txt,0.37110650539398193,0.6288934946060181
SYMMETRY MEDICAL INC,4.0,0.15,0.3,transcripts_by_company/Symmetry_Medical_Inc_2006Q4.txt,0.37068724632263184,0.6293127536773682
INTUITIVE SURGICAL INC,2.0,5.62,4.93,transcripts_by_company/Intuitive_Surgical_Inc_2016Q2.txt,0.07057840377092361,0.9294215962290764
DOMINO'S PIZZA INC,2.0,0.47,0.46,transcripts_by_company/Dominos_Pizza_Inc_2012Q2.txt,0.22028261423110962,0.7797173857688904
BOEING CO,1.0,-1.53,0.02,transcripts_by_company/The_Boeing_Company_2021Q1.txt,0.12277442216873169,0.8772255778312683
IDACORP INC.,3.0,1.8,1.56,transcripts_by_company/IdaCorp_Inc_2017Q3.txt,0.22403211891651154,0.7759678810834885
LANDEC CORP,3.0,-0.03,-0.03,transcripts_by_company/Landec_Corporation_2004Q3.txt,0.1624528467655182,0.8375471532344818
STANDEX INTERNATIONAL CORP,2.0,1.4,1.09,transcripts_by_company/Standex_International_Corporation_2021Q2.txt,0.11734770983457565,0.8826522901654243
ENERSYS INC,4.0,1.01,1.45,transcripts_by_company/EnerSys_2021Q4.txt,0.10997175425291061,0.8900282457470894
KOPIN CORP,1.0,-0.14,-0.08,transcripts_by_company/Kopin_Corporation_2019Q1.txt,0.307333379983902,0.692666620016098
GREAT LAKES DREDGE & DOCK CORP,1.0,-0.14,0.05,transcripts_by_company/Great_Lakes_Dredge_and_Dock_Corp_2015Q1.txt,0.26873138546943665,0.7312686145305634
MEDIS TECHNOLOGIES,2.0,-0.44,-0.26,transcripts_by_company/Medis_Technologies_Ltd_2008Q2.txt,0.32270488142967224,0.6772951185703278
BP AMOCO PLC,2.0,1.66,1.64,transcripts_by_company/BP_2010Q2.txt,0.12764093279838562,0.8723590672016144
ITURAN LOCATION AND CONTROL LTD,1.0,0.24,0.29,transcripts_by_company/Ituran_Location_and_Control_Ltd_2012Q1.txt,0.21239732205867767,0.7876026779413223
CROSSFIRST BANKSHARES INC,2.0,0.33,0.3,transcripts_by_company/CrossFirst_Bankshares_Inc_2022Q2.txt,0.09190957993268967,0.9080904200673103
FINANCIAL ENGINES INC,4.0,0.17,0.08,transcripts_by_company/Financial_Engines_Inc_2010Q4.txt,0.21742799878120422,0.7825720012187958
METABASIS THERAPEUTICS INC,1.0,-0.28,-0.34,transcripts_by_company/Metabasis_Therapeutics_Inc_2007Q1.txt,0.2793337106704712,0.7206662893295288
ALICO INC,2.0,0.08,0.65,transcripts_by_company/Alibabacom_2009Q2.txt,0.11441989988088608,0.8855801001191139
METHANEX CORP,1.0,2.03,0.76,transcripts_by_company/Methanex_Corporation_2018Q1.txt,0.13344720005989075,0.8665527999401093
JOS A BANK CLOTHIERS INC,4.0,0.63,0.49,transcripts_by_company/Jos_A_Bank_Clothiers_2009Q4.txt,0.4100998640060425,0.5899001359939575
