ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
SINGAPORE EXCHANGE LTD,4.0,0.078,0.07,transcripts_by_company/Singapore_Exchange_Ltd_2015Q4.txt,0.2644113004207611,0.7355886995792389
NXSTAGE MEDICAL INC,4.0,-0.08,-0.07,transcripts_by_company/NxStage_Medical_Inc_2011Q4.txt,0.17300380766391754,0.8269961923360825
LITHIUM AMERICAS (ARGENTINA) COR,2.0,-0.12,-0.1,transcripts_by_company/Lithium_Americas_Corp_2021Q2.txt,0.09953249990940094,0.9004675000905991
CARS.COM INC,2.0,0.3,0.22,transcripts_by_company/Carscom_Inc_2019Q2.txt,0.11403919756412506,0.8859608024358749
VERASTEM INC,1.0,-0.52,-0.42,transcripts_by_company/Verastem_Inc_2019Q1.txt,0.15178322792053223,0.8482167720794678
NICE LTD,4.0,1.58,1.54,transcripts_by_company/NICE_Ltd_2019Q4.txt,0.267995148897171,0.732004851102829
INMARSAT GROUP HOLDINGS LTD,3.0,0.12,0.13,transcripts_by_company/Inmarsat_PLC_2016Q3.txt,0.1388261765241623,0.8611738234758377
AUXILIUM PHARMACEUTICALS INC,2.0,0.22,0.01,transcripts_by_company/Auxilium_Pharmaceuticals_Inc_2013Q2.txt,0.181303933262825,0.818696066737175
ENCORE CAPITAL GROUP INC,1.0,1.46,1.25,transcripts_by_company/Encore_Capital_Group_Inc_2019Q1.txt,0.07929098606109619,0.9207090139389038
LIMITED BRANDS INC,4.0,0.02,-0.04,transcripts_by_company/Limited_Brands_2009Q4.txt,0.20075078308582306,0.7992492169141769
RINGCENTRAL INC,3.0,0.36,0.32,transcripts_by_company/RingCentral_Inc_2021Q3.txt,0.10583925247192383,0.8941607475280762
HOST HOTELS  RESORTS INC,2.0,0.39,0.29,transcripts_by_company/Host_Hotels_and_Resorts_Inc_2019Q2.txt,0.10483585298061371,0.8951641470193863
FTI CONSULTING INC,3.0,0.7,0.57,transcripts_by_company/FTI_Consulting_2011Q3.txt,0.12165804952383041,0.8783419504761696
GLOBANT SA,2.0,1.22,1.11,transcripts_by_company/Globant_SA_2022Q2.txt,0.3069925904273987,0.6930074095726013
CSX CORP,3.0,0.5,0.63,transcripts_by_company/CSX_Corporation_2004Q3.txt,0.29503747820854187,0.7049625217914581
FIRSTENERGY CORP,1.0,0.69,0.73,transcripts_by_company/FirstEnergy_Corp_2011Q1.txt,0.14501991868019104,0.854980081319809
FINANCIAL INSTITUTIONS INC,3.0,0.35,0.32,transcripts_by_company/Financial_Institutions_2006Q3.txt,0.11765111982822418,0.8823488801717758
CELGENE CORP,1.0,0.44,0.48,transcripts_by_company/Celgene_2009Q1.txt,0.1943236142396927,0.8056763857603073
SARA LEE CORPORATION,1.0,0.22,0.23,transcripts_by_company/Sara_Lee_Corporation_2010Q1.txt,0.13113878667354584,0.8688612133264542
REGIONAL MANAGEMENT CORP,1.0,0.72,0.64,transcripts_by_company/Regional_Management_Corp_2018Q1.txt,0.16713999211788177,0.8328600078821182
TEVA PHARMACEUTICAL INDS LTD,2.0,0.83,0.7,transcripts_by_company/Teva_Pharmaceutical_2009Q2.txt,0.13251745700836182,0.8674825429916382
WEBSTER FINANCIAL CORP CONN,3.0,1.55,1.75,transcripts_by_company/Webster_Financial_Corporation_2023Q3.txt,0.22642062604427338,0.7735793739557266
HARTFORD FINANCIAL SERVICES GROU,1.0,1.16,0.95,transcripts_by_company/The_Hartford_Financial_Services_Group_Inc_2011Q1.txt,0.15824180841445923,0.8417581915855408
ARCH RESOURCES INC,4.0,12.92,4.45,transcripts_by_company/Syrah_Resources_Limited_2021Q4.txt,0.2619829475879669,0.7380170524120331
MAGELLAN MIDSTREAM PARTNERS LP,4.0,0.91,1.2,transcripts_by_company/Magellan_Midstream_Partners_LP_2022Q4.txt,0.21505005657672882,0.7849499434232712
ULTA SALON COSMETICS & FRAGRANCE,4.0,0.72,0.76,transcripts_by_company/Ulta_Salon_Cosmetics_and_Fragrance_Inc_2013Q4.txt,0.356100469827652,0.643899530172348
KFORCE INC,3.0,1.09,1.22,transcripts_by_company/Kforce_Inc_2022Q3.txt,0.1477452516555786,0.8522547483444214
AMERICAN AXLE & MANUFACTURING HO,4.0,0.42,0.46,transcripts_by_company/American_Axle_and_Manufacturing_Holdings_2007Q4.txt,0.18972408771514893,0.8102759122848511
AZTAR CORP,3.0,0.51,0.5,transcripts_by_company/Aztar_Corporation_2005Q3.txt,0.19001400470733643,0.8099859952926636
CABLEVISION SYSTEMS CORP,4.0,0.41,0.42,transcripts_by_company/Cablevision_Systems_Corporation_2010Q4.txt,0.15417151153087616,0.8458284884691238
NEOGENOMICS INC,1.0,-0.01,0.0,transcripts_by_company/NeoGenomics_Inc_2015Q1.txt,0.24940861761569977,0.7505913823843002
JOURNAL COMMUNICATIONS INC,2.0,0.16,0.19,transcripts_by_company/Journal_Communications_Inc_2008Q2.txt,0.23866583406925201,0.761334165930748
FLUENT INC,4.0,0.05,0.08,transcripts_by_company/Fluent_Inc_2021Q4.txt,0.15151657164096832,0.8484834283590317
RENTRAK CORP,3.0,0.08,0.13,transcripts_by_company/Rentrak_Corporation_2008Q3.txt,0.15626737475395203,0.843732625246048
VULCAN MATERIALS CO,3.0,1.01,1.3,transcripts_by_company/Vulcan_Materials_Company_2016Q3.txt,0.1927475482225418,0.8072524517774582
TWITTER INC,3.0,0.1,0.08,transcripts_by_company/Twitter_Inc_2015Q3.txt,0.17349308729171753,0.8265069127082825
OMNOVA SOLUTIONS,2.0,0.12,-0.01,transcripts_by_company/OMNOVA_Solutions_2009Q2.txt,0.2315405011177063,0.7684594988822937
INTEVAC INC,1.0,-0.31,0.03,transcripts_by_company/Intevac_Inc_2011Q1.txt,0.2647816836833954,0.7352183163166046
"INSIGHT ENTERPRISES, INC.",3.0,0.43,0.43,transcripts_by_company/Insight_Enterprises_Inc_2014Q3.txt,0.1474810540676117,0.8525189459323883
STANLEY FURNITURE CO,3.0,-0.12,-0.06,transcripts_by_company/Stanley_Furniture_2011Q3.txt,0.18778494000434875,0.8122150599956512
BANK OF NEW YORK MELLON CORP,1.0,0.53,0.76,transcripts_by_company/Bank_of_New_York_Mellon_Corp_2009Q1.txt,0.22049914300441742,0.7795008569955826
CHEGG INC,2.0,0.37,0.28,transcripts_by_company/Chegg_Inc_2020Q2.txt,0.22539570927619934,0.7746042907238007
1STDIBS.COM INC,1.0,-0.17,-0.14,transcripts_by_company/1stDibscom_2022Q1.txt,0.3222791254520416,0.6777208745479584
ASTEC INDUSTRIES INC,3.0,-0.12,0.47,transcripts_by_company/Astec_Industries_Inc_2017Q3.txt,0.20230118930339813,0.7976988106966019
UNIVERSAL HEALTH SERVICES INC,3.0,0.64,0.69,transcripts_by_company/Universal_Health_Services_Inc_2007Q3.txt,0.17042109370231628,0.8295789062976837
RED HAT INC,2.0,0.34,0.38,transcripts_by_company/Red_Hat_Inc_2014Q2.txt,0.3056017756462097,0.6943982243537903
MSC INDUSTRIAL DIRECT CO INC,3.0,0.41,0.43,transcripts_by_company/MSC_Industrial_Direct_2009Q3.txt,0.11783856153488159,0.8821614384651184
7 DAYS GROUP HOLDINGS LTD,4.0,0.78,1.06,transcripts_by_company/7_Days_Group_Holdings_Limited_2012Q4.txt,0.1541767418384552,0.8458232581615448
VALENCE TECHNOLOGY INC,2.0,-0.04,-0.04,transcripts_by_company/Valence_Technology_2010Q2.txt,0.2971232533454895,0.7028767466545105
HANCOCK WHITNEY CORP,3.0,1.55,1.36,transcripts_by_company/Hancock_Whitney_Corporation_2022Q3.txt,0.33036723732948303,0.669632762670517
AIR METHODS CORP,4.0,0.55,1.23,transcripts_by_company/Air_Methods_2012Q4.txt,0.12449369579553604,0.875506304204464
LECG CORPORATION,3.0,-0.25,0.04,transcripts_by_company/LECG_Corporation_2010Q3.txt,0.28404510021209717,0.7159548997879028
MASCO CORP,3.0,0.99,0.93,transcripts_by_company/Masco_Corporation_2021Q3.txt,0.24077656865119934,0.7592234313488007
EMPLOYERS HOLDINGS INC,4.0,0.4,0.28,transcripts_by_company/Employers_Holdings_Inc_2014Q4.txt,0.14447912573814392,0.8555208742618561
STREAMLINE HEALTH SOLUTIONS INC,3.0,-0.002,-0.05,transcripts_by_company/Streamline_Health_Solutions_Inc_2021Q3.txt,0.33067604899406433,0.6693239510059357
VITA COCO COMPANY INC,4.0,-0.05,0.06,transcripts_by_company/The_Vita_Coco_Company_Inc_2022Q4.txt,0.1345452070236206,0.8654547929763794
AMERICAN PUBLIC EDUCATION INC,2.0,0.42,0.6,transcripts_by_company/American_Public_Education_Inc_2015Q2.txt,0.2661892771720886,0.7338107228279114
LOCAL.COM CORP,4.0,-0.15,-0.05,transcripts_by_company/Localcom_2008Q4.txt,0.4130788743495941,0.5869211256504059
DIGI INTERNATIONAL INC,2.0,0.16,0.1,transcripts_by_company/Digi_International_Inc_2016Q2.txt,0.1602165699005127,0.8397834300994873
SUNOPTA INC,4.0,0.03,0.13,transcripts_by_company/SunOpta_Inc_2015Q4.txt,0.3833448886871338,0.6166551113128662
ARROW ELECTRONICS INC,4.0,2.2,2.16,transcripts_by_company/Arrow_Electronics_Inc_2019Q4.txt,0.4254216253757477,0.5745783746242523
DERMTECH INC,3.0,-0.96,-0.92,transcripts_by_company/DermTech_Inc_2022Q3.txt,0.23058420419692993,0.7694157958030701
MANULIFE FINANCIAL CORP,3.0,0.77,0.87,transcripts_by_company/Manulife_Financial_Corp_2005Q3.txt,0.20179469883441925,0.7982053011655807
AMGEN INC,3.0,3.66,3.56,transcripts_by_company/Amgen_Inc_2019Q3.txt,0.30177757143974304,0.698222428560257
MID-AMERICA APARTMENT COMMUNITIE,4.0,1.3,0.56,transcripts_by_company/Mid-America_Apartment_Communities_Inc_2019Q4.txt,0.24258635938167572,0.7574136406183243
CROSSFIRST BANKSHARES INC,2.0,0.35,0.35,transcripts_by_company/CrossFirst_Bankshares_Inc_2023Q2.txt,0.11679067462682724,0.8832093253731728
AUTODESK INC,2.0,0.41,0.16,transcripts_by_company/Autodesk_Inc_2004Q2.txt,0.30967268347740173,0.6903273165225983
CITY NATIONAL CORPORATION,2.0,0.73,1.18,transcripts_by_company/City_National_Corporation_2008Q2.txt,0.2094048410654068,0.7905951589345932
VOXX INTERNATIONAL CORP,1.0,0.0,0.12,transcripts_by_company/VOXX_International_2017Q1.txt,0.1274842917919159,0.8725157082080841
AXSOME THERAPEUTICS INC,3.0,-0.93,-1.15,transcripts_by_company/Axsome_Therapeutics_Inc_2021Q3.txt,0.2589848041534424,0.7410151958465576
WALGREEN CO,3.0,0.44,0.43,transcripts_by_company/Walgreen_2009Q3.txt,0.14096514880657196,0.859034851193428
SES AI CORP,2.0,-0.04,-0.08,transcripts_by_company/SES_AI_Corporation_2023Q2.txt,0.10948533564805984,0.8905146643519402
ARLINGTON ASSET INVESTMENT CORP,3.0,0.52,0.6,transcripts_by_company/Arlington_Asset_Investment_Corp_2017Q3.txt,0.09832533448934555,0.9016746655106544
LIGHTINTHEBOX HOLDING CO LTD,3.0,-0.02,-0.03,transcripts_by_company/LightInTheBox_Holding_Co_Ltd_2016Q3.txt,0.10732544213533401,0.892674557864666
JOHN BEAN TECHNOLOGIES CORP,2.0,1.19,1.16,transcripts_by_company/John_Bean_Technologies_Corporation_2021Q2.txt,0.1628294587135315,0.8371705412864685
SHUTTERFLY INC,2.0,-0.22,-0.15,transcripts_by_company/Shutterfly_Inc_2009Q2.txt,0.08342277258634567,0.9165772274136543
CSG SYSTEMS INTERNATIONAL INC,3.0,0.92,0.89,transcripts_by_company/CSG_Systems_International_Inc_2023Q3.txt,0.194550022482872,0.805449977517128
TNS INC,4.0,0.33,0.26,transcripts_by_company/TNS_Inc_2007Q4.txt,0.250101774930954,0.749898225069046
XEROX CORP,4.0,0.31,0.31,transcripts_by_company/Xerox_Corporation_2014Q4.txt,0.19017572700977325,0.8098242729902267
NATUS MEDICAL INC,4.0,0.51,0.46,transcripts_by_company/Natus_Medical_Incorporated_2015Q4.txt,0.06641899794340134,0.9335810020565987
PRIMORIS SERVICES CORP,4.0,0.63,0.56,transcripts_by_company/Primoris_Services_Corporation_2018Q4.txt,0.20431193709373474,0.7956880629062653
BRUKER BIOSCIENCES CORP,4.0,0.02,0.02,transcripts_by_company/Bruker_BioSciences_Corporation_2005Q4.txt,0.3375614583492279,0.6624385416507721
QLT INC,2.0,0.2,0.19,transcripts_by_company/QLT_2004Q2.txt,0.21538716554641724,0.7846128344535828
COMPUTER PROGRAMS AND SYSTEMS IN,2.0,0.75,0.65,transcripts_by_company/Computer_Programs_and_Systems_Inc_2021Q2.txt,0.13655135035514832,0.8634486496448517
CENTRAL GARDEN  PET CO,3.0,0.08,0.12,transcripts_by_company/Central_Garden_and_Pet_Company_2017Q3.txt,0.10029473155736923,0.8997052684426308
MARSH  MCLENNAN COMPANIES INC,1.0,1.99,1.7,transcripts_by_company/Marsh_and_McLennan_Companies_Inc_2021Q1.txt,0.22713637351989746,0.7728636264801025
"BOSTON PRIVATE BANCORP, INC",3.0,0.4,0.36,transcripts_by_company/The_Bancorp_Inc_2005Q3.txt,0.2623586356639862,0.7376413643360138
PROCERA NETWORKS INC,4.0,0.05,0.02,transcripts_by_company/Procera_Networks_Inc_2010Q4.txt,0.12886478006839752,0.8711352199316025
LYONDELLBASELL INDUSTRIES NV,1.0,1.23,0.45,transcripts_by_company/LyondellBasell_Industries_NV_2011Q1.txt,0.3023917078971863,0.6976082921028137
BTU INTERNATIONAL,4.0,-0.24,0.33,transcripts_by_company/BTU_International_2011Q4.txt,0.08270041644573212,0.9172995835542679
KINDRED HEALTHCARE INC,3.0,0.14,0.07,transcripts_by_company/Kindred_Healthcare_Inc_2009Q3.txt,0.31462690234184265,0.6853730976581573
CATALINA MARKETING,2.0,0.3,0.25,transcripts_by_company/Catalina_Marketing_2006Q2.txt,0.16782627999782562,0.8321737200021744
RUSS BERRIE & CO INC,3.0,0.01,0.51,transcripts_by_company/Russ_Berrie_2006Q3.txt,0.23168808221817017,0.7683119177818298
ZUMIEZ INC,1.0,0.42,0.5,transcripts_by_company/Zumiez_Inc_2008Q1.txt,0.21935078501701355,0.7806492149829865
CHARLES RIVER ASSOCIATES,4.0,0.28,0.27,transcripts_by_company/Charles_River_Associates_Inc_2003Q4.txt,0.24254204332828522,0.7574579566717148
BLACKBERRY LTD,2.0,0.0,-0.1,transcripts_by_company/BlackBerry_2016Q2.txt,0.17747126519680023,0.8225287348031998
GRAHAM CORP,3.0,0.02,0.07,transcripts_by_company/Graham_Corporation_2017Q3.txt,0.22145095467567444,0.7785490453243256
B&G FOODS INC,3.0,0.56,0.49,transcripts_by_company/BandG_Foods_Inc_2016Q3.txt,0.3038192391395569,0.6961807608604431
VIAVI SOLUTIONS INC,2.0,0.12,0.1,transcripts_by_company/Viavi_Solutions_Inc_2017Q2.txt,0.21144923567771912,0.7885507643222809
CAREER EDUCATION CORP,4.0,0.57,0.65,transcripts_by_company/Career_Education_2004Q4.txt,0.21770402789115906,0.7822959721088409
QUALYS INC,3.0,0.08,0.07,transcripts_by_company/Qualys_Inc_2013Q3.txt,0.32437071204185486,0.6756292879581451
AFFYMETRIX INC,3.0,0.05,0.04,transcripts_by_company/Affymetrix_2002Q3.txt,0.19714075326919556,0.8028592467308044
EDISON INTERNATIONAL,1.0,0.92,1.22,transcripts_by_company/Edison_International_2008Q1.txt,0.2761734426021576,0.7238265573978424
TETRA TECH INC,4.0,1.4,1.3,transcripts_by_company/Terra_Tech_Corp_2023Q4.txt,0.23591792583465576,0.7640820741653442
ROCKY BRANDS INC,4.0,0.18,0.65,transcripts_by_company/Rocky_Brands_Inc_2015Q4.txt,0.06900686025619507,0.9309931397438049
BRE PROPERTIES INC,3.0,0.28,0.27,transcripts_by_company/BRE_PROPERTIES_INC_2012Q3.txt,0.07866831123828888,0.9213316887617111
CRYOLIFE INC,3.0,-0.15,-0.31,transcripts_by_company/CryoLife_Inc_2004Q3.txt,0.214559867978096,0.785440132021904
BENSON HILL INC,4.0,-0.29,-0.17,transcripts_by_company/Benson_Hill_Inc_CurrentQ4.txt,0.048848994076251984,0.951151005923748
IDACORP INC.,2.0,1.12,1.15,transcripts_by_company/IDACORP_2016Q2.txt,0.049388397485017776,0.9506116025149822
SPARTON CORP,1.0,0.141,0.04,transcripts_by_company/Sparton_Corporation_2010Q1.txt,0.13048681616783142,0.8695131838321686
ORTHODONTIC CENTERS OF AMERICA,2.0,0.07,0.2,transcripts_by_company/Orthodontic_Centers_of_America_2004Q2.txt,0.4199192523956299,0.5800807476043701
AMERICAN ITALIAN PASTA CO,1.0,0.7,0.43,transcripts_by_company/American_Italian_Pasta_Company_2009Q1.txt,0.2611617147922516,0.7388382852077484
ABIOMED INC,3.0,1.03,1.09,transcripts_by_company/Abiomed_Inc_2019Q3.txt,0.1330738067626953,0.8669261932373047
APTARGROUP INC,3.0,0.68,0.58,transcripts_by_company/AptarGroup_Inc_2010Q3.txt,0.08933797478675842,0.9106620252132416
ROGERS COMMUNICATIONS INC,4.0,0.99,0.92,transcripts_by_company/Rogers_Communications_Inc_2020Q4.txt,0.4623902440071106,0.5376097559928894
DRS TECHNOLOGIES INC,1.0,0.79,0.8,transcripts_by_company/DRS_Technologies_2006Q1.txt,0.30562177300453186,0.6943782269954681
CHOICE HOTELS INTERNATIONAL INC,3.0,0.5,0.49,transcripts_by_company/Choice_Hotels_International_2006Q3.txt,0.24372482299804688,0.7562751770019531
NAVISTAR INTERNATIONAL CORP,2.0,0.6,1.42,transcripts_by_company/Navistar_International_2009Q2.txt,0.17521582543849945,0.8247841745615005
II-VI INCORPORATED,3.0,0.36,0.28,transcripts_by_company/II-IV_Incorporated_2016Q3.txt,0.12975473701953888,0.8702452629804611
CORCEPT THERAPEUTICS INC,3.0,0.24,0.25,transcripts_by_company/Corcept_Therapeutics_Incorporated_2021Q3.txt,0.3422606289386749,0.6577393710613251
MAGNITE INC,3.0,0.12,0.18,transcripts_by_company/Magnite_Inc_2023Q3.txt,0.09270138293504715,0.9072986170649529
SONOS INC,3.0,-0.5,0.24,transcripts_by_company/Sonos_Inc_2022Q3.txt,0.09980685263872147,0.9001931473612785
MOBILE MINI INC,1.0,0.17,0.28,transcripts_by_company/Mobile_Mini_Inc_2014Q1.txt,0.29111629724502563,0.7088837027549744
EASTGROUP PROPERTIES INC,1.0,0.31,0.33,transcripts_by_company/EastGroup_Properties_2009Q1.txt,0.15402917563915253,0.8459708243608475
"METROCORP BANCSHARES, INC.",3.0,0.18,0.17,transcripts_by_company/MetroCorp_Bancshares_Inc_2013Q3.txt,0.23239454627037048,0.7676054537296295
LTX CORP,3.0,0.14,0.07,transcripts_by_company/LTX_Corporation_2004Q3.txt,0.2368045151233673,0.7631954848766327
AVID BIOSERVICES INC,4.0,-0.02,0.02,transcripts_by_company/Avid_Bioservices_Inc_2022Q4.txt,0.22161512076854706,0.7783848792314529
BOOT BARN HOLDINGS INC,1.0,1.53,1.64,transcripts_by_company/Boot_Barn_Holdings_Inc_2023Q1.txt,0.1664343774318695,0.8335656225681305
IPC THE HOSPITALIST CO INC,2.0,0.39,0.42,transcripts_by_company/IPC_The_Hospitalist_Co_Inc_2011Q2.txt,0.0641188770532608,0.9358811229467392
"KRAFT FOODS, INC.",1.0,0.57,0.57,transcripts_by_company/Kraft_Foods_Inc_2012Q1.txt,0.36277008056640625,0.6372299194335938
CSX CORP,1.0,0.78,0.62,transcripts_by_company/CSX_Corporation_2018Q1.txt,0.3616342544555664,0.6383657455444336
COEUR MINING INC,4.0,0.08,0.05,transcripts_by_company/Coeur_Mining_Inc_2020Q4.txt,0.2844661474227905,0.7155338525772095
CHEFS WAREHOUSE INC,2.0,0.26,0.26,transcripts_by_company/The_Chefs_Warehouse_Inc_2013Q2.txt,0.33654770255088806,0.6634522974491119
MOSYS INC,4.0,-0.64,-0.06,transcripts_by_company/MoSys_Inc_2016Q4.txt,0.11936288326978683,0.8806371167302132
STEALTHGAS INC,1.0,0.45,0.22,transcripts_by_company/StealthGas_Inc_2023Q1.txt,0.16301743686199188,0.8369825631380081
COLFAX CORP,1.0,0.24,0.36,transcripts_by_company/Colfax_Corporation_2009Q1.txt,0.13356828689575195,0.866431713104248
EXPEDIA GROUP INC,1.0,0.26,0.3,transcripts_by_company/Expedia_Inc_2012Q1.txt,0.11964519321918488,0.8803548067808151
PENNANTPARK INVESTMENT CORP,2.0,0.17,0.18,transcripts_by_company/PennantPark_Investment_Corporation_2018Q2.txt,0.1944793164730072,0.8055206835269928
TAILORED BRANDS INC,3.0,0.99,0.98,transcripts_by_company/Tailored_Brands_Inc_2016Q3.txt,0.15413157641887665,0.8458684235811234
FLUOR CORP,3.0,1.21,1.19,transcripts_by_company/Fluor_Corporation_2015Q3.txt,0.37815093994140625,0.6218490600585938
UNITED COMMUNITY BANKS INC,4.0,0.38,0.38,transcripts_by_company/United_Community_Bank_2005Q4.txt,0.32915234565734863,0.6708476543426514
SUMITOMO CORP,1.0,3.339,3.31,transcripts_by_company/Sumitomo_Heavy_Industries_Ltd_2023Q1.txt,0.34404563903808594,0.6559543609619141
PARK ELECTROCHEMICAL CORP,2.0,0.15,0.34,transcripts_by_company/Park_Electrochemical_Corp_2009Q2.txt,0.15629953145980835,0.8437004685401917
INDUSTRIAS BACHOCO SA,2.0,1.35,1.64,transcripts_by_company/Industrias_Bachoco_SAB_de_CV_2018Q2.txt,0.16137848794460297,0.838621512055397
API GROUP CORP,2.0,0.41,0.39,transcripts_by_company/APi_Group_Corporation_2023Q2.txt,0.36086615920066833,0.6391338407993317
ROSEHILL RESOURCES INC,2.0,0.75,0.13,transcripts_by_company/Rosehill_Resources_Inc_2018Q2.txt,0.013654726557433605,0.9863452734425664
CITADEL BROADCASTING CORP.,4.0,0.14,0.14,transcripts_by_company/Citadel_Broadcasting_Corp_2006Q4.txt,0.1547977477312088,0.8452022522687912
GRAND CANYON EDUCATION INC,2.0,0.45,0.39,transcripts_by_company/Grand_Canyon_Education_Inc_2013Q2.txt,0.1823168396949768,0.8176831603050232
DENSO CORPORATION,3.0,0.23,0.32,transcripts_by_company/Dentsu_Inc_2012Q3.txt,0.05105661228299141,0.9489433877170086
STATE AUTO FINANCIAL CORP,2.0,-0.12,0.58,transcripts_by_company/State_Auto_Financial_Corporation_2008Q2.txt,0.1208566278219223,0.8791433721780777
BROADSOFT INC,2.0,0.4,0.53,transcripts_by_company/BroadSoft_Inc_2017Q2.txt,0.11348731070756912,0.8865126892924309
P.F. CHANGS CHINA BISTRO INC,3.0,0.2,0.32,transcripts_by_company/PF_Changs_China_Bistro_Inc_2007Q3.txt,0.0525522343814373,0.9474477656185627
WD 40 CO,1.0,0.51,0.51,transcripts_by_company/WD-40_Company_2008Q1.txt,0.15641404688358307,0.8435859531164169
JUNIPER NETWORKS INC,2.0,0.19,0.29,transcripts_by_company/Juniper_Networks_2009Q2.txt,0.11750867962837219,0.8824913203716278
KELLOGG CO,2.0,0.84,0.94,transcripts_by_company/Kellogg_Company_2012Q2.txt,0.27352213859558105,0.726477861404419
MERIDIAN BIOSCIENCE INC,4.0,0.65,0.26,transcripts_by_company/Meridian_Bioscience_Inc_2020Q4.txt,0.2750343680381775,0.7249656319618225
GENWORTH FINANCIAL INC,1.0,0.3,0.28,transcripts_by_company/Genworth_Financial_Inc_2013Q1.txt,0.088474340736866,0.911525659263134
QLOGIC CORP,1.0,0.28,0.21,transcripts_by_company/QLogic_Corp_2010Q1.txt,0.4306991696357727,0.5693008303642273
HUDSON HIGHLAND GROUP INC,4.0,-3.12,0.17,transcripts_by_company/Hudson_Highland_Group_Inc_2008Q4.txt,0.02216404303908348,0.9778359569609165
INTEGRATED DEVICE TECHNOLOGY INC,3.0,0.47,0.44,transcripts_by_company/Integrated_Device_Technology_Inc_2018Q3.txt,0.22594060003757477,0.7740593999624252
KAYDON CORP,2.0,0.25,0.45,transcripts_by_company/Kaydon_Corporation_2009Q2.txt,0.27618682384490967,0.7238131761550903
VISTA OUTDOOR INC,4.0,0.8,1.25,transcripts_by_company/Vista_Outdoor_Inc_2023Q4.txt,0.1079118549823761,0.8920881450176239
ANGLOGOLD ASHANTI LIMITED,1.0,0.34,0.57,transcripts_by_company/Anglogold_Ashanti_Limited_2007Q1.txt,0.1075594425201416,0.8924405574798584
HARLEYSVILLE GRO,2.0,0.32,0.47,transcripts_by_company/Harleysville_Group_2004Q2.txt,0.09792132675647736,0.9020786732435226
MURPHY OIL CORP,3.0,0.98,0.6,transcripts_by_company/Murphy_Oil_Corporation_2009Q3.txt,0.28276899456977844,0.7172310054302216
CBIZ INC,3.0,0.18,0.17,transcripts_by_company/CBIZ_Inc_2015Q3.txt,0.13777028024196625,0.8622297197580338
NAVIGATORS GROUP INC,2.0,1.04,0.94,transcripts_by_company/The_Navigators_Group_Inc_2014Q2.txt,0.11744356155395508,0.8825564384460449
BIOMARIN PHARMACEUTICAL INC,3.0,-0.33,-0.27,transcripts_by_company/BioMarin_Pharmaceutical_Inc_2003Q3.txt,0.20144540071487427,0.7985545992851257
VENTAS INC,3.0,0.44,0.45,transcripts_by_company/Ventas_Inc_2017Q3.txt,0.11106370389461517,0.8889362961053848
ONCTERNAL THERAPEUTICS INC,4.0,-0.2,-0.22,transcripts_by_company/Oncternal_Therapeutics_Inc_2022Q4.txt,0.2302093207836151,0.7697906792163849
CARDIOVASCULAR SYSTEMS INC,3.0,-0.28,-0.36,transcripts_by_company/Cardiovascular_Systems_Inc_2010Q3.txt,0.13945208489894867,0.8605479151010513
INTEGRAL AD SCIENCE HOLDING CORP,2.0,0.01,-0.01,transcripts_by_company/Integral_Ad_Science_Holding_Corp_2022Q2.txt,0.18722569942474365,0.8127743005752563
HERCULES CAPITAL INC,1.0,0.35,0.32,transcripts_by_company/Hercules_Technology_Growth_Capital_2009Q1.txt,0.10547655820846558,0.8945234417915344
VAXGEN INC,4.0,-0.5,-0.12,transcripts_by_company/VaxGen_Inc_2007Q4.txt,0.3079669177532196,0.6920330822467804
UMH PROPERTIES INC,2.0,0.18,-0.09,transcripts_by_company/UMH_Properties_Inc_2021Q2.txt,0.18921494483947754,0.8107850551605225
STONERIDGE INC,3.0,-0.02,0.12,transcripts_by_company/Stoneridge_2008Q3.txt,0.3072579801082611,0.6927420198917389
AXON ENTERPRISE INC,4.0,0.41,0.35,transcripts_by_company/Axon_Enterprise_Inc_2019Q4.txt,0.11450263112783432,0.8854973688721657
NORFOLK SOUTHERN CORP,1.0,1.22,1.33,transcripts_by_company/Norfolk_Southern_Corporation_2013Q1.txt,0.22659990191459656,0.7734000980854034
MEREDITH CORP,1.0,0.49,1.44,transcripts_by_company/Meredith_Corporation_2020Q1.txt,0.24469836056232452,0.7553016394376755
ANNALY CAPITAL MANAGEMENT INC,3.0,0.3,0.29,transcripts_by_company/Annaly_Capital_Management_Inc_2018Q3.txt,0.2333986461162567,0.7666013538837433
NEWPARK RESOURCES INC,4.0,0.23,0.18,transcripts_by_company/Newpark_Resources_Inc_2011Q4.txt,0.17487090826034546,0.8251290917396545
MOMENTA PHARMACEUTICALS INC,3.0,-0.59,-0.41,transcripts_by_company/Momenta_Pharmaceuticals_Inc_2019Q3.txt,0.09502548724412918,0.9049745127558708
NEWPARK RESOURCES INC,3.0,-0.02,0.01,transcripts_by_company/Newpark_Resources_Inc_2009Q3.txt,0.16603702306747437,0.8339629769325256
CEMPRA INC,3.0,-1.0,-0.17,transcripts_by_company/Cempra_Inc_2017Q3.txt,0.19791536033153534,0.8020846396684647
M&T BANK CORP,3.0,1.32,1.2,transcripts_by_company/MandT_Bank_Corp_2002Q3.txt,0.18361304700374603,0.816386952996254
