ticker,period,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
TENABLE HOLDINGS INC,3.0,0.07,0.09,transcripts_by_company/Tenable_Holdings_Inc_2021Q3.txt,0.14504210650920868,0.26661938428878784,0.8184847101569176,True
MOODY'S CORP,3.0,0.76,0.62,transcripts_by_company/Moodys_Corporation_2004Q3.txt,0.2477649599313736,0.14811991155147552,0.7821285545825958,True
MONEYGRAM INTERNATIONAL INC,2.0,-0.4,0.02,transcripts_by_company/MoneyGram_International_2009Q2.txt,0.22507180273532867,0.167975515127182,0.7920570835471153,True
FORWARD AIR CORP,1.0,0.6,0.51,transcripts_by_company/Forward_Air_Corporation_2018Q1.txt,0.2522883713245392,0.13128334283828735,0.7840131372213364,True
CGG SA,4.0,-0.11,0.5,transcripts_by_company/CGG_SA_2013Q4.txt,0.051608238369226456,0.2036224901676178,0.9027874860912561,True
WOLVERINE WORLD WIDE INC,3.0,0.48,0.61,transcripts_by_company/Wolverine_World_Wide_Inc_2015Q3.txt,0.32857489585876465,0.31262391805648804,0.6762103974819184,True
FOCUS ENHANCEMENTS INC,4.0,-0.04,-0.03,transcripts_by_company/Focus_Enhancements_2006Q4.txt,0.15073023736476898,0.022523412480950356,0.8877318101003766,True
PINTEREST INC,3.0,0.28,0.18,transcripts_by_company/Pinterest_Inc_2021Q3.txt,0.3346072733402252,0.2146216183900833,0.7013884231448173,True
HAVERTY FURNITURE COMPANIES INC,3.0,-0.07,0.02,transcripts_by_company/Haverty_Furniture_Companies_Inc_2008Q3.txt,0.35860252380371094,0.36964690685272217,0.6380841612815857,True
DOLE FOOD COMPANY INC,1.0,0.16,0.54,transcripts_by_company/Dole_Food_Company_Inc_2010Q1.txt,0.14773158729076385,0.36790165305137634,0.7862173929810524,True
GENESCO INC,3.0,0.34,0.6,transcripts_by_company/Genesco_Inc_2014Q3.txt,0.43754351139068604,0.25294673442840576,0.617835521697998,True
WAYFAIR INC,4.0,1.24,-1.24,transcripts_by_company/Wayfair_Inc_2020Q4.txt,0.34207889437675476,0.2603583335876465,0.6824372738599778,True
EMC INSURANCE GROUP INC,2.0,-0.02,0.17,transcripts_by_company/UNIQA_Insurance_Group_AG_2018Q2.txt,0.2535720467567444,0.0,0.7464279532432556,False
LINKTONE LTD,3.0,-0.12,-0.04,transcripts_by_company/Linktone_Ltd_2007Q3.txt,0.11025074124336243,0.29650449752807617,0.8338731318712235,True
KIMBALL INTERNATIONAL INC,2.0,0.25,0.19,transcripts_by_company/Kimball_International_2014Q2.txt,0.19912001490592957,0.15681105852127075,0.813572672009468,True
NANOMETRICS INC,4.0,0.53,0.46,transcripts_by_company/Nanometrics_Incorporated_2018Q4.txt,0.09881439059972763,0.10927201062440872,0.898048323392868,True
ROHM & HAAS CO,2.0,0.77,0.63,transcripts_by_company/Rohm_and_Haas_2005Q2.txt,0.24390123784542084,0.30786633491516113,0.7369092330336571,True
RINGCENTRAL INC,4.0,-0.09,-0.1,transcripts_by_company/RingCentral_Inc_2014Q4.txt,0.32005172967910767,0.0,0.6799482703208923,False
BANK OF COMMERCE HOLDINGS,3.0,0.26,0.23,transcripts_by_company/Canadian_Imperial_Bank_of_Commerce_2020Q3.txt,0.06719481199979782,0.23251697421073914,0.8832085393369198,True
ARISTA NETWORKS INC,3.0,1.83,1.49,transcripts_by_company/Arista_Networks_Inc_2023Q3.txt,0.19749562442302704,0.05748091638088226,0.8445087879896165,True
"UNIVERSAL FOREST PRODUCTS, INC.",2.0,0.79,0.88,transcripts_by_company/Universal_Forest_Products_Inc_2013Q2.txt,0.13808809220790863,0.12316206097602844,0.8663897171616555,True
OPLINK COMMUNICATIONS INC,3.0,-0.01,-0.01,transcripts_by_company/Oplink_Communications_2003Q3.txt,0.1849140226840973,0.24580557644367218,0.7968185111880303,True
ALBANY MOLECULAR RESEARCH,4.0,0.28,0.3,transcripts_by_company/Albany_Molecular_Research_Inc_2014Q4.txt,0.2184927761554718,0.22034496068954468,0.7809515684843064,True
XO GROUP INC,1.0,0.08,0.07,transcripts_by_company/XO_Group_Inc_2016Q1.txt,0.11657025665044785,0.349078893661499,0.8136771522462368,True
LINCARE HOLDINGS INC,3.0,0.66,0.63,transcripts_by_company/Lancashire_Holdings_Limited_2007Q3.txt,0.07544496655464172,0.1139030009508133,0.9130176231265068,True
TTM TECHNOLOGIES INC,4.0,0.41,0.3,transcripts_by_company/TTM_Technologies_Inc_CurrentQ4.txt,0.1966703236103058,0.28276199102401733,0.7775021761655807,True
KIMCO REALTY CORP,1.0,0.4,0.33,transcripts_by_company/KIMCO_REALTY_CORP_2006Q1.txt,0.13304437696933746,0.2514418661594391,0.8314363762736321,True
ANDERSONS (THE),4.0,-1.85,1.31,transcripts_by_company/The_Andersons_Inc_2008Q4.txt,0.3984111249446869,0.3644704520702362,0.6117710769176483,True
SPIRIT AEROSYSTEMS HOLDINGS INC,3.0,0.65,0.51,transcripts_by_company/Spirit_AeroSystems_Holdings_Inc_2013Q3.txt,0.17174671590328217,0.15435247123241425,0.8334715574979782,True
"BLUE APRON HOLDINGS, INC.",2.0,0.08,-0.71,transcripts_by_company/Blue_Apron_Holdings_Inc_2020Q2.txt,0.28899121284484863,0.362479567527771,0.6889622807502747,True
TENNANT CO,1.0,0.47,0.46,transcripts_by_company/Tennant_Company_2006Q1.txt,0.2544764280319214,0.24491558969020844,0.7483918234705925,True
DAVITA HEALTHCARE PARTNERS INC,3.0,0.83,0.8,transcripts_by_company/DaVita_2007Q3.txt,0.13895247876644135,0.12588375806808472,0.8649681374430657,True
VIRTUSA CORP,4.0,0.22,0.25,transcripts_by_company/Virtusa_Corporation_2011Q4.txt,0.10087110102176666,0.12226855754852295,0.8927096620202064,True
BRIGGS & STRATTON CORP,2.0,0.01,0.65,transcripts_by_company/Briggs_and_Stratton_Corporation_2008Q2.txt,0.4444696307182312,0.06493920087814331,0.6693894982337951,True
EQUIFAX INC,4.0,0.62,0.62,transcripts_by_company/Equifax_Inc_2010Q4.txt,0.14996206760406494,0.23341037333011627,0.8250034406781197,True
SINGAPORE EXCHANGE LTD,4.0,0.078,0.07,transcripts_by_company/Singapore_Exchange_Ltd_2015Q4.txt,0.2644113004207611,0.15619079768657684,0.7680548503994942,True
NXSTAGE MEDICAL INC,4.0,-0.08,-0.07,transcripts_by_company/NxStage_Medical_Inc_2011Q4.txt,0.17300380766391754,0.3739619255065918,0.7667087569832802,True
LITHIUM AMERICAS (ARGENTINA) COR,2.0,-0.12,-0.1,transcripts_by_company/Lithium_Americas_Corp_2021Q2.txt,0.09953249990940094,0.0,0.9004675000905991,False
CARS.COM INC,2.0,0.3,0.22,transcripts_by_company/Carscom_Inc_2019Q2.txt,0.11403919756412506,0.25976628065109253,0.8422426775097847,True
VERASTEM INC,1.0,-0.52,-0.42,transcripts_by_company/Verastem_Inc_2019Q1.txt,0.15178322792053223,0.17118136584758759,0.8423973307013511,True
NICE LTD,4.0,1.58,1.54,transcripts_by_company/NICE_Ltd_2019Q4.txt,0.267995148897171,0.23464912176132202,0.7420086592435837,True
INMARSAT GROUP HOLDINGS LTD,3.0,0.12,0.13,transcripts_by_company/Inmarsat_PLC_2016Q3.txt,0.1388261765241623,0.1399196982383728,0.8608457669615746,True
AUXILIUM PHARMACEUTICALS INC,2.0,0.22,0.01,transcripts_by_company/Auxilium_Pharmaceuticals_Inc_2013Q2.txt,0.181303933262825,0.0,0.818696066737175,False
ENCORE CAPITAL GROUP INC,1.0,1.46,1.25,transcripts_by_company/Encore_Capital_Group_Inc_2019Q1.txt,0.07929098606109619,0.22454002499580383,0.8771343022584915,True
LIMITED BRANDS INC,4.0,0.02,-0.04,transcripts_by_company/Limited_Brands_2009Q4.txt,0.20075078308582306,0.16520072519779205,0.8099142342805863,True
RINGCENTRAL INC,3.0,0.36,0.32,transcripts_by_company/RingCentral_Inc_2021Q3.txt,0.10583925247192383,0.3599478304386139,0.8179281741380692,True
HOST HOTELS  RESORTS INC,2.0,0.39,0.29,transcripts_by_company/Host_Hotels_and_Resorts_Inc_2019Q2.txt,0.10483585298061371,0.29940107464790344,0.8367945805191994,True
FTI CONSULTING INC,3.0,0.7,0.57,transcripts_by_company/FTI_Consulting_2011Q3.txt,0.12165804952383041,0.2405143529176712,0.8426850594580173,True
GLOBANT SA,2.0,1.22,1.11,transcripts_by_company/Globant_SA_2022Q2.txt,0.3069925904273987,0.22057710587978363,0.7189320549368858,True
CSX CORP,3.0,0.5,0.63,transcripts_by_company/CSX_Corporation_2004Q3.txt,0.29503747820854187,0.16891302168369293,0.7427998587489129,True
FIRSTENERGY CORP,1.0,0.69,0.73,transcripts_by_company/FirstEnergy_Corp_2011Q1.txt,0.14501991868019104,0.37422454357147217,0.7862186938524246,True
FINANCIAL INSTITUTIONS INC,3.0,0.35,0.32,transcripts_by_company/Financial_Institutions_2006Q3.txt,0.11765111982822418,0.03223193436861038,0.90797463580966,True
CELGENE CORP,1.0,0.44,0.48,transcripts_by_company/Celgene_2009Q1.txt,0.1943236142396927,0.3006211817264557,0.7737871155142784,True
SARA LEE CORPORATION,1.0,0.22,0.23,transcripts_by_company/Sara_Lee_Corporation_2010Q1.txt,0.13113878667354584,-0.005419452209025621,0.9098286849912256,True
REGIONAL MANAGEMENT CORP,1.0,0.72,0.64,transcripts_by_company/Regional_Management_Corp_2018Q1.txt,0.16713999211788177,0.31420662999153137,0.7887400165200233,True
TEVA PHARMACEUTICAL INDS LTD,2.0,0.83,0.7,transcripts_by_company/Teva_Pharmaceutical_2009Q2.txt,0.13251745700836182,0.2122400552034378,0.8435657635331154,True
WEBSTER FINANCIAL CORP CONN,3.0,1.55,1.75,transcripts_by_company/Webster_Financial_Corporation_2023Q3.txt,0.22642062604427338,0.21998414397239685,0.7755103185772896,True
HARTFORD FINANCIAL SERVICES GROU,1.0,1.16,0.95,transcripts_by_company/The_Hartford_Financial_Services_Group_Inc_2011Q1.txt,0.15824180841445923,0.2080049365758896,0.8268292531371116,True
ARCH RESOURCES INC,4.0,12.92,4.45,transcripts_by_company/Syrah_Resources_Limited_2021Q4.txt,0.2619829475879669,0.11523819714784622,0.7820404775440692,True
MAGELLAN MIDSTREAM PARTNERS LP,4.0,0.91,1.2,transcripts_by_company/Magellan_Midstream_Partners_LP_2022Q4.txt,0.21505005657672882,0.1246296614408493,0.812076061964035,True
ULTA SALON COSMETICS & FRAGRANCE,4.0,0.72,0.76,transcripts_by_company/Ulta_Salon_Cosmetics_and_Fragrance_Inc_2013Q4.txt,0.356100469827652,0.17228387296199799,0.6990445092320442,True
KFORCE INC,3.0,1.09,1.22,transcripts_by_company/Kforce_Inc_2022Q3.txt,0.1477452516555786,0.3103561997413635,0.803471463918686,True
AMERICAN AXLE & MANUFACTURING HO,4.0,0.42,0.46,transcripts_by_company/American_Axle_and_Manufacturing_Holdings_2007Q4.txt,0.18972408771514893,0.22273465991020203,0.8003727406263351,True
AZTAR CORP,3.0,0.51,0.5,transcripts_by_company/Aztar_Corporation_2005Q3.txt,0.19001400470733643,0.19637331366539001,0.8080782026052475,True
CABLEVISION SYSTEMS CORP,4.0,0.41,0.42,transcripts_by_company/Cablevision_Systems_Corporation_2010Q4.txt,0.15417151153087616,0.0769624412059784,0.8689912095665931,True
NEOGENOMICS INC,1.0,-0.01,0.0,transcripts_by_company/NeoGenomics_Inc_2015Q1.txt,0.24940861761569977,0.33263450860977173,0.7256236150860786,True
JOURNAL COMMUNICATIONS INC,2.0,0.16,0.19,transcripts_by_company/Journal_Communications_Inc_2008Q2.txt,0.23866583406925201,0.20335564017295837,0.7719272240996361,True
FLUENT INC,4.0,0.05,0.08,transcripts_by_company/Fluent_Inc_2021Q4.txt,0.15151657164096832,0.20316188037395477,0.8329898357391358,True
RENTRAK CORP,3.0,0.08,0.13,transcripts_by_company/Rentrak_Corporation_2008Q3.txt,0.15626737475395203,0.15021829307079315,0.8455473497509957,True
VULCAN MATERIALS CO,3.0,1.01,1.3,transcripts_by_company/Vulcan_Materials_Company_2016Q3.txt,0.1927475482225418,0.31732577085494995,0.7698789849877358,True
TWITTER INC,3.0,0.1,0.08,transcripts_by_company/Twitter_Inc_2015Q3.txt,0.17349308729171753,0.22607696056365967,0.8107317507266998,True
OMNOVA SOLUTIONS,2.0,0.12,-0.01,transcripts_by_company/OMNOVA_Solutions_2009Q2.txt,0.2315405011177063,0.17881253361701965,0.7842778891324997,True
INTEVAC INC,1.0,-0.31,0.03,transcripts_by_company/Intevac_Inc_2011Q1.txt,0.2647816836833954,0.3081884980201721,0.7221962720155716,True
"INSIGHT ENTERPRISES, INC.",3.0,0.43,0.43,transcripts_by_company/Insight_Enterprises_Inc_2014Q3.txt,0.1474810540676117,0.371980220079422,0.7851691961288452,True
STANLEY FURNITURE CO,3.0,-0.12,-0.06,transcripts_by_company/Stanley_Furniture_2011Q3.txt,0.18778494000434875,0.4393101930618286,0.7367574840784072,True
BANK OF NEW YORK MELLON CORP,1.0,0.53,0.76,transcripts_by_company/Bank_of_New_York_Mellon_Corp_2009Q1.txt,0.22049914300441742,0.16679081320762634,0.7956133559346199,True
CHEGG INC,2.0,0.37,0.28,transcripts_by_company/Chegg_Inc_2020Q2.txt,0.20311275124549866,0.15987056493759155,0.8098599046468735,True
1STDIBS.COM INC,1.0,-0.17,-0.14,transcripts_by_company/1stDibscom_2022Q1.txt,0.3222791254520416,0.3366228938102722,0.6734177440404892,True
ASTEC INDUSTRIES INC,3.0,-0.12,0.47,transcripts_by_company/Astec_Industries_Inc_2017Q3.txt,0.20230118930339813,0.3317437469959259,0.7588660433888436,True
UNIVERSAL HEALTH SERVICES INC,3.0,0.64,0.69,transcripts_by_company/Universal_Health_Services_Inc_2007Q3.txt,0.17042109370231628,0.16980230808258057,0.8297645419836044,True
RED HAT INC,2.0,0.34,0.38,transcripts_by_company/Red_Hat_Inc_2014Q2.txt,0.3056017756462097,0.10762479901313782,0.7537913173437119,True
MSC INDUSTRIAL DIRECT CO INC,3.0,0.41,0.43,transcripts_by_company/MSC_Industrial_Direct_2009Q3.txt,0.11783856153488159,0.31731078028678894,0.8223197728395462,True
7 DAYS GROUP HOLDINGS LTD,4.0,0.78,1.06,transcripts_by_company/7_Days_Group_Holdings_Limited_2012Q4.txt,0.1541767418384552,0.2833108603954315,0.8070830225944519,True
VALENCE TECHNOLOGY INC,2.0,-0.04,-0.04,transcripts_by_company/Valence_Technology_2010Q2.txt,0.2971232533454895,0.15208587050437927,0.7463879615068436,True
HANCOCK WHITNEY CORP,3.0,1.55,1.36,transcripts_by_company/Hancock_Whitney_Corporation_2022Q3.txt,0.33036723732948303,0.21587340533733368,0.7039809122681617,True
AIR METHODS CORP,4.0,0.55,1.23,transcripts_by_company/Air_Methods_2012Q4.txt,0.12449369579553604,0.06376617401838303,0.8937245607376099,True
LECG CORPORATION,3.0,-0.25,0.04,transcripts_by_company/LECG_Corporation_2010Q3.txt,0.28404510021209717,0.3404868245124817,0.6990223824977875,True
MASCO CORP,3.0,0.99,0.93,transcripts_by_company/Masco_Corporation_2021Q3.txt,0.24077656865119934,0.31905829906463623,0.7357389122247696,True
EMPLOYERS HOLDINGS INC,4.0,0.4,0.28,transcripts_by_company/Employers_Holdings_Inc_2014Q4.txt,0.14447912573814392,0.16132862865924835,0.8504660233855248,True
STREAMLINE HEALTH SOLUTIONS INC,3.0,-0.002,-0.05,transcripts_by_company/Streamline_Health_Solutions_Inc_2021Q3.txt,0.33067604899406433,0.28560054302215576,0.6828466027975082,True
VITA COCO COMPANY INC,4.0,-0.05,0.06,transcripts_by_company/The_Vita_Coco_Company_Inc_2022Q4.txt,0.1345452070236206,0.2051173597574234,0.8442831471562385,True
AMERICAN PUBLIC EDUCATION INC,2.0,0.42,0.6,transcripts_by_company/American_Public_Education_Inc_2015Q2.txt,0.2661892771720886,0.24501831829547882,0.7401620104908944,True
LOCAL.COM CORP,4.0,-0.15,-0.05,transcripts_by_company/Localcom_2008Q4.txt,0.4130788743495941,0.3507441282272339,0.605621549487114,True
DIGI INTERNATIONAL INC,2.0,0.16,0.1,transcripts_by_company/Digi_International_Inc_2016Q2.txt,0.1602165699005127,0.38519686460494995,0.7722893416881562,True
SUNOPTA INC,4.0,0.03,0.13,transcripts_by_company/SunOpta_Inc_2015Q4.txt,0.3833448886871338,0.23440183699131012,0.6613380268216134,True
ARROW ELECTRONICS INC,4.0,2.2,2.16,transcripts_by_company/Arrow_Electronics_Inc_2019Q4.txt,0.4254216253757477,0.3601270616054535,0.5941667437553406,True
DERMTECH INC,3.0,-0.96,-0.92,transcripts_by_company/DermTech_Inc_2022Q3.txt,0.23058420419692993,0.2727748453617096,0.7567586034536362,True
MANULIFE FINANCIAL CORP,3.0,0.77,0.87,transcripts_by_company/Manulife_Financial_Corp_2005Q3.txt,0.20179469883441925,0.2847996950149536,0.7733038023114205,True
AMGEN INC,3.0,3.66,3.56,transcripts_by_company/Amgen_Inc_2019Q3.txt,0.30177757143974304,0.18969663977622986,0.731846708059311,True
MID-AMERICA APARTMENT COMMUNITIE,4.0,1.3,0.56,transcripts_by_company/Mid-America_Apartment_Communities_Inc_2019Q4.txt,0.24258635938167572,0.14896151423454285,0.7855010941624642,True
CROSSFIRST BANKSHARES INC,2.0,0.35,0.35,transcripts_by_company/CrossFirst_Bankshares_Inc_2023Q2.txt,0.11679067462682724,0.18301403522491455,0.8633423171937465,True
AUTODESK INC,2.0,0.41,0.16,transcripts_by_company/Autodesk_Inc_2004Q2.txt,0.30967268347740173,0.2934248149394989,0.6952016770839691,True
CITY NATIONAL CORPORATION,2.0,0.73,1.18,transcripts_by_company/City_National_Corporation_2008Q2.txt,0.2094048410654068,0.019863931462168694,0.8474574318155647,True
VOXX INTERNATIONAL CORP,1.0,0.0,0.12,transcripts_by_company/VOXX_International_2017Q1.txt,0.1274842917919159,0.3274828791618347,0.8125161319971085,True
AXSOME THERAPEUTICS INC,3.0,-0.93,-1.15,transcripts_by_company/Axsome_Therapeutics_Inc_2021Q3.txt,0.2589848041534424,0.2557791471481323,0.7419768929481507,True
WALGREEN CO,3.0,0.44,0.43,transcripts_by_company/Walgreen_2009Q3.txt,0.14096514880657196,0.4203500747680664,0.7752193734049797,True
SES AI CORP,2.0,-0.04,-0.08,transcripts_by_company/SES_AI_Corporation_2023Q2.txt,0.10948533564805984,0.20545180141925812,0.8617247246205807,True
ARLINGTON ASSET INVESTMENT CORP,3.0,0.52,0.6,transcripts_by_company/Arlington_Asset_Investment_Corp_2017Q3.txt,0.09832533448934555,0.24438165128231049,0.857857770472765,True
LIGHTINTHEBOX HOLDING CO LTD,3.0,-0.02,-0.03,transcripts_by_company/LightInTheBox_Holding_Co_Ltd_2016Q3.txt,0.10732544213533401,0.4235951900482178,0.7977936334908009,True
JOHN BEAN TECHNOLOGIES CORP,2.0,1.19,1.16,transcripts_by_company/John_Bean_Technologies_Corporation_2021Q2.txt,0.1628294587135315,0.2428474724292755,0.8131651371717453,True
SHUTTERFLY INC,2.0,-0.22,-0.15,transcripts_by_company/Shutterfly_Inc_2009Q2.txt,0.08342277258634567,0.3827529549598694,0.8267781727015973,True
CSG SYSTEMS INTERNATIONAL INC,3.0,0.92,0.89,transcripts_by_company/CSG_Systems_International_Inc_2023Q3.txt,0.194550022482872,0.1620500236749649,0.8151999771595001,True
TNS INC,4.0,0.33,0.26,transcripts_by_company/TNS_Inc_2007Q4.txt,0.250101774930954,0.1861712634563446,0.7690773785114289,True
XEROX CORP,4.0,0.31,0.31,transcripts_by_company/Xerox_Corporation_2014Q4.txt,0.19017572700977325,0.1317090392112732,0.8273642793297769,True
NATUS MEDICAL INC,4.0,0.51,0.46,transcripts_by_company/Natus_Medical_Incorporated_2015Q4.txt,0.06641899794340134,0.16952022910118103,0.9026506327092647,True
PRIMORIS SERVICES CORP,4.0,0.63,0.56,transcripts_by_company/Primoris_Services_Corporation_2018Q4.txt,0.20431193709373474,0.23924122750759125,0.7852092757821083,True
BRUKER BIOSCIENCES CORP,4.0,0.02,0.02,transcripts_by_company/Bruker_BioSciences_Corporation_2005Q4.txt,0.3375614583492279,0.19864629209041595,0.7041130915284157,True
QLT INC,2.0,0.2,0.19,transcripts_by_company/QLT_2004Q2.txt,0.21538716554641724,0.060667142271995544,0.8310288414359093,True
COMPUTER PROGRAMS AND SYSTEMS IN,2.0,0.75,0.65,transcripts_by_company/Computer_Programs_and_Systems_Inc_2021Q2.txt,0.13655135035514832,0.25351178646087646,0.8283605188131333,True
CENTRAL GARDEN  PET CO,3.0,0.08,0.12,transcripts_by_company/Central_Garden_and_Pet_Company_2017Q3.txt,0.10029473155736923,0.15443681180477142,0.8834626443684102,True
MARSH  MCLENNAN COMPANIES INC,1.0,1.99,1.7,transcripts_by_company/Marsh_and_McLennan_Companies_Inc_2021Q1.txt,0.22713637351989746,0.3422722816467285,0.7383228540420532,True
"BOSTON PRIVATE BANCORP, INC",3.0,0.4,0.36,transcripts_by_company/The_Bancorp_Inc_2005Q3.txt,0.2623586356639862,0.17639677226543427,0.7634299233555794,True
PROCERA NETWORKS INC,4.0,0.05,0.02,transcripts_by_company/Procera_Networks_Inc_2010Q4.txt,0.12886478006839752,0.16162848472595215,0.8613061085343361,True
LYONDELLBASELL INDUSTRIES NV,1.0,1.23,0.45,transcripts_by_company/LyondellBasell_Industries_NV_2011Q1.txt,0.3023917078971863,0.20455113053321838,0.7269604653120041,True
BTU INTERNATIONAL,4.0,-0.24,0.33,transcripts_by_company/BTU_International_2011Q4.txt,0.08270041644573212,0.14521867036819458,0.8985441073775291,True
KINDRED HEALTHCARE INC,3.0,0.14,0.07,transcripts_by_company/Kindred_Healthcare_Inc_2009Q3.txt,0.31462690234184265,0.12009517103433609,0.7437326170504093,True
CATALINA MARKETING,2.0,0.3,0.25,transcripts_by_company/Catalina_Marketing_2006Q2.txt,0.16782627999782562,0.12240845710039139,0.8457990668714046,True
RUSS BERRIE & CO INC,3.0,0.01,0.51,transcripts_by_company/Russ_Berrie_2006Q3.txt,0.23168808221817017,0.15469306707382202,0.7914104223251344,True
ZUMIEZ INC,1.0,0.42,0.5,transcripts_by_company/Zumiez_Inc_2008Q1.txt,0.21935078501701355,0.18345454335212708,0.7914180874824523,True
CHARLES RIVER ASSOCIATES,4.0,0.28,0.27,transcripts_by_company/Charles_River_Associates_Inc_2003Q4.txt,0.24254204332828522,0.19001074135303497,0.7732173472642898,True
BLACKBERRY LTD,2.0,0.0,-0.1,transcripts_by_company/BlackBerry_2016Q2.txt,0.17747126519680023,0.0,0.8225287348031998,False
GRAHAM CORP,3.0,0.02,0.07,transcripts_by_company/Graham_Corporation_2017Q3.txt,0.22145095467567444,0.13596847653388977,0.804193788766861,True
B&G FOODS INC,3.0,0.56,0.49,transcripts_by_company/BandG_Foods_Inc_2016Q3.txt,0.3038192391395569,0.410650372505188,0.6641314208507538,True
VIAVI SOLUTIONS INC,2.0,0.12,0.1,transcripts_by_company/Viavi_Solutions_Inc_2017Q2.txt,0.21144923567771912,0.198466494679451,0.7924455866217613,True
CAREER EDUCATION CORP,4.0,0.57,0.65,transcripts_by_company/Career_Education_2004Q4.txt,0.21770402789115906,0.18647116422653198,0.7916658312082291,True
QUALYS INC,3.0,0.08,0.07,transcripts_by_company/Qualys_Inc_2013Q3.txt,0.32437071204185486,0.16969144344329834,0.7220330685377121,True
AFFYMETRIX INC,3.0,0.05,0.04,transcripts_by_company/Affymetrix_2002Q3.txt,0.19714075326919556,0.12005817145109177,0.8259840212762356,True
EDISON INTERNATIONAL,1.0,0.92,1.22,transcripts_by_company/Edison_International_2008Q1.txt,0.2761734426021576,0.1454388052225113,0.7630469486117363,True
TETRA TECH INC,4.0,1.4,1.3,transcripts_by_company/Terra_Tech_Corp_2023Q4.txt,0.23591792583465576,0.17261902987957,0.78307174295187,True
ROCKY BRANDS INC,4.0,0.18,0.65,transcripts_by_company/Rocky_Brands_Inc_2015Q4.txt,0.06900686025619507,0.1980413794517517,0.8922827839851379,True
BRE PROPERTIES INC,3.0,0.28,0.27,transcripts_by_company/BRE_PROPERTIES_INC_2012Q3.txt,0.07866831123828888,0.40757960081100464,0.8226583018898964,True
CRYOLIFE INC,3.0,-0.15,-0.31,transcripts_by_company/CryoLife_Inc_2004Q3.txt,0.214559867978096,0.10830619931221008,0.8173162326216699,True
BENSON HILL INC,4.0,-0.29,-0.17,transcripts_by_company/Benson_Hill_Inc_CurrentQ4.txt,0.048848994076251984,0.08832312375307083,0.9393087670207023,True
IDACORP INC.,2.0,1.12,1.15,transcripts_by_company/IDACORP_2016Q2.txt,0.049388397485017776,0.008924770168960094,0.9627506907097996,True
SPARTON CORP,1.0,0.141,0.04,transcripts_by_company/Sparton_Corporation_2010Q1.txt,0.13048681616783142,0.36330336332321167,0.7996682196855545,True
ORTHODONTIC CENTERS OF AMERICA,2.0,0.07,0.2,transcripts_by_company/Orthodontic_Centers_of_America_2004Q2.txt,0.4199192523956299,0.1428760141134262,0.6631937190890312,True
AMERICAN ITALIAN PASTA CO,1.0,0.7,0.43,transcripts_by_company/American_Italian_Pasta_Company_2009Q1.txt,0.2611617147922516,0.17234164476394653,0.76548430621624,True
ABIOMED INC,3.0,1.03,1.09,transcripts_by_company/Abiomed_Inc_2019Q3.txt,0.1330738067626953,0.13926348090171814,0.8650692909955978,True
APTARGROUP INC,3.0,0.68,0.58,transcripts_by_company/AptarGroup_Inc_2010Q3.txt,0.08933797478675842,0.32529446482658386,0.8398750782012939,True
ROGERS COMMUNICATIONS INC,4.0,0.99,0.92,transcripts_by_company/Rogers_Communications_Inc_2020Q4.txt,0.14292845129966736,0.4623902440071106,0.7612330108880997,True
DRS TECHNOLOGIES INC,1.0,0.79,0.8,transcripts_by_company/DRS_Technologies_2006Q1.txt,0.30562177300453186,0.25170084834098816,0.7105545043945313,True
CHOICE HOTELS INTERNATIONAL INC,3.0,0.5,0.49,transcripts_by_company/Choice_Hotels_International_2006Q3.txt,0.24372482299804688,0.12775249779224396,0.791066874563694,True
NAVISTAR INTERNATIONAL CORP,2.0,0.6,1.42,transcripts_by_company/Navistar_International_2009Q2.txt,0.17521582543849945,0.0740213692188263,0.8551425114274025,True
II-VI INCORPORATED,3.0,0.36,0.28,transcripts_by_company/II-IV_Incorporated_2016Q3.txt,0.12975473701953888,0.20965245366096497,0.8462759479880333,True
CORCEPT THERAPEUTICS INC,3.0,0.24,0.25,transcripts_by_company/Corcept_Therapeutics_Incorporated_2021Q3.txt,0.3422606289386749,0.15465831756591797,0.7140200644731522,True
MAGNITE INC,3.0,0.12,0.18,transcripts_by_company/Magnite_Inc_2023Q3.txt,0.09270138293504715,0.24468213319778442,0.8617043919861317,True
SONOS INC,3.0,-0.5,0.24,transcripts_by_company/Sonos_Inc_2022Q3.txt,0.09650722146034241,0.15533751249313354,0.8858436912298202,True
MOBILE MINI INC,1.0,0.17,0.28,transcripts_by_company/Mobile_Mini_Inc_2014Q1.txt,0.29111629724502563,0.29250073432922363,0.708468371629715,True
EASTGROUP PROPERTIES INC,1.0,0.31,0.33,transcripts_by_company/EastGroup_Properties_2009Q1.txt,0.15402917563915253,0.03887837380170822,0.8805160649120808,True
"METROCORP BANCSHARES, INC.",3.0,0.18,0.17,transcripts_by_company/MetroCorp_Bancshares_Inc_2013Q3.txt,0.23239454627037048,0.054129697382450104,0.8210849083960057,True
LTX CORP,3.0,0.14,0.07,transcripts_by_company/LTX_Corporation_2004Q3.txt,0.2368045151233673,0.3083770275115967,0.7417237311601639,True
AVID BIOSERVICES INC,4.0,-0.02,0.02,transcripts_by_company/Avid_Bioservices_Inc_2022Q4.txt,0.22161512076854706,0.321917325258255,0.7482942178845406,True
