eps_name,quarter,actual_eps,forecast_eps,filepath
WYNN,2022Q2,-0.82,-1.01,/Users/vazea/Desktop/NNW/transcripts_by_company/WYNN_RESORTS_LTD_2022Q2.txt
IREN,2022Q4,0.04,0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/IREN_LTD_2022Q4.txt
RMD,2011Q2,0.38,0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/RESMED_INC_2011Q2.txt
LICY,2022Q1,-0.14,-0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/LICYCLE_HOLDINGS_CORP_2022Q1.txt
ULGX,2010Q4,-0.04,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/UROLOGIX_INC_2010Q4.txt
CRIC,2010Q4,0.12,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/CHINA_REAL_ESTATE_INFORMATION_CO_2010Q4.txt
BFRM,2009Q4,-0.04,-0.53,/Users/vazea/Desktop/NNW/transcripts_by_company/BIOFORM_MEDICAL_INC_2009Q4.txt
ISSI,2012Q4,0.24,0.88,/Users/vazea/Desktop/NNW/transcripts_by_company/INTEGRATED_SILICON_SOLUTION_INC_2012Q4.txt
AVA,2011Q4,0.42,1.75,/Users/vazea/Desktop/NNW/transcripts_by_company/AVISTA_CORP_2011Q4.txt
CTAS,2023Q4,3.33,12.84,/Users/vazea/Desktop/NNW/transcripts_by_company/CINTAS_CORP_2023Q4.txt
STRZA,2013Q4,0.62,1.86,/Users/vazea/Desktop/NNW/transcripts_by_company/STARZ_2013Q4.txt
TDC,2016Q3,0.69,0.6,/Users/vazea/Desktop/NNW/transcripts_by_company/TERADATA_CORP_2016Q3.txt
WLTW,2020Q1,3.34,3.16,/Users/vazea/Desktop/NNW/transcripts_by_company/WILLIS_TOWERS_WATSON_PLC_2020Q1.txt
SCSC,2013Q1,0.63,0.59,/Users/vazea/Desktop/NNW/transcripts_by_company/SCANSOURCE_INC_2013Q1.txt
CNST,2020Q3,-0.71,-0.68,/Users/vazea/Desktop/NNW/transcripts_by_company/CONSTELLATION_PHARMACEUTICALS_IN_2020Q3.txt
EBAY,2015Q2,0.76,0.72,/Users/vazea/Desktop/NNW/transcripts_by_company/EBAY_INC_2015Q2.txt
MGRC,2008Q2,0.42,0.39,/Users/vazea/Desktop/NNW/transcripts_by_company/MCGRATH_RENTCORP_2008Q2.txt
OMER,2020Q4,-0.6,-2.52,/Users/vazea/Desktop/NNW/transcripts_by_company/OMEROS_CORP_2020Q4.txt
BWLD,2012Q4,0.89,3.13,/Users/vazea/Desktop/NNW/transcripts_by_company/BUFFALO_WILD_WINGS_INC_2012Q4.txt
AGFS,2018Q4,0.01,-0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/AGROFRESH_SOLUTIONS_INC_2018Q4.txt
ADAT,2004Q1,-0.09,-0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/AUTHENTIDATE_HOLDING_CORP_2004Q1.txt
BCLI,2023Q2,-0.27,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/BRAINSTORM_CELL_THERAPEUTICS_INC_2023Q2.txt
HSC,2019Q4,0.12,1.42,/Users/vazea/Desktop/NNW/transcripts_by_company/ENVIRI_CORP_2019Q4.txt
HAE,2015Q3,0.53,0.51,/Users/vazea/Desktop/NNW/transcripts_by_company/HAEMONETICS_CORP_2015Q3.txt
MDLZ,2023Q1,0.89,0.81,/Users/vazea/Desktop/NNW/transcripts_by_company/MONDELEZ_INTERNATIONAL_INC_2023Q1.txt
SLXP,2003Q3,-0.18,-0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/SALIX_PHARMACEUTICALS_LTD_2003Q3.txt
XRAY,2010Q4,0.51,1.89,/Users/vazea/Desktop/NNW/transcripts_by_company/DENTSPLY_INTERNATIONAL_INC_2010Q4.txt
QTM,2010Q4,0.04,0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/QUANTUM_CORP_2010Q4.txt
AIRM,2016Q3,0.82,1.12,/Users/vazea/Desktop/NNW/transcripts_by_company/AIR_METHODS_CORP_2016Q3.txt
RIG,2007Q1,1.77,1.44,/Users/vazea/Desktop/NNW/transcripts_by_company/TRANSOCEAN_INC_2007Q1.txt
CRS,2023Q4,0.78,1.01,/Users/vazea/Desktop/NNW/transcripts_by_company/CARPENTER_TECHNOLOGY_CORP_2023Q4.txt
CHUBA,2017Q2,0.08,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/COMMERCEHUB_INC_2017Q2.txt
CEMI,2021Q1,-0.22,-0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/CHEMBIO_DIAGNOSTICS_INC_2021Q1.txt
KNX,2016Q3,0.29,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/KNIGHT_TRANSPORTATION_INC_2016Q3.txt
TMHC,2019Q3,0.63,0.65,/Users/vazea/Desktop/NNW/transcripts_by_company/TAYLOR_MORRISON_HOME_CORP_2019Q3.txt
GDEN,2022Q4,0.35,2.84,/Users/vazea/Desktop/NNW/transcripts_by_company/GOLDEN_ENTERTAINMENT_INC_2022Q4.txt
NVEE,2018Q2,0.91,0.79,/Users/vazea/Desktop/NNW/transcripts_by_company/NV5_GLOBAL_INC_2018Q2.txt
XWEL,2022Q4,-0.15,-0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/XWELL_INC_2022Q4.txt
VNT,2021Q1,0.63,0.54,/Users/vazea/Desktop/NNW/transcripts_by_company/VONTIER_CORP_2021Q1.txt
MSI,2017Q2,1.12,1.03,/Users/vazea/Desktop/NNW/transcripts_by_company/MOTOROLA_SOLUTIONS_INC_2017Q2.txt
SR,2022Q1,1.14,1.36,/Users/vazea/Desktop/NNW/transcripts_by_company/SPIRE_INC_2022Q1.txt
PNC,2002Q1,1.11,1.09,/Users/vazea/Desktop/NNW/transcripts_by_company/PNC_FINANCIAL_SERVICES_GROUP_INC_2002Q1.txt
RUTH,2009Q4,0.11,0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/RUTHS_HOSPITALITY_GROUP_INC_2009Q4.txt
SBAC,2019Q3,0.19,0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/SBA_COMMUNICATIONS_CORP_2019Q3.txt
LXK,2010Q1,1.35,0.86,/Users/vazea/Desktop/NNW/transcripts_by_company/LEXMARK_INTERNATIONAL_INC_2010Q1.txt
FDNH,2016Q1,-0.22,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/FOUNDATION_HEALTHCARE_INC_2016Q1.txt
JBL,2005Q3,0.33,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/JABIL_INC_2005Q3.txt
MD,2012Q4,1.32,4.82,/Users/vazea/Desktop/NNW/transcripts_by_company/PEDIATRIX_MEDICAL_GROUP_INC_2012Q4.txt
WTBA,2015Q2,0.33,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/WEST_BANCORPORATION_INC_2015Q2.txt
AMZN,2023Q1,0.31,0.24,/Users/vazea/Desktop/NNW/transcripts_by_company/AMAZONCOM_INC_2023Q1.txt
JASO,2014Q1,0.32,0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/JA_SOLAR_HOLDINGS_CO_LTD_2014Q1.txt
INFI,2011Q1,-0.09,-0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/INFINITY_PHARMACEUTICALS_INC_2011Q1.txt
RTN,2007Q3,0.86,0.81,/Users/vazea/Desktop/NNW/transcripts_by_company/RAYTHEON_CO_2007Q3.txt
DO,2008Q4,2.11,9.7,/Users/vazea/Desktop/NNW/transcripts_by_company/DIAMOND_OFFSHORE_DRILLING_INC_2008Q4.txt
WOOF,2011Q2,0.45,0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/VCA_INC_2011Q2.txt
HWM,2021Q2,0.22,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/HOWMET_AEROSPACE_INC_2021Q2.txt
MTRX,2005Q4,-0.22,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/MATRIX_SERVICE_CO_2005Q4.txt
FIVE,2021Q4,2.2,2.11,/Users/vazea/Desktop/NNW/transcripts_by_company/FIVE_BELOW_INC_2021Q4.txt
BBOX,2012Q2,0.93,0.82,/Users/vazea/Desktop/NNW/transcripts_by_company/BLACK_BOX_CORPORATION_2012Q2.txt
LPT,2018Q4,1.14,2.43,/Users/vazea/Desktop/NNW/transcripts_by_company/LIBERTY_PROPERTY_TRUST_2018Q4.txt
AXE,2010Q1,0.69,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/ANIXTER_INTERNATIONAL_INC_2010Q1.txt
JMBA,2009Q1,-0.19,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/JAMBA_INC_2009Q1.txt
MMS,2018Q4,0.71,3.35,/Users/vazea/Desktop/NNW/transcripts_by_company/MAXIMUS_INC_2018Q4.txt
KMI,2021Q3,0.22,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/KINDER_MORGAN_INC_2021Q3.txt
MITI,2011Q1,-0.09,-0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/MICROMET_INC_2011Q1.txt
OMC,2007Q1,1.09,1.05,/Users/vazea/Desktop/NNW/transcripts_by_company/OMNICOM_GROUP_INC_2007Q1.txt
STOR,2018Q3,0.23,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/STORE_CAPITAL_CORP_2018Q3.txt
DAO,2022Q2,-3.52,-1.06,/Users/vazea/Desktop/NNW/transcripts_by_company/YOUDAO_INC_2022Q2.txt
SPGI,2017Q4,1.85,6.64,/Users/vazea/Desktop/NNW/transcripts_by_company/SP_GLOBAL_INC_2017Q4.txt
ORBK,2015Q1,0.48,0.43,/Users/vazea/Desktop/NNW/transcripts_by_company/ORBOTECH_LTD_2015Q1.txt
VORB,2022Q3,-0.13,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/VIRGIN_ORBIT_HOLDINGS_INC_2022Q3.txt
CIVI,2016Q1,0.18,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/CIVITAS_SOLUTIONS_INC_2016Q1.txt
NWL,2007Q1,0.28,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/NEWELL_BRANDS_INC_2007Q1.txt
RIBT,2021Q1,-0.03,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/RICEBRAN_TECHNOLOGIES_2021Q1.txt
SENS,2022Q2,-0.03,-0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/SENSEONICS_HOLDINGS_INC_2022Q2.txt
WM,2009Q4,0.52,1.96,/Users/vazea/Desktop/NNW/transcripts_by_company/WASTE_MANAGEMENT_INC_2009Q4.txt
ADM,2010Q4,0.69,2.87,/Users/vazea/Desktop/NNW/transcripts_by_company/ARCHERDANIELSMIDLAND_CO_2010Q4.txt
INT,2009Q2,0.93,0.78,/Users/vazea/Desktop/NNW/transcripts_by_company/WORLD_KINECT_CORP_2009Q2.txt
QRVO,2022Q3,2.98,2.75,/Users/vazea/Desktop/NNW/transcripts_by_company/QORVO_INC_2022Q3.txt
DXCM,2020Q4,0.91,3.07,/Users/vazea/Desktop/NNW/transcripts_by_company/DEXCOM_INC_2020Q4.txt
AGM,2018Q3,2.08,2.03,/Users/vazea/Desktop/NNW/transcripts_by_company/FEDERAL_AGRICULTURAL_MORTGAGE_CO_2018Q3.txt
ABCO,2006Q2,0.35,0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/ADVISORY_BOARD_CO_2006Q2.txt
VRTX,2010Q3,-1.04,-0.91,/Users/vazea/Desktop/NNW/transcripts_by_company/VERTEX_PHARMACEUTICALS_INC_2010Q3.txt
IMN,2008Q2,0.26,0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/IMATION_CORPORATION_2008Q2.txt
NVCN,2021Q2,-0.13,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/NEOVASC_INC_2021Q2.txt
AW,2004Q2,0.15,0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIED_WASTE_INDUSTRIES_INC_2004Q2.txt
HAR,2009Q1,0.51,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/HARMAN_INTERNATIONAL_INDUSTRIES_2009Q1.txt
SRI,2003Q3,0.14,0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/STONERIDGE_INC_2003Q3.txt
BBY,2021Q4,3.48,7.86,/Users/vazea/Desktop/NNW/transcripts_by_company/BEST_BUY_CO_INC_2021Q4.txt
PTEC,2009Q4,-0.07,-0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/PHOENIX_TECHNOLOGIES_LIMITED_2009Q4.txt
TOL,2007Q1,0.33,0.56,/Users/vazea/Desktop/NNW/transcripts_by_company/TOLL_BROTHERS_INC_2007Q1.txt
INLX,2023Q1,0.024,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/INTELLINETICS_INC_2023Q1.txt
GNTX,2013Q1,0.32,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/GENTEX_CORP_2013Q1.txt
WAT,2010Q1,0.81,0.77,/Users/vazea/Desktop/NNW/transcripts_by_company/WATERS_CORP_2010Q1.txt
EMIS,2007Q3,0.09,-0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/EMISPHERE_TECHNOLOGIES_INC_2007Q3.txt
EM,2023Q2,0.12,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/SMART_SHARE_GLOBAL_LTD_2023Q2.txt
CACS,2007Q1,-0.25,-0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/CARRIER_ACCESS_CORP_2007Q1.txt
SGC,2022Q3,0.27,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/SUPERIOR_GROUP_OF_COMPANIES_INC_2022Q3.txt
HII,2012Q1,0.67,0.72,/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTINGTON_INGALLS_INDUSTRIES_IN_2012Q1.txt
UIS,2009Q2,0.1,0.0,/Users/vazea/Desktop/NNW/transcripts_by_company/UNISYS_CORPORATION_2009Q2.txt
PAYC,2015Q1,0.12,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/PAYCOM_SOFTWARE_INC_2015Q1.txt
OCN,2022Q3,4.17,0.43,/Users/vazea/Desktop/NNW/transcripts_by_company/ONITY_GROUP_INC_2022Q3.txt
MCFT,2020Q4,-0.1,1.25,/Users/vazea/Desktop/NNW/transcripts_by_company/MASTERCRAFT_BOAT_HOLDINGS_INC_2020Q4.txt
LXP,2022Q4,0.13,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/LXP_INDUSTRIAL_TRUST_2022Q4.txt
JMP,2013Q3,0.12,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/JMP_GROUP_LLC_2013Q3.txt
GLOP,2014Q3,0.56,0.41,/Users/vazea/Desktop/NNW/transcripts_by_company/GASLOG_PARTNERS_LP_2014Q3.txt
BC,2019Q1,0.94,1.04,/Users/vazea/Desktop/NNW/transcripts_by_company/BRUNSWICK_CORP_2019Q1.txt
SUI,2010Q4,-0.02,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/SUN_COMMUNITIES_INC_2010Q4.txt
PLUS,2019Q3,1.29,1.14,/Users/vazea/Desktop/NNW/transcripts_by_company/EPLUS_INC_2019Q3.txt
BBT,2018Q1,0.94,0.93,/Users/vazea/Desktop/NNW/transcripts_by_company/BBT_CORP_2018Q1.txt
NSIT,2005Q2,0.31,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/INSIGHT_ENTERPRISES_INC_2005Q2.txt
MPLX,2019Q3,0.61,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/MPLX_LP_2019Q3.txt
AEYE,2022Q4,-0.17,-0.96,/Users/vazea/Desktop/NNW/transcripts_by_company/AUDIOEYE_INC_2022Q4.txt
SLB,2019Q1,0.3,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/SCHLUMBERGER_NV_2019Q1.txt
MCO,2020Q2,2.81,1.93,/Users/vazea/Desktop/NNW/transcripts_by_company/MOODYS_CORP_2020Q2.txt
IVZ,2019Q3,0.7,0.59,/Users/vazea/Desktop/NNW/transcripts_by_company/INVESCO_LTD_2019Q3.txt
ESIO,2011Q2,0.1,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/ELECTRO_SCIENTIFIC_INDUSTRIES_IN_2011Q2.txt
CGIX,2014Q1,-0.27,-0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/CANCER_GENETICS_INC_2014Q1.txt
KELYA,2013Q4,0.45,1.52,/Users/vazea/Desktop/NNW/transcripts_by_company/KELLY_SERVICES_INC_2013Q4.txt
IRMD,2018Q1,0.1,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/IRADIMED_CORP_2018Q1.txt
TWIN,2018Q3,0.37,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/TWIN_DISC_INC_2018Q3.txt
CACC,2020Q1,-4.61,4.16,/Users/vazea/Desktop/NNW/transcripts_by_company/CREDIT_ACCEPTANCE_CORP_2020Q1.txt
HII,2016Q4,4.2,10.38,/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTINGTON_INGALLS_INDUSTRIES_IN_2016Q4.txt
IPCM,2012Q3,0.46,0.49,/Users/vazea/Desktop/NNW/transcripts_by_company/IPC_HEALTHCARE_INC_2012Q3.txt
QCOM,2003Q4,0.29,1.42,/Users/vazea/Desktop/NNW/transcripts_by_company/QUALCOMM_INC_2003Q4.txt
HOG,2012Q4,0.31,2.71,/Users/vazea/Desktop/NNW/transcripts_by_company/HARLEYDAVIDSON_INC_2012Q4.txt
SYY,2013Q3,0.4,0.43,/Users/vazea/Desktop/NNW/transcripts_by_company/SYSCO_CORP_2013Q3.txt
KFY,2007Q2,0.31,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/KORN_FERRY_2007Q2.txt
NRZ,2013Q4,0.14,0.5,/Users/vazea/Desktop/NNW/transcripts_by_company/NEW_RESIDENTIAL_INVESTMENT_CORP_2013Q4.txt
BJRI,2020Q1,-0.22,0.59,/Users/vazea/Desktop/NNW/transcripts_by_company/BJS_RESTAURANTS_INC_2020Q1.txt
PBCT,2019Q3,0.34,0.34,/Users/vazea/Desktop/NNW/transcripts_by_company/PEOPLES_UNITED_FINANCIAL_INC_2019Q3.txt
FTV,2017Q2,0.71,0.69,/Users/vazea/Desktop/NNW/transcripts_by_company/FORTIVE_CORP_2017Q2.txt
AGIO,2017Q4,-1.81,-6.59,/Users/vazea/Desktop/NNW/transcripts_by_company/AGIOS_PHARMACEUTICALS_INC_2017Q4.txt
AMD,2002Q4,-0.68,-1.71,/Users/vazea/Desktop/NNW/transcripts_by_company/ADVANCED_MICRO_DEVICES_INC_2002Q4.txt
INFA,2010Q4,0.39,1.1,/Users/vazea/Desktop/NNW/transcripts_by_company/INFORMATICA_CORP_2010Q4.txt
GPRO,2023Q2,-0.07,-0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/GOPRO_INC_2023Q2.txt
ICFI,2014Q4,0.51,2.24,/Users/vazea/Desktop/NNW/transcripts_by_company/ICF_INTERNATIONAL_INC_2014Q4.txt
QBAK,2008Q2,0.0,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/QUALSTAR_2008Q2.txt
QSR,2019Q3,0.72,0.72,/Users/vazea/Desktop/NNW/transcripts_by_company/RESTAURANT_BRANDS_INTERNATIONAL_2019Q3.txt
SRE,2021Q1,2.95,2.52,/Users/vazea/Desktop/NNW/transcripts_by_company/SEMPRA_2021Q1.txt
SCL,2019Q2,1.5,1.33,/Users/vazea/Desktop/NNW/transcripts_by_company/STEPAN_CO_2019Q2.txt
SIGM,2018Q2,-0.23,-0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/SIGMA_DESIGNS_INC_2018Q2.txt
AUDC,2013Q1,0.02,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/AUDIOCODES_LTD_2013Q1.txt
IDTI,2012Q2,0.11,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/INTEGRATED_DEVICE_TECHNOLOGY_INC_2012Q2.txt
AQXP,2015Q2,-0.44,-0.65,/Users/vazea/Desktop/NNW/transcripts_by_company/AQUINOX_PHARMACEUTICALS_INC_2015Q2.txt
POZN,2004Q1,-0.08,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/POZEN_INC_2004Q1.txt
DGX,2017Q3,1.39,1.43,/Users/vazea/Desktop/NNW/transcripts_by_company/QUEST_DIAGNOSTICS_INC_2017Q3.txt
TJX,2018Q4,1.3,3.93,/Users/vazea/Desktop/NNW/transcripts_by_company/TJX_COMPANIES_INC_2018Q4.txt
RBBN,2018Q2,0.14,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/RIBBON_COMMUNICATIONS_INC_2018Q2.txt
ICLK,2021Q1,0.007,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/ICLICK_INTERACTIVE_ASIA_GROUP_LT_2021Q1.txt
EPD,2016Q4,0.31,1.22,/Users/vazea/Desktop/NNW/transcripts_by_company/ENTERPRISE_PRODUCTS_PARTNERS_LP_2016Q4.txt
ULTA,2024Q2,6.02,5.87,/Users/vazea/Desktop/NNW/transcripts_by_company/ULTA_BEAUTY_INC_2024Q2.txt
ESL,2014Q4,1.82,5.63,/Users/vazea/Desktop/NNW/transcripts_by_company/ESTERLINE_TECHNOLOGIES_CORP_2014Q4.txt
MNI,2010Q4,0.39,0.63,/Users/vazea/Desktop/NNW/transcripts_by_company/MCCLATCHY_COMPANY_2010Q4.txt
MKTO,2015Q4,-0.13,-0.71,/Users/vazea/Desktop/NNW/transcripts_by_company/MARKETO_INC_2015Q4.txt
RLOC,2014Q4,-0.62,-1.59,/Users/vazea/Desktop/NNW/transcripts_by_company/REACHLOCAL_INC_2014Q4.txt
SMLP,2019Q4,0.11,-0.66,/Users/vazea/Desktop/NNW/transcripts_by_company/SUMMIT_MIDSTREAM_PARTNERS_LP_2019Q4.txt
DOC,2014Q4,0.04,-0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/PHYSICIANS_REALTY_TRUST_2014Q4.txt
PPG,2014Q2,2.83,2.8,/Users/vazea/Desktop/NNW/transcripts_by_company/PPG_INDUSTRIES_INC_2014Q2.txt
LINC,2010Q4,1.2,2.67,/Users/vazea/Desktop/NNW/transcripts_by_company/LINCOLN_EDUCATIONAL_SERVICES_COR_2010Q4.txt
CBST,2004Q3,-0.44,-0.51,/Users/vazea/Desktop/NNW/transcripts_by_company/CUBIST_PHARMACEUTICALS_INC_2004Q3.txt
COG,2014Q3,0.2,0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/COTERRA_ENERGY_INC_2014Q3.txt
WNRL,2017Q2,0.24,0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/WESTERN_REFINING_LOGISTICS_LP_2017Q2.txt
MCO,2008Q2,0.51,0.47,/Users/vazea/Desktop/NNW/transcripts_by_company/MOODYS_CORP_2008Q2.txt
OTEX,2003Q2,0.32,0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/OPEN_TEXT_CORP_2003Q2.txt
CSL,2010Q4,0.51,2.22,/Users/vazea/Desktop/NNW/transcripts_by_company/CARLISLE_COMPANIES_INC_2010Q4.txt
SITM,2020Q4,0.43,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/SITIME_CORP_2020Q4.txt
EAT,2021Q2,0.35,0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/BRINKER_INTERNATIONAL_INC_2021Q2.txt
CVIA,2018Q2,0.61,0.72,/Users/vazea/Desktop/NNW/transcripts_by_company/COVIA_HOLDINGS_CORP_2018Q2.txt
EFOI,2018Q1,-0.2,-0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/ENERGY_FOCUS_INC_2018Q1.txt
ODFL,2005Q2,0.56,0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/OLD_DOMINION_FREIGHT_LINE_INC_2005Q2.txt
HRC,2015Q4,0.89,2.53,/Users/vazea/Desktop/NNW/transcripts_by_company/HILLROM_HOLDINGS_INC_2015Q4.txt
HUM,2009Q3,1.78,1.78,/Users/vazea/Desktop/NNW/transcripts_by_company/HUMANA_INC_2009Q3.txt
NWY,2012Q2,-0.25,-0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/NEW_YORK_CO_INC_2012Q2.txt
VTSS,2014Q4,-0.01,-0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/VITESSE_SEMICONDUCTOR_CORP_2014Q4.txt
SIMG,2012Q1,-0.01,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/SILICON_IMAGE_INC_2012Q1.txt
BA,2008Q3,0.94,1.35,/Users/vazea/Desktop/NNW/transcripts_by_company/BOEING_CO_2008Q3.txt
CMC,2013Q3,0.16,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/COMMERCIAL_METALS_CO_2013Q3.txt
NGS,2017Q1,0.02,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/NATURAL_GAS_SERVICES_GROUP_INC_2017Q1.txt
XRX,2011Q1,0.23,0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/XEROX_CORP_2011Q1.txt
MIK,2020Q1,0.31,0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/MICHAELS_COMPANIES_INC_2020Q1.txt
CALP,2009Q1,-0.1,-0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/CALIPER_LIFE_SCIENCES_INC_2009Q1.txt
SPXC,2016Q3,0.14,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/SPX_CORP_2016Q3.txt
AMWD,2012Q4,-0.11,-0.65,/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_WOODMARK_CORP_2012Q4.txt
DLTR,2020Q3,1.08,1.13,/Users/vazea/Desktop/NNW/transcripts_by_company/DOLLAR_TREE_INC_2020Q3.txt
GEO,2017Q4,0.38,1.27,/Users/vazea/Desktop/NNW/transcripts_by_company/GEO_GROUP_INC_2017Q4.txt
ACAD,2006Q1,-0.39,-0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/ACADIA_PHARMACEUTICALS_INC_2006Q1.txt
GPI,2014Q3,1.57,1.45,/Users/vazea/Desktop/NNW/transcripts_by_company/GROUP_1_AUTOMOTIVE_INC_2014Q3.txt
UPS,2016Q3,1.44,1.43,/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_PARCEL_SERVICE_INC_2016Q3.txt
TTEC,2006Q2,0.1,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/TELETECH_HOLDINGS_INC_2006Q2.txt
RECN,2005Q1,0.46,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/RESOURCES_CONNECTION_INC_2005Q1.txt
XXIA,2014Q1,0.06,0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/IXIA_INC_2014Q1.txt
FLEX,2014Q2,0.22,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/FLEX_LTD_2014Q2.txt
STST,2005Q4,0.29,1.04,/Users/vazea/Desktop/NNW/transcripts_by_company/ARGON_ST_INC_2005Q4.txt
GNMK,2015Q3,-0.27,-0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/GENMARK_DIAGNOSTICS_INC_2015Q3.txt
ATKR,2020Q3,0.67,0.49,/Users/vazea/Desktop/NNW/transcripts_by_company/ATKORE_INC_2020Q3.txt
AVT,2014Q1,0.9,0.88,/Users/vazea/Desktop/NNW/transcripts_by_company/AVNET_INC_2014Q1.txt
ONDS,2022Q1,-0.24,-0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/ONDAS_HOLDINGS_INC_2022Q1.txt
ECHO,2016Q1,0.27,0.24,/Users/vazea/Desktop/NNW/transcripts_by_company/ECHO_GLOBAL_LOGISTICS_INC_2016Q1.txt
