ticker,period,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
MYL,2009Q2,0.32,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/MYLAN_INC_2009Q2.txt,0.15937377512454987,0.0556095726788044,0.8717554856091738,True
DVA,2022Q1,1.61,1.9,/Users/vazea/Desktop/NNW/transcripts_by_company/DAVITA_INC_2022Q1.txt,0.07883642613887787,0.4796368479728699,0.8009234473109246,True
PODD,2013Q3,-0.21,-0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/INSULET_CORP_2013Q3.txt,0.2059108018875122,0.36718830466270447,0.7457059472799301,True
STAR,2019Q4,-0.44,4.08,/Users/vazea/Desktop/NNW/transcripts_by_company/ISTAR_INC_2019Q4.txt,0.22829169034957886,0.2620004415512085,0.7615956842899323,True
EPZM,2020Q2,-0.58,-0.57,/Users/vazea/Desktop/NNW/transcripts_by_company/EPIZYME_INC_2020Q2.txt,0.3206852674484253,0.29927730560302734,0.6857371211051941,True
NWN,2015Q1,1.37,1.49,/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHWEST_NAT_GAS_CO_2015Q1.txt,0.15982329845428467,0.055142760276794434,0.8715808629989624,True
WGA,2007Q4,-0.03,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/WELLS_GARDNER_ELECTRS_CORP_2007Q4.txt,0.23616217076778412,0.1461925357580185,0.7908287197351456,True
SCND,2022Q4,-0.29,-1.13,/Users/vazea/Desktop/NNW/transcripts_by_company/SCIENTIFIC_INDUSTRIES_INC_2022Q4.txt,0.21879923343658447,0.28011974692344666,0.7628046125173569,True
HBAN,2006Q2,0.46,0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTINGTON_BANCSHARES_INC_2006Q2.txt,0.10616113245487213,0.062164999544620514,0.9070377074182033,True
SABA,2003Q1,0.0,0.0,/Users/vazea/Desktop/NNW/transcripts_by_company/SABA_SOFTWARE_INC_2003Q1.txt,0.40354305505752563,0.18969503045082092,0.6606113523244859,True
